 	allora	questo	anno	che	viene	vengo	nuovamente	qui	e	mangio	molti	pasticciotti	</S>
a	0.934421039	0.03356859186	0.0031389976504	0.00118366095182	0.00135593970916	0.00251664379146	0.00145192494492	0.00974133761902	0.00322575486291	0.0012766787846	0.00097472462016	0.000445444071513	0.00669934994226
l	0.772579497933	0.123912176153	0.0320812745437	0.00957688370582	0.0171148638465	0.00173956685239	0.00434308374165	0.00483233796142	0.00152569410869	0.00109120689587	0.00184936882275	0.00551985630313	0.0238342600928
l	0.507990145578	0.243661798918	0.0931357586279	0.0225780355051	0.0336045652228	0.0130377626395	0.0146121739792	0.0172606173598	0.00670564091281	0.00423912058789	0.00448007174252	0.00812674717644	0.0305676663125
ò	0.349485486593	0.414564013039	0.109063942723	0.019792869075	0.0230545963483	0.0165993267265	0.0144983170984	0.0199885173822	0.00811908898374	0.0049142049501	0.00403136812091	0.00385343940944	0.0120349216298
r	0.324509976131	0.485783280413	0.100969470288	0.011971421045	0.0132071677081	0.0136201901982	0.0159164329741	0.0116135766501	0.00376452084071	0.00522794649663	0.0031180146507	0.00278145624737	0.0075165449349
a	0.277036082577	0.476772652138	0.159923703096	0.0181847094217	0.010899043096	0.0130184279425	0.0169195485514	0.00900282682203	0.00238875825193	0.00524628904608	0.00281809962391	0.00231201861108	0.00547782443389
f	0.130263014419	0.491586386713	0.248944963032	0.0346487348539	0.0123587294853	0.0113536647839	0.0180645650771	0.0127929297393	0.004280485201	0.00701348346943	0.00510246695865	0.00302243267005	0.0205681113018
è	0.050269139213	0.542520684904	0.271666069677	0.034114985018	0.0123522970404	0.0103259658466	0.0178278775877	0.0140631374611	0.00476943748333	0.00749749672581	0.00574540637002	0.00322027765642	0.0256272013365
t	0.025162611147	0.579647056301	0.300893867892	0.0249568912393	0.0111752950055	0.0061680910142	0.0152210524159	0.00775684401503	0.00322071845841	0.00759597290174	0.00277091606114	0.00230253509854	0.0131281567754
i	0.016025987925	0.393161854367	0.445311571964	0.0769761196464	0.0148003592885	0.0077596452294	0.0164970885033	0.00629160414234	0.0028279156097	0.00772016504685	0.0017915474582	0.00197328807692	0.0088628731612
p	0.0130534508429	0.208193081522	0.518179927321	0.153031038815	0.0266019887262	0.0133787909078	0.0182503023878	0.0102406442048	0.00422445374383	0.00725105491542	0.00276481383255	0.00503158411838	0.0197988438498
ò	0.0116561385773	0.141699917441	0.54035491244	0.169664710005	0.0434395398721	0.0180373755626	0.0179180760333	0.0119069999683	0.00472076970708	0.00726647171661	0.00322789862152	0.00615571114146	0.0239514311547
r	0.00640641784179	0.101670270814	0.554344900147	0.190464096628	0.0521178531907	0.0200184829809	0.0254763472584	0.00860811442277	0.00517112565129	0.00962951757287	0.00256304491184	0.00556316299609	0.017966669647
k	0.00863278305482	0.0760849424047	0.456854764716	0.183117051369	0.0811819233236	0.022111759407	0.0651014919475	0.0122014042656	0.0121315269173	0.0120552906382	0.00728917600761	0.0106505719643	0.0525873522619
e	0.00759517046285	0.0563206677249	0.321092014105	0.266818696656	0.119554140501	0.0481036338823	0.0742082763472	0.0146792910659	0.0124822315182	0.00644416502807	0.0081332877362	0.0093753803727	0.0551930814346
t	0.00412579866493	0.024561581105	0.213149441702	0.362170412552	0.177216362714	0.0765750000274	0.0602374641424	0.0177202680746	0.00819576055273	0.00911751096402	0.0072653767454	0.00629769548883	0.0333673967166
e	0.00284458346446	0.0112521439409	0.134107080634	0.368630701184	0.218480225851	0.120251890142	0.0604875341141	0.0285506761915	0.00718115007158	0.0102589498787	0.0067589571518	0.00513892512801	0.0260572568979
è	0.00166366408891	0.00475012486053	0.069257358278	0.304587125661	0.280107066084	0.202507303381	0.0688143015047	0.0359931512972	0.00586910359119	0.00758570617023	0.00437596737793	0.0030148618054	0.0114742438133
r	0.00156218988029	0.00311695099321	0.041828313226	0.200714528654	0.316984830895	0.264341190194	0.0836998783016	0.0321789258991	0.00598610312206	0.0144196475801	0.00465902901664	0.00530661026947	0.0252017420951
k	0.00282577630608	0.00441518152974	0.0339929570087	0.160915152785	0.305327376032	0.230254238465	0.124950607234	0.028833890853	0.012142839369	0.0150088982127	0.00843567917508	0.0106842074692	0.0622131465497
o	0.00287539608778	0.00413792753018	0.0237649649002	0.103639845062	0.262813233411	0.261306962155	0.200908960145	0.0382088194643	0.0180951069197	0.00837140943357	0.00938365133589	0.00974451929747	0.0567491943806
m	0.00410096084571	0.00349465089496	0.0121903603947	0.0709798944207	0.202196063757	0.328128501385	0.225163046715	0.0546519785814	0.0205566333132	0.00707677637786	0.0102668508066	0.0203642986642	0.0408300707059
e	0.00453013067644	0.00334214963807	0.00785249221623	0.0477255951469	0.149227075206	0.331224837795	0.268683244905	0.0816182083271	0.0266312606377	0.00812648946595	0.0109374371502	0.0238103579667	0.0362908011036
m	0.00391249666919	0.00277180761645	0.00478156607254	0.027127444369	0.0998709581833	0.317876976998	0.330952718302	0.105913170442	0.0273817430126	0.00884620902865	0.00870816789807	0.0246038736009	0.0372528289213
a	0.00366082300986	0.00261911463995	0.00373894846571	0.0168712097497	0.0734485334091	0.266585600066	0.377741315434	0.126326373014	0.0423087338042	0.0120271101029	0.00967520885669	0.0253415569403	0.0396554355939
p	0.0042574109605	0.00353932373165	0.0037788594271	0.0110602447879	0.0501027144517	0.214183782022	0.409644817145	0.137850083271	0.0560993602014	0.0172669691343	0.0153328671629	0.0352082054534	0.0416753771646
à	0.00433090856985	0.00423175145446	0.00374442815703	0.0090451208673	0.0689438744726	0.184525924674	0.433705619048	0.112836123224	0.0507554428005	0.0197245372448	0.0251510305576	0.0407714695178	0.0422337797382
l	0.00267335049987	0.00373192339373	0.00304555076954	0.0081515622411	0.0656538981175	0.203796503825	0.412807629683	0.101488574541	0.0570305069335	0.0186978686349	0.0232332072025	0.0527403892059	0.0469490733847
e	0.0022989454819	0.00308233419963	0.00269264600391	0.00683829523037	0.0470016630525	0.165900561808	0.319721843028	0.125402133914	0.152848754778	0.0417339545983	0.0272670790542	0.0558669750753	0.0493448518369
e	0.00112884074535	0.00157441677424	0.0019695851125	0.00317907609526	0.0365192570602	0.0832449082693	0.245127244809	0.206322613705	0.230662783193	0.0851801631661	0.0498785951887	0.0278814935918	0.0273310123216
t	0.000661680175791	0.00110673565604	0.0016309631801	0.00195690609355	0.0270981691647	0.0386692830231	0.18501815827	0.283144885902	0.193647315564	0.099347887922	0.0765164203002	0.0354811627573	0.0557204541849
t	0.000643774147064	0.00131338267112	0.00191173974337	0.00182720436985	0.0184971671009	0.0220814602477	0.163532831023	0.275050407701	0.153283371421	0.122668560441	0.0864235927667	0.0473405602524	0.105426012796
ù	0.00062459661111	0.00239922731486	0.00207286648786	0.00206703255882	0.0153335195443	0.0220697276426	0.193218126608	0.203005298834	0.146409195874	0.15153585168	0.119983609722	0.0406367524175	0.100644221691
c	0.000864379933654	0.00365169189471	0.00174347171582	0.00355367075647	0.0182655954968	0.0295108326675	0.222909818869	0.163729394411	0.164656794491	0.133347730693	0.135501488907	0.0425133368258	0.0797518070459
e	0.000996244127149	0.00298567165748	0.00159044201776	0.00356095489067	0.0114514687758	0.0240407009712	0.18962964549	0.136058612604	0.229028401964	0.158658041698	0.134313857569	0.0435059516086	0.0641800256309
t	0.00154735156657	0.00241449878487	0.00213976968216	0.00277143141034	0.00741570335523	0.0128586302511	0.120025019203	0.0984022581347	0.257910154121	0.154442772966	0.186707171856	0.0700974413829	0.0832678161506
r	0.00178718571305	0.00335378639629	0.00404404282186	0.00305462711105	0.0061411763135	0.00877260702903	0.0688274245743	0.116817985778	0.19431417134	0.152546954455	0.205773856219	0.106428182528	0.128138004273
ò	0.000971248844202	0.00266652799509	0.00361943627549	0.00239222237168	0.00680429077023	0.00719583154968	0.0525562467914	0.100551702966	0.162538812413	0.210912293885	0.220470316073	0.104355465909	0.124965607907
o	0.000552545709764	0.00142900087598	0.00202328747129	0.00158926952857	0.00742871444831	0.00548447334716	0.0405067399038	0.0598539884087	0.168591130538	0.221649300095	0.255730669358	0.112256463036	0.122904468236
p	0.00145639650169	0.00231663785712	0.00226574585448	0.00101147407255	0.00378295526054	0.00296922096619	0.0280013441213	0.0536868105696	0.155826661779	0.164319781498	0.247367428253	0.208445121879	0.128550537039
o	0.00217344079857	0.00281018758134	0.00337322052104	0.00102251599195	0.00314703958438	0.0021577003466	0.0227871829938	0.0543651043365	0.149689156126	0.137544218899	0.269003916284	0.237136653093	0.114789797573
d	0.00212626025306	0.00273574717661	0.00386587594016	0.00122208364039	0.00296191498822	0.001788697603	0.0153902827873	0.0425050062122	0.145856214342	0.1353664199	0.273614251695	0.260082493364	0.112484879589
