 	la	mia	mia	mamma	mio	padre	mia	mamma	e	mio	padre	eh	non	sono	stati	mai	in	Grecia	</S>
e	0.714569191	0.2147225793	0.010849550017	0.006042348722	0.0033802545368	0.0089582460861	0.00351167513033	0.00355760720597	0.00501190758347	0.00287822848639	0.00377291914528	0.00570172491109	0.0035154545477	0.00215107721918	0.000909043456042	0.0012395419816	0.000398891267176	0.000717769369542	0.00811202001209
d	0.556540121	0.2680546277	0.0471001271523	0.037961042414	0.0154275108141	0.0231273991274	0.00315726778366	0.00412295745444	0.00316427918074	0.00271003489972	0.0115851127426	0.0128062717261	0.00190636723392	0.00151517676288	0.000757601433969	0.00070178935217	0.000464235849556	0.00219253753178	0.00670556758515
i	0.338300556333	0.4333188105	0.0713611370241	0.0514228915427	0.0214355799831	0.0283825943991	0.00371674359835	0.00455914795527	0.0026037008983	0.00290075902395	0.0145745599852	0.0153000423853	0.0014280924831	0.00137817357244	0.000717128518434	0.0004284800681	0.000439119683741	0.00268455105447	0.0050479496375
k	0.199592713178	0.5844439115	0.0894918186814	0.0345719874256	0.0134216696261	0.0240913593697	0.00347166030325	0.00464829321422	0.00255188052955	0.00274850072603	0.0125438601867	0.0164997753234	0.00153897789344	0.0014082468826	0.000763486880836	0.000402189325085	0.000474597565196	0.00149662976569	0.0058384451504
ì	0.115386301593	0.5973551785	0.15160169174	0.0381105516085	0.0133390904754	0.0246164977032	0.00384673067442	0.00499439262141	0.00347502586852	0.00332596490601	0.0126756893502	0.0173187394711	0.00157346666731	0.00214936936353	0.00105861432541	0.000741724411595	0.000757687902065	0.00126539774479	0.006407858257
m	0.117767509064	0.579502584167	0.180663286313	0.0373189353028	0.0156551763171	0.0176889928211	0.00571071251647	0.00542196073647	0.00348634030851	0.00447873683467	0.00878016012873	0.00885495647128	0.00132945412728	0.00239219480092	0.00128889363407	0.000873728252229	0.000726725115555	0.000679594263817	0.00738006432477
m	0.170943294755	0.490825334722	0.170125106504	0.0353895286943	0.0143968682177	0.023391518667	0.00944262425249	0.00846761707816	0.00881193194317	0.00766669931822	0.0193443028002	0.0171875529247	0.000957260363933	0.00258139231672	0.00540926598316	0.00159191523217	0.00216335745072	0.00178859561033	0.00951591599336
u	0.128901339832	0.309212583574	0.319226272168	0.0791219027248	0.0278644073526	0.0309326351557	0.0126545863195	0.00908795772005	0.0117798000071	0.00852905510807	0.0207429571894	0.0189359079016	0.00107041301131	0.00257526802224	0.00621363727697	0.0018464796948	0.00261688972045	0.00214379975265	0.00654419504524
e	0.0449182832946	0.129101429725	0.520322930723	0.157056966242	0.0606284962109	0.0278846719119	0.0117944431425	0.00721896494742	0.00677423055815	0.00643443918456	0.0081066502386	0.00878320293373	0.00114253761937	0.0013176403594	0.00221052409724	0.000912422499316	0.00110578125598	0.000824420370934	0.00346198353398
m	0.0177608630061	0.0524632974083	0.467303858908	0.214381637214	0.106927411537	0.051332222904	0.0101501746568	0.00892980394254	0.00712387982916	0.00687012899939	0.016684628339	0.0227702932534	0.00106679949299	0.00140060983179	0.00247379847514	0.000798863979081	0.00136315880694	0.00443129800829	0.00576725342057
à	0.0089072043671	0.0257945049561	0.339400111103	0.308821603538	0.135705020046	0.0794720639013	0.0117191281589	0.00953885611751	0.00798463696172	0.00583398616646	0.019785693833	0.0265432715001	0.0013754217486	0.00167909746393	0.00263603308811	0.000847852155427	0.00146937227471	0.00574335364736	0.00674274867999
n	0.007627900505	0.020003831754	0.283024014501	0.396126670513	0.133463164682	0.0709350830004	0.013474953823	0.0094528567165	0.00645099729191	0.00822576993375	0.0112264323203	0.0129055327244	0.00171789328857	0.00219177087881	0.0025674641599	0.00412788429144	0.0027163373251	0.00289865975793	0.01086271574
a	0.00683543747666	0.0145117594069	0.1803959591	0.382449048571	0.234564560227	0.0825137447001	0.0230801103843	0.0147430992588	0.0071538764293	0.00998571884952	0.0082395128663	0.0083967866555	0.00157737456923	0.00204635848804	0.00243030415459	0.00521765557341	0.00310106422071	0.00176853375392	0.0109890270807
m	0.00384686934032	0.0075048154721	0.08679689656	0.285197557924	0.349336463542	0.146100428167	0.0297445639081	0.0214648817523	0.00914275777377	0.00943000554984	0.0126912455056	0.015500298221	0.00135196476546	0.00213600796475	0.00280992473495	0.00251726364007	0.00263818722811	0.00327407857535	0.0085157336001
u	0.0028844347272	0.0051192120689	0.0484446214633	0.181262527508	0.403564417314	0.216719774722	0.0421289139294	0.0227176488508	0.0111157211013	0.00951986775795	0.0154378329139	0.0181505102098	0.00152194228087	0.00225703544938	0.00304052567361	0.00178852389212	0.00261960455884	0.00380977884206	0.00789704145483
