 	ieri	abbiamo	deciso	di	andare	al	mare	tutti	ma	mio	fratello	non	voleva	venire	</S>
e	0.704061888	0.1112615069	0.011414064329	0.008838169552	0.0061859299966	0.0101555713654	0.00276585041677	0.0297954755924	0.0276067084865	0.0133815604894	0.00386253601606	0.0121742650708	0.0026456571194	0.00868140104607	0.0471694259822
t	0.737886291707	0.1047602093	0.016193562389	0.00989689412667	0.0103060820639	0.004213395515	0.00226664766344	0.0180511114953	0.00949042514135	0.0052530343723	0.00206065992739	0.00426130750658	0.00230788513973	0.00742406484797	0.0656284821911
t	0.649344334276	0.154576785167	0.032754060143	0.0315159014336	0.0165108575464	0.0111032771401	0.00303013698048	0.0137043464527	0.00400023919332	0.0074393000377	0.0018748863174	0.00188213218099	0.00435541947198	0.00718007890502	0.0607283208131
è	0.415472758292	0.441410472389	0.031393159741	0.0335016554192	0.0117349131373	0.0130598825986	0.00228705476403	0.0110037895918	0.00211271197024	0.0077434627709	0.00117309682516	0.00101314983011	0.00401582902319	0.00285723554934	0.0212208438717
d	0.249621277077	0.65028709213	0.0406712033137	0.0166679286551	0.00643834562643	0.00520731331653	0.00187192761121	0.00626863041947	0.00107519908768	0.00369327292663	0.000783007724147	0.00050869694291	0.00213849445553	0.00117529766978	0.0135922878106
e	0.187372640183	0.541821874043	0.201089031771	0.0233576770917	0.00912323687814	0.00397777712484	0.0034158660056	0.0102572004665	0.00124425108783	0.00318217574688	0.00137133630742	0.00065251959957	0.00183415380123	0.000629450775153	0.0106707483718
c	0.089722807721	0.447414355348	0.35322726259	0.0363696143972	0.0191411747594	0.00533571733228	0.00525923502373	0.0127544173702	0.00204415571161	0.00628335665229	0.00185756644985	0.00113133642237	0.00218707466013	0.00136498954854	0.0159068423329
i	0.0502191635737	0.408214655983	0.434187276863	0.0380782752991	0.0196406681265	0.00450373693676	0.00519325054678	0.00781534320407	0.00204927342434	0.00667730370663	0.00127778750382	0.00123505077915	0.00170992250094	0.00167103112409	0.0175271596134
d	0.0254707757299	0.316295056728	0.494502795621	0.070415802033	0.0275517838662	0.00457937893959	0.00763613616779	0.00926457262776	0.00257535605418	0.00747032244808	0.00140042681581	0.0012903349962	0.00195181411454	0.00367725945194	0.0259181235069
è	0.0173606582185	0.250072820109	0.465968087207	0.152806286011	0.0337140600954	0.00521468773786	0.00844932644593	0.012279201691	0.00423889186739	0.00773271880803	0.0042792477154	0.00113361045227	0.00315469101085	0.00448278260051	0.0291129139774
