 	vado	trovando	un	forno	che	fa	pane	buon	e	non	so	dove	è	</S>
i	0.907345289	0.04233026794	0.0052610652474	0.00522264543358	0.00304478313234	0.00464175227226	0.0067963248451	0.00208066013097	0.00533942643036	0.00253659927559	0.000508977399113	0.000887618921228	0.00428143953296	0.00972315408764
p	0.752539213933	0.130846004907	0.0356821282087	0.0398302834162	0.00282105423354	0.00476088403826	0.00397170672103	0.00330260473384	0.00311366050583	0.00114553567652	0.000763237132913	0.000508755937708	0.00176774496783	0.0189472203268
à	0.634939632244	0.223023603969	0.0480051788496	0.0521889535034	0.00271689463985	0.00480953034742	0.00315219480961	0.00368902946468	0.00241176356788	0.00069326169404	0.000909604089038	0.000433815641183	0.00094784765463	0.0220787442585
o	0.479893444015	0.405866147323	0.0622411997699	0.0217543470125	0.00163545291955	0.00249879455381	0.00222845909074	0.00227045693123	0.00108003440802	0.000502069663947	0.000457978619333	0.000292978776462	0.000509035697074	0.0187696290681
v	0.187901512152	0.627760978441	0.10285443559	0.0387032774842	0.00273140487678	0.0044528016626	0.00327074879351	0.00318734673868	0.00145302889879	0.000835363776002	0.000795812405431	0.000419017520341	0.000646100672842	0.0249881721272
r	0.083033386264	0.643933210147	0.13371334253	0.0648251293614	0.0145086944269	0.0147277541689	0.00823693016017	0.00525253209883	0.00450590659225	0.00250040523975	0.00294006261088	0.00148290904277	0.00151440066541	0.018825282748
ì	0.0544312239147	0.537119027049	0.256913122577	0.0736013244071	0.0192175276023	0.017361140667	0.00975443200672	0.00660988474161	0.00512766991808	0.00294958831792	0.00345899078123	0.00180694930406	0.001699753956	0.00994932331493
s	0.0316387944016	0.423549060016	0.388556846859	0.0759042118224	0.0105351695074	0.0124454850397	0.00770357191957	0.00997834836254	0.00478900981536	0.00271513925104	0.00341449890901	0.00152803094255	0.0012360031264	0.0260057832746
k	0.0282654887372	0.413300566005	0.370556302286	0.0815310525541	0.0134506490305	0.0161866326404	0.00896822129599	0.0111429322818	0.00890661093765	0.00267085919911	0.0060391168396	0.00173368491905	0.00230345762447	0.0349443452375
o	0.0237771890533	0.313115605762	0.449875189429	0.114542601131	0.0254424267008	0.0185516486313	0.0103172538468	0.0079487380402	0.00923488095588	0.00188671248967	0.00524559324891	0.00118228367064	0.00226374329144	0.0166161083076
n	0.00958993282297	0.171255981081	0.546013804476	0.158594286377	0.0280055601563	0.0222328344944	0.0161701112716	0.0098530353854	0.00806577461343	0.00233997638882	0.00392691822208	0.00139447517384	0.00133924366836	0.0212180699519
t	0.00981238789999	0.130063437027	0.430720191492	0.217294896126	0.0473063928521	0.0361295500981	0.0319576738972	0.0198638401351	0.0142545132311	0.00498510579494	0.00782284253403	0.00359626859461	0.00656700315172	0.0396259923072
