 	questa	casa	la	costruirono	cinquanta	anni	fa	</S>
t	0.819655946	0.10607236146	0.008154567195	0.010258064508	0.0058075821315	0.00755290126254	0.0045057857591	0.0379928310975
ù	0.845783954667	0.109383365393	0.00505873550833	0.004985826466	0.00294742307447	0.00474730287467	0.00344894256997	0.0236444785708
t	0.802194871556	0.122141457998	0.00739524704944	0.00582295399	0.00442114239179	0.00452394208913	0.00373470474079	0.0497656637792
t	0.712740889852	0.165228988966	0.0173216193031	0.0221714137567	0.0122500420219	0.010469578679	0.00560924969006	0.0542081965383
o	0.477238010217	0.420474849955	0.0248592995544	0.0251276453176	0.0121188627248	0.0116807802549	0.00560615188887	0.0228944245423
s	0.249835059172	0.621946489318	0.0656280267181	0.0221254565312	0.00983275248173	0.00654303420048	0.00320187249494	0.0208873157206
p	0.213375621024	0.563132629773	0.098357541706	0.0496780859771	0.0169763882539	0.0180738606976	0.011311524292	0.0290943983264
ì	0.162192093225	0.602475523258	0.114142871902	0.051121892599	0.0144662255786	0.0208127370272	0.0136247425946	0.0211640086783
t	0.103837312713	0.625862716419	0.174542591234	0.0392527669397	0.0130555748269	0.0138146943597	0.00758341032884	0.022050997538
i	0.0666248100537	0.453153180806	0.387358383345	0.0428595084132	0.0132492422823	0.0111150604182	0.00497537560568	0.020664465904
t	0.0280855088051	0.249986788002	0.598589784448	0.0771915905044	0.0156573970208	0.0076378544991	0.00466401367796	0.0181870569797
o	0.0147475912844	0.124157262801	0.690039602816	0.122154518435	0.0188386984003	0.00687269943507	0.00488602148999	0.0183035753403
f	0.00959782361833	0.0613286376003	0.673124770272	0.186188792812	0.0208756422134	0.0114941274256	0.00844905025666	0.028941103573
a	0.00762532731252	0.0312524617534	0.591871912357	0.283155713271	0.0261921494711	0.0142847778711	0.0108299372882	0.0347876408173
b	0.00509831585905	0.0234980848378	0.479913837652	0.380219809424	0.0251102304104	0.0104482170277	0.0106901997094	0.0650212188034
b	0.0108987193416	0.0522217143126	0.333376753817	0.421507601141	0.0351050263635	0.0119637032744	0.0211503970431	0.113776092983
r	0.0389053619072	0.0840284259042	0.237084051539	0.373148681714	0.0470935117612	0.0241131821326	0.0429571925544	0.15266960742
i	0.0420032408564	0.0612982986947	0.149128003913	0.475843583905	0.0679234414537	0.0309119253102	0.0422179668421	0.130673478908
k	0.0179158811952	0.0299459928609	0.0931289849043	0.611097358635	0.0902973365512	0.0248236187894	0.0432850870114	0.0895056657027
è	0.00907599167225	0.0194682962696	0.0928662339681	0.623914068878	0.0996040658504	0.0306968590765	0.0467541956705	0.0776201947276
t	0.00800864316086	0.0129014680629	0.095888451656	0.587701657626	0.12489955655	0.0350497561162	0.0565460584835	0.0790043360225
s	0.00961830655559	0.0138086042007	0.060717282952	0.488183569875	0.13030273965	0.0516356375761	0.138133494048	0.107600350874
a	0.00595214364577	0.0104007316142	0.0309648870107	0.399530522625	0.252612393417	0.0728905883254	0.142791869816	0.084856861778
n	0.00352428151955	0.00575542094527	0.0144956003636	0.330339703542	0.432184235139	0.0631064958751	0.0796936689387	0.0709006005755
o	0.00260983232745	0.00429526237761	0.00757951955387	0.229000102514	0.553908953713	0.0666403646584	0.0659815587129	0.0699844151614
p	0.00422589024136	0.00811083914006	0.00533858314262	0.151239782505	0.573438919638	0.0797283274461	0.0797470992376	0.0981705734865
e	0.00482495827527	0.00947421264931	0.00449162461314	0.106278064968	0.570721210946	0.0966898423087	0.0980221316125	0.109497927128
t	0.00333558812803	0.00600710038562	0.00314105757225	0.0603204081227	0.584654948315	0.135667791623	0.120870805937	0.0860022234913
t	0.0035531892399	0.00604463203604	0.00389534971835	0.0537278659409	0.432790931705	0.178422530148	0.165987490312	0.155577972718
ì	0.00259339603187	0.00527868222644	0.00530669183945	0.0424436679403	0.326712647502	0.220947945029	0.216153647237	0.180563285599
n	0.00282832744855	0.00500791875779	0.00639016184582	0.0295811100934	0.408600380014	0.193951062256	0.222721938079	0.130919029933
t	0.00540583122232	0.00890045274741	0.00749010258794	0.0334939656178	0.397768484518	0.175960679572	0.22766933256	0.143311077044
a	0.00462203353565	0.008773392578	0.00580019916114	0.0270055487979	0.264990432286	0.232815633324	0.292229304253	0.163763427481
c	0.00309328716147	0.00705619807107	0.00269908987241	0.0134547691146	0.191978756142	0.296924565608	0.308483200084	0.176310162577
h	0.00283916381792	0.0056168572807	0.00154429817234	0.0098906147882	0.145522597121	0.352459726303	0.262858740295	0.219268075933
