 	quando	io	divento	vecchia	vendo	la	casa	vendo	la	casa	a	Trieste	vengo	e	abito	a	Martano	</S>
m	0.765976918	0.05449994484	0.08786419474	0.0064817250136	0.0051119803057	0.0031317533404	0.0032072026088	0.00448900809639	0.00407990706418	0.00390459969825	0.00367878870783	0.0140859102419	0.00148235262648	0.00725513699212	0.00269068371936	0.002834685313	0.0081300081219	0.0210951197055
ò	0.8188986584	0.10840826228	0.03295659387	0.00287947917827	0.00329964895437	0.00129181048287	0.0015579967564	0.00207518282399	0.0014859776538	0.00168999457985	0.00132719440137	0.00584154398085	0.000623757460577	0.00260501733211	0.00212791517576	0.00100519303435	0.00339111214069	0.00853467938615
t	0.762969627867	0.161553891873	0.0176675658067	0.00306404028076	0.00481713450412	0.00236265803209	0.0023169309864	0.00364817306093	0.00212015131835	0.00210495881888	0.00130342815573	0.00262176801164	0.000591893621624	0.00118676572398	0.00173105823233	0.000489015014094	0.00185961961684	0.0275913473971
t	0.643827293289	0.160370872738	0.0338787037982	0.0186149344363	0.0301813012307	0.0112446064267	0.0137797431908	0.0144592353584	0.00783940012145	0.00791518870196	0.00299149051771	0.00887775080921	0.00249484494904	0.00116977812227	0.00361882576717	0.000629376991872	0.00324923273163	0.0348574029686
i	0.404679380059	0.368090540179	0.0652702991087	0.0253398744008	0.0366835684669	0.0129719929397	0.0164407673263	0.0158976318903	0.00848187856908	0.00870398314685	0.00293777746287	0.0109623708629	0.00287796069783	0.0009162208846	0.00336499381943	0.000545664177415	0.00304513533715	0.0127899492211
i	0.183943677676	0.623613530726	0.11801133857	0.0162762637736	0.014861903307	0.0056187882587	0.00627378614343	0.00625085164543	0.00333336771769	0.00341114382948	0.00133799157112	0.00487243211493	0.00116385449317	0.00040638357672	0.0013926291838	0.000239540054642	0.00136790307595	0.00762468347193
v	0.124102798904	0.543074646509	0.203340336657	0.0214163064179	0.0193639495783	0.0064670033209	0.00731086517448	0.00782729217581	0.00372422591683	0.00605926389916	0.00242067511731	0.00722358373754	0.00175465066584	0.00303229434248	0.00472691883567	0.000367147756367	0.00792181108254	0.0298663082291
ò	0.0992325237592	0.470885846436	0.286459389552	0.0210305742773	0.0221510065888	0.0063718621603	0.00779572662949	0.00843517251594	0.00376143870321	0.00690408351705	0.00269056210737	0.00830243147468	0.00189816467335	0.0038899178396	0.00571882761568	0.000388705036549	0.00989731917291	0.0341864607837
e	0.0460700652046	0.455152706812	0.415174925851	0.0211536733038	0.0122314039229	0.0033921641821	0.0037293900345	0.00391835258198	0.00190707942707	0.00297350668768	0.00132287752372	0.00432253143456	0.000865165250583	0.00141150683293	0.00218541160535	0.000276233114784	0.00429349737917	0.0196195373769
g	0.0589836975932	0.313887219004	0.492633652617	0.0386262778279	0.018363234401	0.0047662970107	0.00371739019617	0.00467331851066	0.00225262041902	0.00288006860789	0.00156584847591	0.00524640628072	0.00105679225079	0.00173586715635	0.00364421025425	0.000492390564563	0.00622130799899	0.03925346279
h	0.0641875693644	0.201070873935	0.521184158206	0.059871340736	0.0255199216937	0.0118064255102	0.0131054639181	0.00904844188222	0.00621203426301	0.00849770275063	0.00501111884944	0.0123204087085	0.0036150039848	0.00396849178744	0.00501946594382	0.00205286884274	0.00773101108013	0.0397777286607
è	0.0255796902718	0.115479678085	0.629363182735	0.095382663312	0.0228680714846	0.0135399659301	0.016803613554	0.0102388046014	0.00719348592967	0.0102831520862	0.00583059427395	0.0133207947436	0.00432380739813	0.00376149244237	0.00316146908361	0.00249278216903	0.00465065390051	0.0157260209916
n	0.0133269182014	0.0729400182683	0.695325458245	0.111944150771	0.0194311624815	0.0088296344367	0.0102964218113	0.00759876608047	0.00454600136322	0.00659807136607	0.00312362381998	0.0076819292292	0.00238807382071	0.00213422512799	0.00280883665154	0.00118102023374	0.00302748430917	0.0268181036125
