 	devo	comprare	il	pane	ogni	ogni	giorno	</S>
è	0.30159784	0.2585471535	0.0127665265	0.02826063815	0.10947111498	0.226451049615	0.0394329604632	0.02347269785
n	0.322001563333	0.3400170645	0.1852448015	0.01404282415	0.03679741136	0.075636435955	0.0131464650668	0.0131134485167
a	0.177591134211	0.5010214115	0.2614234655	0.00938764445	0.0126098168333	0.025336611455	0.00438359923387	0.0082462959389
v	0.0682992601703	0.5303604705	0.375855600167	0.00770181221667	0.00441370801443	0.00850599196167	0.00146362429389	0.00339948171297
o	0.0320929130568	0.2508592415	0.694171733389	0.0147150224056	0.00243779330814	0.00310178858056	0.00049044622663	0.00213104520432
r	0.0120049585623	0.296036365167	0.672897287796	0.0141175959019	0.00175082035138	0.00128358320352	0.000163849987643	0.00174552540144
à	0.00437821943077	0.296016778489	0.438463735932	0.0751669024006	0.0738811744658	0.0283117484978	0.000214668170548	0.0835667464671
s	0.00225564727692	0.12578060293	0.448856075311	0.171682807467	0.102682098155	0.0379190995993	0.000274664640183	0.110548997209
o	0.00150847003897	0.0674077551533	0.518587358437	0.263091009156	0.079544119385	0.0300545932998	0.000155152130061	0.0396515553563
o	0.000552341197557	0.0225565515378	0.320371925146	0.271928329719	0.210344599795	0.1268284611	0.000764465626687	0.0466533496854
t	0.000351214103752	0.0284809294893	0.136905450715	0.320814176573	0.240994529932	0.152162701033	0.0025413372089	0.117749696562
s	0.00315709973458	0.0321708018298	0.351852653572	0.321146765524	0.110330601544	0.0614274666443	0.00250008615297	0.117414567854
o	0.00392646208303	0.0124876442238	0.396873950857	0.161421450175	0.083954648748	0.0746060311814	0.00496216193432	0.261767694951
m	0.00131480554218	0.00449562462177	0.134588461952	0.185835921725	0.110846190916	0.0926328103938	0.0221312293114	0.448154984984
ì	0.000496467510393	0.00183038689009	0.0468785557507	0.190987622908	0.102629489972	0.0838029067979	0.0637381197705	0.509636448328
k	0.000235595061798	0.00106308037953	0.0168196594836	0.136335073303	0.267077568324	0.127927665599	0.0619320317902	0.388609339109
u	9.61766900327e-05	0.00080829924541	0.00646486344787	0.115854069768	0.362251496108	0.311085991866	0.0413105891301	0.162128522703
à	3.24507784309e-05	0.000270912832557	0.00235693028562	0.048743421156	0.196558899369	0.346476607289	0.28441766971	0.121143112234
i	1.10141329336e-05	9.37452543723e-05	0.00079593014554	0.017210305652	0.107762517123	0.351655659096	0.390991759903	0.131479088745
k	5.46010921453e-06	0.000209829529791	0.000647295882513	0.037621224584	0.219199579041	0.449602866365	0.189114384968	0.103599361582
u	3.60347281251e-06	0.000245944544264	0.000623569042838	0.0445351939413	0.23515818068	0.500030168788	0.132587326656	0.0868160125273
à	1.2285487375e-06	8.27600344147e-05	0.000236116838413	0.0152151906471	0.0932226402267	0.406503481596	0.386557278885	0.0981812975091
i	4.419631135e-07	3.07912127982e-05	8.13377426043e-05	0.00556177236903	0.0840390024089	0.357473185865	0.466317249628	0.0864962458364
m	2.334032965e-07	3.73658135994e-05	5.12330685348e-05	0.00960559668968	0.207173440803	0.445630605288	0.254910836543	0.0825907319455
è	1.50605158833e-07	3.64033197395e-05	3.96667511516e-05	0.0105135328278	0.197067127468	0.288375245096	0.372907732181	0.131060143982
r	2.33726816278e-07	1.62260224528e-05	2.41470620239e-05	0.00413638700713	0.139585083023	0.320373598365	0.40260519406	0.133259107994
i	5.69337192093e-07	9.79863088427e-06	2.82045686746e-05	0.00202497764238	0.120402307211	0.322876131122	0.199818321353	0.354839665998
</S>	7.63381096046e-07	5.35925954213e-06	2.81406813373e-05	0.00103550258119	0.0604079429105	0.169569738061	0.140590905677	0.628361632999
