 	i	genitori	non	è	che	li	dimentichiamo	mai	</S>
u	0.968429415	0.0082423388625	0.007040978625	0.000218225861	0.0003657077	0.0034102399	0.00478709605	0.001038014732	0.0064679876
g	0.652722303	0.0281541306208	0.0752090405417	0.0210788183437	0.0232179442433	0.0446087165667	0.0300983176167	0.002508240632	0.1224024852
e	0.393971089	0.191806030207	0.0968358905139	0.0287705752479	0.0311385517478	0.0575318356589	0.0378591961522	0.0029795602779	0.159107304233
n	0.303188386667	0.420747560069	0.0481405871713	0.044613942216	0.0301463315826	0.033048592023	0.0266142173307	0.0018927764932	0.091607653911
i	0.135767385889	0.620628470023	0.0407829747238	0.0542459907387	0.0307122126275	0.0250976699743	0.0229922245769	0.0015310067253	0.0682421096837
t	0.0739254732963	0.786623993341	0.0283514936746	0.0385036582462	0.0168976509758	0.0137076206248	0.015642075659	0.000758642336	0.0255894419412
ò	0.0263150574988	0.76299721778	0.0686387243249	0.0931103207487	0.0134274846586	0.0105723602416	0.013198190053	0.000507721046333	0.0112329840204
r	0.335088754233	0.467652079927	0.0797986156283	0.0973317013496	0.00707053096287	0.00448906077453	0.0045751525552	0.000177871890578	0.00381628442293
u	0.437629588728	0.176282189642	0.270463689396	0.0918199382165	0.0118489813976	0.00775750525218	0.0026086627226	6.59541326593e-05	0.00152346608378
e	0.151652481226	0.0813343575473	0.419236429799	0.156428122739	0.101409716133	0.0311158597507	0.0375745364075	0.00394207257255	0.0173063919279
n	0.0573421879753	0.0617336065158	0.2309358046	0.182011920913	0.157908855378	0.0569553415836	0.0943338021358	0.00691649215752	0.151861989309
è	0.0206360498451	0.0724577975053	0.0950527045333	0.372345560304	0.122337418459	0.0483923298612	0.0814640457119	0.00556092885251	0.18175314877
n	0.264722310568	0.0600373011684	0.0487786615111	0.414275773435	0.0865926594863	0.0240504057871	0.0316876703373	0.00712022495084	0.06273501709
u	0.346458931656	0.0304869414761	0.0912287721704	0.359606337812	0.0664849031621	0.0584530450957	0.0176047912124	0.00665677721695	0.0230195588633
s	0.118058734785	0.0245309442454	0.100786024443	0.592778745937	0.0641517063874	0.0690419263652	0.0139185684041	0.00710478830565	0.00962863138777
a	0.0434881134617	0.0229454153151	0.0465638405343	0.695024965312	0.0681081841291	0.0871862201217	0.0202703131347	0.00935825210188	0.00705474056259
l	0.0190140815872	0.0183901723384	0.0284483462248	0.714558141771	0.0818205547097	0.0953752933739	0.0259614887116	0.00979586636729	0.00663604498753
l	0.0217718975291	0.0223042744461	0.0103952677883	0.59524362059	0.185470828237	0.105137041125	0.0405060525705	0.00822665365576	0.0109443597958
i	0.020367500433	0.013539035142	0.0047717641961	0.286377238863	0.298213656079	0.166826767042	0.0519679071902	0.0119410827519	0.145995046265
m	0.00701967364433	0.004548458789	0.00236010897537	0.104962252788	0.212509763693	0.216613549014	0.247435623397	0.014526256984	0.190024304088
o	0.00413231662478	0.001654661138	0.00362603996846	0.065654782096	0.164207286231	0.263706803005	0.340593667799	0.0132511130613	0.143173326696
n	0.00308844405159	0.0103228211727	0.00387951621482	0.174264664032	0.196505212077	0.204316835668	0.227349209266	0.0500390096871	0.130234265899
ì	0.0023143770272	0.0130930611739	0.00161120716361	0.185205068677	0.127056137026	0.122158481556	0.151457746755	0.309162196562	0.087941685633
s	0.105011757009	0.00492597034097	0.0010121444712	0.090520413559	0.0656666870087	0.0777355565187	0.055726674585	0.534539245521	0.0648615154443
o	0.138220976193	0.00223455451032	0.00115437210707	0.0584833791863	0.0412197863362	0.110461723173	0.053830110195	0.50414388184	0.0902511920481
m	0.0463122019043	0.00080485676844	0.00201805323569	0.0361809977288	0.0521848744454	0.138610631058	0.0729774153983	0.357196080613	0.293714897349
e	0.0155457926544	0.00029538176348	0.00172969847856	0.0255187727096	0.0613403764818	0.114913617019	0.0697246771328	0.271788446871	0.43914324245
m	0.0052271619078	0.000109936207827	0.00134393422619	0.0119185317032	0.0426877871606	0.120473979006	0.104062625711	0.21629665229	0.497879390817
a	0.0017859009216	4.77443001423e-05	0.0012277627754	0.00792332116773	0.0426695577202	0.128751939669	0.11641900857	0.178106300763	0.523068453606
i	0.000599982627733	1.94062391141e-05	0.000556756425133	0.00391095416258	0.0302099027734	0.13582037789	0.216480539523	0.245397446921	0.367004604535
</S>	0.000300331846167	1.16687033571e-05	0.000402999112566	0.00207769284129	0.0166825036867	0.129974385945	0.340187154761	0.26477624346	0.245586997267
