 	se	vieni	alle	sette	se	no	non	vieni	più	che	non	mi	ha	</S>
a	0.68693743	0.13077779565	0.003705832165	0.002584366425	0.00466800935	5.53205075e-05	0.00423579565	0.00512669675	0.006210021835	0.03408975365	0.0954599373	0.010784471575	0.0046798412175	0.0106847433
n	0.469932049133	0.27986870855	0.0761790946217	0.0167611436417	0.00705562215	0.00120770811417	0.00486081508333	0.00506700758333	0.002929347235	0.0125628284833	0.0341575105333	0.00475192970833	0.0017461803975	0.0829200433
è	0.159156420264	0.562265919517	0.106707842541	0.0243060498806	0.00695441295	0.00193123073806	0.00447036021844	0.00497730488111	0.00179620432367	0.00521347984577	0.0125468697594	0.00255213932711	0.000761192619667	0.10636056856
r	0.0670823981747	0.661521846506	0.160813768514	0.0539822132935	0.00696212755	0.00189164371269	0.00175203863015	0.00214010128037	0.00069481357989	0.00185078089992	0.00421998730813	0.00110974783337	0.000305997343722	0.0356725574567
t	0.0677455327249	0.602003365502	0.181088140505	0.122962357764	0.00685063106	0.00155687548756	0.00083272921205	0.00117755930162	0.000324786501297	0.000727645944973	0.00143881960068	0.000626352387457	0.000154750444074	0.0125104487622
i	0.054033446952	0.430300084167	0.186517844502	0.288762375921	0.03067827523	0.00106621081252	0.00179823137268	0.00054149216204	0.000149491005099	0.000412312609991	0.000523434434867	0.000224790727819	5.2417129358e-05	0.0049395612874
s	0.019221247761	0.203854590389	0.285613618167	0.44035071864	0.0408570588767	0.00182827937084	0.00225699674756	0.000881867007347	0.000311285008366	0.000673268819997	0.000236620913289	0.00129700793161	0.000183393958286	0.0024340491958
e	0.00764379332367	0.130268611796	0.388396299389	0.42443853288	0.0374630017589	0.00250162095695	0.00251937033919	0.00177588453578	0.000525020039455	0.000896245973332	0.000172867962763	0.00167881083387	0.000227437335662	0.00149253253193
s	0.00260492022122	0.0507338502653	0.48603333313	0.390980477627	0.0384971009196	0.00790769965232	0.00315216681306	0.00490425474526	0.00212611686649	0.00180098682444	0.000252045254254	0.00508814836796	0.00142315792812	0.00449576877731
e	0.000954908220407	0.0223751820884	0.533489661043	0.344159979209	0.0431644439732	0.0116997252174	0.00560895583769	0.0153837319151	0.0050773399555	0.00326679310815	0.000788011551418	0.00661725532265	0.00183524097837	0.00557878164577
t	0.000401072340136	0.0115916249628	0.509122687014	0.34896692307	0.0460705169911	0.0275925714058	0.0063124792459	0.021136263305	0.00678475065183	0.00454716770272	0.000996551533806	0.00943222597422	0.00185982032846	0.00518533060192
t	0.02590826001	0.0102655242543	0.338146605671	0.52696702769	0.0252149763304	0.0300630457019	0.00282721263863	0.0127551543883	0.00481585410061	0.00394062800091	0.000483926379602	0.0100169796547	0.00186142386315	0.00673334153397
à	0.0343939755587	0.00857566527023	0.195680018557	0.49870553923	0.0895393871101	0.0694718638006	0.0244956848029	0.0137033577494	0.0204476295835	0.0248148379336	0.0018307631782	0.00885304754823	0.00137644047472	0.00811175051132
a	0.011470214959	0.00286084283738	0.113651442519	0.24038498741	0.318227849037	0.124877237934	0.0561320299343	0.0150603550498	0.0273483630945	0.0503404516445	0.00773921739273	0.0161142991827	0.00251798559157	0.0132747208371
n	0.00384392357512	0.00241589507429	0.060817936173	0.135175006803	0.326293152012	0.297346629311	0.0437140789781	0.0150252598166	0.0231024185982	0.0417556852148	0.00823805001091	0.0216377597276	0.00648692096386	0.014147286279
