 	vivendo	la	mia	figlia	la	avevo	portata	alla	chiesa	</S>
z	0.748390345	0.1818579365	0.00312651515	0.0343249268	0.000909155525	0.0001382107428	0.00264267755	0.00271747363	0.000367491865	0.0255252792
ì	0.485386571	0.480133618833	0.00768720185	0.0125957902333	0.000986954675	0.000111613686133	0.00199879934333	0.00109336530833	0.000177253881923	0.00982881353333
s	0.315677819667	0.660366682944	0.0132055592833	0.00505272814443	0.000868204491667	0.000179062018711	0.00071794570111	0.000379017182777	6.1030628431e-05	0.00349190322108
o	0.252575614222	0.675271617648	0.0539228487611	0.0108190760148	0.00436993223056	0.0012904172429	0.000388152217037	0.000151939809259	2.2146459717e-05	0.00118823140499
n	0.0975280974073	0.745315805883	0.13403488292	0.0128990414049	0.00690020007685	0.00249466884763	0.000281273572679	8.86224330863e-05	2.4554999279e-05	0.00043284511233
t	0.157830054136	0.692294335294	0.137885948973	0.00507283620163	0.00412341379228	0.00190131136588	0.00018857645456	5.07230151954e-05	2.57472482597e-05	0.00062705536011
a	0.167167930612	0.556965985098	0.220751990991	0.0230282990672	0.0210606933641	0.00773579743863	0.000894373438187	0.000364774259232	9.98042538657e-06	0.00202014842004
e	0.056678491004	0.332449642699	0.24992125033	0.240451739689	0.070476147788	0.0184239674795	0.0121607180127	0.0121163812864	0.000426227215929	0.00689538447335
k	0.0480461252347	0.170797158566	0.24157336011	0.313609869896	0.124054465929	0.0166718658932	0.0404017680042	0.0235790994288	0.00709402023864	0.0141721881578
i	0.0482239727449	0.101963987189	0.28805626337	0.264198906632	0.20477293531	0.0125542726977	0.0429705176681	0.0163769633429	0.00891317106455	0.0119689011526
a	0.0195387034883	0.0378815483963	0.199201861123	0.327587168877	0.24511663177	0.0858840572326	0.0265629362227	0.0284620716476	0.0104495996732	0.0193153531509
t	0.0257047594028	0.0222482661321	0.178065830374	0.225162321959	0.226156653923	0.138289532411	0.0369910160742	0.0536031372159	0.0554128372244	0.0383656433836
è	0.0277333829276	0.0156966908107	0.182652060125	0.143198032986	0.342680097974	0.119275784137	0.0342545059247	0.0413279099053	0.0633920031748	0.0297895816945
r	0.00941314308587	0.00557429415023	0.130090606708	0.255349890995	0.427061355991	0.105115220046	0.0192260758749	0.0160599991018	0.0219274139916	0.0101820347648
a	0.00326149051962	0.00210095890508	0.070443302336	0.391879703665	0.411662151997	0.073161692682	0.0257815549583	0.0100699575006	0.00800670706387	0.00363249373827
m	0.00996419301421	0.00270807547669	0.0542493575453	0.433178127888	0.415849377332	0.041142162894	0.0286812496528	0.0085163992002	0.00314114150796	0.00256996976276
u	0.0121940151161	0.00290666298336	0.0488447676818	0.391698372629	0.418998992444	0.069995722298	0.0355190385509	0.0132568112667	0.00120393328932	0.00538171725425
i	0.0040745597179	0.000979868113253	0.0175737857273	0.280778927543	0.378698014148	0.174389934099	0.0540531011836	0.0703203114222	0.00618307929644	0.0129484074181
n	0.0182830174738	0.00419544176542	0.0107654715758	0.146677377781	0.236442509716	0.367484611366	0.0423364049279	0.0996356431407	0.0550718274321	0.0191076824727
ì	0.0230255841726	0.00525924722214	0.00854244912527	0.0705790211937	0.366023698239	0.365552430455	0.022505407176	0.0564261897136	0.0685595648107	0.0135264134576
c	0.00768646493803	0.00176418016438	0.00655293130842	0.136671173731	0.45984574608	0.214632473485	0.099388913392	0.0300371205712	0.0356621212702	0.00775889445253
h	0.00266146555851	0.000636082778127	0.00681020243614	0.162221071244	0.291884662027	0.285678641162	0.125435390464	0.0689553948571	0.0279323367567	0.0277847421508
a	0.00098989340517	0.000253645896709	0.00396139021205	0.116137822081	0.313488934009	0.296017230387	0.0669402428213	0.127217274952	0.0325949619189	0.0423985807169
