 	sicuramente	stanno	ancora	svegli	</S>
s	0.857079985	0.0071218408	0.0139634903	0.020316168694	0.1015185595
i	0.661531241667	0.0764341529333	0.0135050044333	0.120211890898	0.128317733167
k	0.444246537222	0.156298760978	0.0412409481444	0.162164376966	0.196049377722
u	0.272741072407	0.413721196993	0.0490104099148	0.0763388783487	0.188188448551
r	0.135487043469	0.751810988998	0.0173941196049	0.0268357715429	0.0684721231603
a	0.0637865184897	0.889652519666	0.00775863473497	0.0102788762263	0.0285235028401
m	0.0361195048299	0.697312953222	0.140993584012	0.0535306317208	0.0720433484
è	0.02495672261	0.379304387741	0.399659101337	0.103965113907	0.0921146651333
n	0.02466054887	0.516455709247	0.351524176779	0.070888824159	0.0364707443911
t	0.0374510706233	0.765469593082	0.119938569383	0.0238363233563	0.053304468477
e	0.0304208625411	0.746330231027	0.100539103918	0.0328344502321	0.0898753928257
s	0.0149402231804	0.720932010342	0.110722577973	0.0442301650774	0.109175060942
t	0.0120744132268	0.768822070114	0.0539780111577	0.0232103588091	0.141915130314
è	0.00730801554227	0.529964153338	0.314893642219	0.0358930383864	0.111941108105
o	0.00266226604409	0.177865444556	0.428139937406	0.327556232795	0.063776094035
n	0.113840027245	0.083342411662	0.179518090135	0.423109937598	0.200189511345
e	0.151403898548	0.0528743104873	0.393674517712	0.169413630133	0.232633598448
a	0.0509909494167	0.0188404496824	0.528749325904	0.248534834311	0.152884394149
n	0.0187621879062	0.00687737851413	0.251078466701	0.40596012477	0.31732181805
k	0.263672060302	0.0373054052047	0.0976375246337	0.26917271119	0.332212306017
ò	0.343586035601	0.046958288601	0.344233639211	0.122426306663	0.142795737339
r	0.1159045989	0.0200519683998	0.522274029737	0.170127505554	0.171641881113
a	0.04005526803	0.0110900696076	0.565369826579	0.176079631851	0.207405223704
a	0.0134266210689	0.00370512446753	0.48161992786	0.391330107284	0.109918243901
t	0.0281442618852	0.00552731794651	0.17694616762	0.572551672428	0.216830553967
s	0.320212360628	0.0160556346488	0.06679961934	0.322755660876	0.274176651322
ù	0.393983255689	0.0152787593943	0.102552507247	0.255234237025	0.232951190441
n	0.131712477393	0.0060868983761	0.115887576416	0.333614329008	0.41269872348
n	0.198011949148	0.0057792498587	0.0538785841387	0.213081791136	0.529248417827
i	0.220074963529	0.00468894838213	0.0607920527129	0.360247688512	0.354196324276
t	0.078433896323	0.00414128588994	0.0541501429043	0.410763427637	0.452511236425
i	0.0309856409627	0.00397943439331	0.0374375383014	0.145370188012	0.782227188808
</S>	0.0155382417639	0.00202186234166	0.0437660621507	0.082507715006	0.856166109404
