 	dovevo	comprare	il	pane	</S>
ì	0.49037873	0.013582347	0.0229173041	0.340922899287	0.132198728
c	0.49995771	0.0641931476667	0.260640723433	0.12664057362	0.0485678176667
h	0.507809116667	0.0785779642222	0.339497590044	0.055205766807	0.0189095418356
a	0.758488205556	0.0990308497407	0.116185390915	0.018454969456	0.00784057989187
n	0.531082179185	0.408576549914	0.0480494209717	0.006241172002	0.00605065979729
a	0.218452950395	0.709328609971	0.0554876623239	0.00275976599733	0.0139710140991
a	0.0990265632317	0.55850701999	0.077100734108	0.0143250310658	0.251040652033
f	0.0339313563339	0.248447096663	0.351930481369	0.0418512670219	0.323839768344
o	0.0115720709546	0.0881571769877	0.732224727123	0.051060865674	0.116985104781
r	0.00412844460153	0.218641200429	0.679225035708	0.038343878558	0.0596614325937
à	0.00154453747051	0.261629556366	0.359425145236	0.189569259519	0.187831527531
s	0.000734544996837	0.112093198345	0.351484521745	0.317264026506	0.218423728177
o	0.000417090978946	0.062330579415	0.567462573915	0.262641162169	0.107148601726
t	0.000231256044315	0.0370591297717	0.521224207972	0.360141200723	0.0813442039087
o	0.000112217530105	0.0284714668439	0.345556325991	0.521026033574	0.104833941303
t	5.16992037017e-05	0.0145199872013	0.200761863664	0.674505911191	0.110160533768
s	0.000556483784234	0.0100115295171	0.256766919555	0.66697214373	0.0656929355893
o	0.000717664296911	0.00362726653547	0.260359435	0.37781234291	0.357483326196
m	0.000240462335337	0.00123751741492	0.0869815526987	0.344100792637	0.567439725399
ì	0.000159277722646	0.000446679747307	0.0293475823662	0.327616105546	0.642430358466
</S>	0.000197179026323	0.000233394302153	0.0149260945581	0.178022929773	0.806620379233
