 	dovevo	comprare	il	pane	ogni	giorno	</S>
ì	0.46988880105	0.029706595835	0.00437216225	0.10032136817	0.24924030434	0.113406569502	0.03306414015
c	0.503568623683	0.064000550945	0.157634757683	0.123578364837	0.0991763666733	0.0391114640018	0.01292980425
h	0.523965931228	0.066692271315	0.208814600561	0.131262866243	0.0491188099776	0.0143460699966	0.00579943730667
a	0.723850743743	0.133275961438	0.074622002687	0.0442803534784	0.016668687479	0.00478209103516	0.00252019929222
n	0.507131356581	0.418801637146	0.0486359020623	0.0153150732461	0.00586013560667	0.00159458535238	0.00266135633074
a	0.22239197086	0.637044779049	0.123618417354	0.00711074960203	0.00267294531589	0.00053273537116	0.00662845494358
v	0.08959429712	0.564352649683	0.325532782451	0.00552358733401	0.00172431843863	0.000231837187053	0.0130405496479
o	0.0324548917733	0.328347359894	0.609643960817	0.0143352820447	0.00276244224621	0.000134663861684	0.0123214007493
r	0.0131703113244	0.367341706631	0.588035540272	0.0166000744482	0.00308547823207	5.0016832228e-05	0.0117168741164
à	0.00459245954147	0.370789125744	0.302272766757	0.0878505132494	0.116327028394	0.00190973173308	0.116258361039
s	0.00188062344716	0.175940912115	0.343317602252	0.16979146775	0.160625642798	0.00276321051103	0.145680539546
o	0.000904055079053	0.109223368528	0.433421800751	0.27357818925	0.128793460933	0.00128775068701	0.052791367382
o	0.000330620586551	0.0365368356027	0.248306030817	0.309093783083	0.359790716978	0.00207477811234	0.043867230794
t	0.00028440147905	0.0260360821376	0.108076290839	0.355923927694	0.413891282326	0.00541062057078	0.090377393598
s	0.000749807979683	0.0237544621459	0.358403566946	0.333475360898	0.187202860109	0.00510356914026	0.091310360866
o	0.000731657268761	0.00919503545063	0.417949522495	0.141505598966	0.125906522703	0.00777160399675	0.296940069955
m	0.000255723609787	0.00332040511888	0.140769879778	0.198999733322	0.138750559568	0.0311147793323	0.486788933318
ì	9.9693890929e-05	0.00136110466873	0.0484277340927	0.221070084441	0.103233746856	0.115485253111	0.510322364439
k	3.6798930443e-05	0.000808984385343	0.0170095020976	0.132373564814	0.333917270619	0.122994901037	0.392858962146
u	1.2954797741e-05	0.000627252384448	0.0064240597192	0.106596020938	0.580810556873	0.106530210346	0.198998958049
à	4.38688005167e-06	0.000211973568026	0.00223815437423	0.0519580494127	0.391649321291	0.391687233449	0.162250876016
i	1.49738204522e-06	8.44392242187e-05	0.000751205890743	0.0190301633042	0.286099762764	0.523038117816	0.170994792005
m	6.63266455073e-07	0.00012497531574	0.000364343205081	0.0526727281681	0.406610390921	0.372448415939	0.167778497335
è	3.64219393258e-07	0.000124897078707	0.000234455316327	0.0631784088427	0.309403220307	0.46792987198	0.159128799112
r	1.35154229319e-07	6.01319563623e-05	0.000101686564742	0.0267716090676	0.383495463436	0.45606823066	0.133502735037
i	7.3889949773e-08	4.02444401208e-05	6.74957385807e-05	0.0146891462025	0.402681208312	0.26208074022	0.320441087012
</S>	6.24758648865e-08	2.27355820604e-05	4.95309927903e-05	0.00751299787125	0.208517409906	0.21435062511	0.569546643506
