 	non	mi	aspetti	che	non	vengo	</S>
m	0.45741395501	0.041417111178	0.0047501052	0.00487963335	0.02957982638	0.0618791005025	0.400080253817
ì	0.461527974003	0.327960530393	0.0423617408667	0.00297366968333	0.01107538728	0.0206286631935	0.133472038417
m	0.204611060334	0.558358890131	0.143257433622	0.0295995715611	0.0124556883267	0.0069596363455	0.044757728719
e	0.117458374445	0.517621333377	0.290153757874	0.0423246895204	0.0145661454422	0.00240494237967	0.0154707775863
m	0.194283399148	0.521391534459	0.250800209225	0.0194632161568	0.00767227326407	0.00080599973349	0.00558340609377
ì	0.217414484349	0.355000456653	0.276495219675	0.109332016036	0.0311469262047	0.00170118617693	0.00890972622959
n	0.14219903275	0.225041764051	0.349904353225	0.179269382012	0.0457089330682	0.044711627059	0.0131649014099
i	0.116955813128	0.180342763143	0.331446011075	0.155108687337	0.148042588689	0.0594605511863	0.00864358426997
k	0.0473714032544	0.0743860261737	0.346934523692	0.238345425779	0.190608042896	0.0858278492288	0.01652672089
a	0.0241767241248	0.0390528197192	0.275105794564	0.282347308593	0.249755534299	0.106938691076	0.02262311163
e	0.00805945425709	0.0130216603823	0.177537826855	0.262239256198	0.4561116581	0.0674747433587	0.01555540321
n	0.00297041076118	0.00473014257528	0.089794979285	0.221614345399	0.398313776033	0.206419832786	0.0761565167367
è	0.00127410384869	0.00196613244871	0.047765770595	0.135883048466	0.279057235344	0.433469387595	0.100584304579
r	0.000425075155197	0.000667182129857	0.0422719746983	0.146292406155	0.269504448448	0.485430369198	0.0554085365263
k	0.000142512280166	0.000234892158352	0.0402303907328	0.126838575518	0.178628322816	0.605607929733	0.0483173538421
o	4.84303463553e-05	7.90296104547e-05	0.0140138450753	0.044169748216	0.151389167605	0.626641723244	0.163658023614
m	2.28816759851e-05	3.24817294222e-05	0.00540253822277	0.021768634982	0.345965079202	0.364467095748	0.262341284538
e	1.46953492617e-05	1.69738740614e-05	0.00253067405759	0.015222390694	0.378407629734	0.203476889916	0.400330738179
</S>	8.44072253085e-06	8.5042934117e-06	0.0012921107038	0.009454069897	0.256981119867	0.176617569958	0.55563816909
