 	le	melanzane	devono	girarsi	dopo	le	cucini	</S>
e	0.517275065	0.4176013775	0.00200298416	0.01391994325	0.00144455095	0.0099018685	0.00372310013	0.034131108
m	0.230680972	0.7273965725	0.00238896792	0.0143932464167	0.000954643943333	0.00488243914333	0.0012822645946	0.0180208826233
a	0.098749143	0.8561733375	0.00887745734	0.0128008671389	0.000595114484444	0.00225477739111	0.000437218968133	0.0201120741644
r	0.0527023106667	0.7793942625	0.0711281971133	0.0235837740463	0.00398737637148	0.0156283201637	0.00407247329471	0.0495032867215
a	0.0277837732222	0.721943614167	0.149865232371	0.0240265173488	0.00608540819049	0.0196024532879	0.00527612641344	0.0454168760638
n	0.0150824848407	0.502123398389	0.35378918079	0.0154895121163	0.0103107777968	0.00965078799597	0.00609535695301	0.0874584858446
g	0.0406606413802	0.17632968413	0.643848850263	0.0089601576721	0.0108265769656	0.00627712144866	0.00640243300767	0.106694486282
i	0.0488155563934	0.0708680280433	0.807645173421	0.014841142524	0.0045834891552	0.00229234062289	0.00217487082522	0.0487793497607
à	0.0165068769311	0.0460951260144	0.628282097807	0.253862701841	0.0243461111851	0.00539948389763	0.00079972181774	0.0247078937202
n	0.0862452258437	0.0357036220048	0.432337422602	0.323385817147	0.0543310520617	0.0152657309659	0.00410710201591	0.0486240583734
e	0.109715806715	0.0277995306683	0.586162574201	0.124102052916	0.0760887840206	0.014845352322	0.00515655125197	0.0561293337178
è	0.036871485086	0.0205672851228	0.634351524734	0.169633331639	0.10586763134	0.0113946824407	0.00207625016399	0.0192377588993
n	0.015425287443	0.0132609306076	0.453162134911	0.24382869388	0.145927887113	0.0536880674802	0.0152731682213	0.0594338096998
e	0.00827932882483	0.0103180459859	0.29936658497	0.219961614627	0.301414535704	0.0682703774934	0.0196766354738	0.0727128810433
s	0.00976853561878	0.00368071069863	0.23869239499	0.141175172209	0.406947288568	0.0520047141645	0.119652617891	0.0280785364911
e	0.0103098121296	0.00142295788621	0.165799689663	0.0944089380697	0.506863206189	0.0535973947215	0.15399428783	0.0136036718304
g	0.0128193836332	0.000673790706737	0.102264701221	0.0816863786899	0.60879276873	0.0709416365738	0.115442344477	0.00737894194347
i	0.0136250348301	0.000293402591912	0.0668747227403	0.0632609988966	0.659106826243	0.0865122185246	0.103896330826	0.00643039781449
r	0.0216090018957	0.000198825178971	0.0356715549134	0.0540073686322	0.629872425414	0.104359734175	0.149799916275	0.00448113773816
è	0.0242579169212	0.000135439069657	0.0197406488378	0.114458605211	0.422791925138	0.184481104725	0.224713165425	0.00942117521272
t	0.0156900485964	0.000133806336552	0.00865215324593	0.134028032404	0.264489681713	0.176194720242	0.389005948475	0.0118055775709
s	0.0184459551988	0.000506947652184	0.00653071461531	0.0495332631347	0.260829667238	0.210094182081	0.402246676158	0.0518125670236
i	0.0117679797586	0.000545336319278	0.00417005051177	0.0304655973782	0.263914295746	0.287636070694	0.227377868719	0.174122795675
d	0.00429631761187	0.000188206552976	0.00197407954392	0.0219552292261	0.176353828582	0.222197566898	0.396361819573	0.176672958558
ò	0.00185715249396	7.70363286587e-05	0.00111668846764	0.0156329855087	0.0971470898607	0.147491268966	0.640403619858	0.0962741348527
p	0.00078337488132	5.35364212196e-05	0.00042213371888	0.0130660354696	0.0415538512869	0.083243912822	0.799572123286	0.0613049771509
u	0.00037330815944	3.83559272065e-05	0.00073025438296	0.00540174308987	0.060661261429	0.0695035724407	0.739621901095	0.12366956925
e	0.000125312516153	1.39371779688e-05	0.00080436050932	0.00692976399662	0.0657334604763	0.0925301578136	0.669237263698	0.164625728083
m	0.000187710562724	6.60307967563e-05	0.000301109122773	0.0163336676655	0.0287194458254	0.186072861271	0.607432274566	0.160886894361
a	0.000208475783991	9.00882645854e-05	0.000709262478924	0.0270546915552	0.194342824275	0.256876530424	0.338903933189	0.181814201454
r	0.000484800457747	4.03663861951e-05	0.00217092275964	0.0208303697984	0.256768690425	0.171275815808	0.440726919396	0.107702127485
è	0.000584626689582	1.78145885317e-05	0.00207048330321	0.00709469805947	0.097361761275	0.0756479602693	0.742866429799	0.0743562361617
i	0.000202814515627	7.12996835723e-06	0.000709443360403	0.00397268529982	0.033273182925	0.0330655567564	0.831034133266	0.0977350673872
</S>	0.000101645830964	3.77271624862e-06	0.000381267644201	0.00422744679991	0.0175345120125	0.0233540593782	0.847054066633	0.107343251694
