 	se	vieni	a	casa	ogni	sabato	</S>
a	0.787504715	0.08275861695	0.0031962559	0.004071392175	0.00677745235	0.01601307605	0.099678531
n	0.528408812933	0.106592158983	0.0244263551333	0.006497055225	0.00875175068333	0.00685181288333	0.318472081
è	0.177566115311	0.377374232994	0.0340583133778	0.0143543562417	0.00838388023444	0.00368820804111	0.384574931433
r	0.0804348015037	0.653382977665	0.0911292261259	0.0335530500806	0.00669738708481	0.00533497326037	0.129467640911
t	0.0752400118346	0.663025035888	0.170713928709	0.0323059129269	0.0061387879716	0.00586912986012	0.046707247637
i	0.0531944456015	0.461235943296	0.390711542903	0.056832037209	0.0138367222672	0.00222824372671	0.0219611035457
è	0.0179116424462	0.158959192199	0.444598700968	0.326667905736	0.0377797507557	0.00176395614224	0.0123188569819
s	0.0060244891244	0.0535594511663	0.247372793656	0.616599321912	0.0585222935852	0.0115154572807	0.00640617759397
s	0.00469712442813	0.0204211383888	0.450471721219	0.452937093304	0.0486474771951	0.0154427364269	0.00738267733132
u	0.00441290618938	0.00901369518293	0.609570190406	0.233860973768	0.108967435065	0.013664999809	0.0205097647771
k	0.00193598170979	0.00519904178098	0.535893253469	0.255965801256	0.144530338355	0.030144492603	0.026331058259
u	0.00102527240993	0.00391667086033	0.434011631156	0.214300813752	0.201448096118	0.0655248775343	0.079772602753
à	0.000457453538977	0.00132899357202	0.217754914052	0.190422574584	0.391747078706	0.0911040975114	0.107184890251
i	0.000155799101326	0.00044320067157	0.0797871788173	0.226770754861	0.408077959569	0.20030943417	0.0844556910837
s	5.3762896342e-05	0.000241162809513	0.0384094787391	0.178560018287	0.256192201523	0.45855267139	0.0679907323612
à	1.92726197607e-05	0.000173952748971	0.0229473008464	0.0893261470957	0.158679122174	0.644328440463	0.0845258011204
m	6.80013225357e-06	5.83437554237e-05	0.0079691221488	0.0356903816986	0.093238161458	0.761703813488	0.101333421707
b	2.45180852452e-06	2.41941307746e-05	0.00332636061627	0.0164888636662	0.044945228886	0.864272204496	0.070940728569
a	1.03799485484e-06	1.26779822182e-05	0.00169901848742	0.00580190728873	0.0289425170287	0.711378218165	0.25216461619
</S>	6.6550066742e-07	6.4028055491e-06	0.00085938571671	0.00294293559437	0.0164364781143	0.539599284083	0.440154828095
