 	io	non	sono	ancora	pronta	bisogna	venire	alle	sette	</S>
e	0.62768148	0.2291648855	0.00090717275	0.06973464125	0.000523029545	0.00012644448	0.00037612758	0.00212330051	0.02693586502	0.042427059
v	0.866401126667	0.0816846394533	0.000500370064333	0.0239617031467	0.000242362071333	6.33239442667e-05	0.000290116116667	0.000856977903333	0.009055282772	0.0169441118017
ò	0.635411900222	0.0604519737711	0.282623600669	0.00894098561223	0.00299030744011	0.000387676372356	0.000147540475556	0.000332168898178	0.00302429786883	0.0056896025889
e	0.252241371407	0.242226541257	0.400665098556	0.0530610445374	0.0199724031467	0.0138732613241	0.00583784477185	0.00200535440313	0.00158422081578	0.0085328837163
n	0.235324047136	0.274401359752	0.315092921185	0.0708261378458	0.0375494633822	0.027650543108	0.0154207272573	0.00449238970104	0.00131754634859	0.0179248619054
ì	0.204684932712	0.111795850917	0.563405497062	0.0305321036153	0.0368794937941	0.021111926036	0.0129395511658	0.00345369275368	0.00067101456853	0.0145259558951
m	0.0717014835707	0.126048778639	0.600074299021	0.0660348392051	0.064504835598	0.032127441012	0.0152540311353	0.0158383114379	0.00319062489851	0.00522536073503
e	0.0255262926802	0.155701286213	0.362425059674	0.236534849735	0.138974488533	0.0369394756707	0.0174724935451	0.0200863494126	0.00403359163784	0.00230612228834
a	0.00860841021007	0.093491404771	0.206394916558	0.419199759912	0.150725652844	0.0889359172236	0.0111663403484	0.0102900224042	0.00403130921761	0.00715626029611
n	0.02721328823	0.0322939323203	0.200455608853	0.333350188971	0.113492850948	0.166165782408	0.0219099277828	0.0137897751347	0.00765408707254	0.0836745280987
k	0.0887736307433	0.0108732155534	0.389925752951	0.126561088024	0.0883843326493	0.151865570803	0.0222825646609	0.0117581338249	0.00620857312751	0.103367148846
ò	0.0849869184851	0.0037016408378	0.364124684317	0.186877245375	0.148491469883	0.127407320268	0.024233027287	0.017668564055	0.00454980567917	0.0379593404287
r	0.0283519324004	0.00217234804927	0.175586184772	0.331811415125	0.268696873294	0.111716254756	0.0317456047623	0.0265048663517	0.00683821642639	0.0165762977762
a	0.00947054578127	0.00167669107976	0.105290951891	0.330855395042	0.394604554431	0.0706635189187	0.0550570629208	0.0202149771172	0.0054399710088	0.00672631825873
p	0.00329304956689	0.000639979273253	0.0640126289303	0.222054648347	0.578595241477	0.0468191716396	0.0657276359736	0.0131491944724	0.00263653140293	0.00307193685291
r	0.058415743849	0.000489027607751	0.0742912143101	0.0975021857823	0.594643790492	0.110524053213	0.0461557276579	0.0126836309241	0.00186423473431	0.00343042635097
ò	0.076698991013	0.00042117201925	0.0495415780534	0.181033804927	0.373942886831	0.129806977738	0.0619736065526	0.0747598169747	0.0205195783114	0.0313016227837
n	0.025694888561	0.000260970556417	0.0241437193011	0.221147415642	0.289214752277	0.197525785913	0.0620456108509	0.0998780483249	0.0392134221038	0.0408754208612
t	0.0109067104137	0.000671456452139	0.0181669354337	0.107553119214	0.267424104092	0.428058995304	0.037279759617	0.060959703775	0.0346097280346	0.0343694978871
a	0.00589415892277	0.00070598385238	0.00873392951123	0.0635733480713	0.154869018031	0.438845421768	0.0613736038723	0.127069199592	0.0549139786782	0.0840213682957
n	0.00201183582246	0.000240441869793	0.00389226327041	0.0340319997004	0.0932091380103	0.495071197256	0.0674309596241	0.155333639864	0.0639767428927	0.0848017950986
g	0.00610435407082	0.000138926693931	0.00562625599014	0.0117590004435	0.0859481380034	0.592222605752	0.104168044875	0.126299266621	0.0338617546309	0.0338716800329
h	0.00744657004527	0.00020205901131	0.00550943436338	0.0046761984145	0.0707699056678	0.636146218584	0.112409105625	0.10077886954	0.0147668855436	0.0472947793443
ì	0.00263852900342	0.000182421712437	0.00205129522779	0.0110038142048	0.0336614548893	0.500721203528	0.0557878492083	0.117919203847	0.113409342181	0.162624896448
z	0.00104274369114	0.000328849752812	0.00158341474926	0.0199747664016	0.0451620149631	0.237572441843	0.0417936464028	0.150356442949	0.318189467394	0.183996232149
i	0.000378069016947	0.000369497783271	0.00147068009975	0.0163969184672	0.0488341629877	0.167102215948	0.0710018888009	0.222464455983	0.353641602465	0.118340535383
n	0.000150791482216	0.000199463626757	0.00100549434992	0.0086717436224	0.0326963663292	0.090208257316	0.0943499546003	0.406269251994	0.281663300822	0.084785374461
a	7.52508814053e-05	0.000141359021586	0.000871098433307	0.00475206250747	0.0246816897764	0.0514625984387	0.1024611432	0.487511083998	0.261625196941	0.066418489487
r	0.000231779477802	0.000159438303195	0.0014005336611	0.00330959313582	0.0241861419255	0.0285800078129	0.111846361067	0.521410471333	0.24869939898	0.060176271829
t	0.0188857620359	0.00140402231773	0.00251601772037	0.00369700984527	0.0280022573085	0.020770749271	0.0968554003557	0.530064117111	0.248354656327	0.049450040943
i	0.0249013991923	0.00171172017247	0.00185944237052	0.00320354879509	0.0180198495728	0.0140856450737	0.0654830554519	0.36106279237	0.284861952109	0.224810615314
s	0.00839357927777	0.000595785480713	0.00116041522057	0.0012410069117	0.00671014059427	0.0235472626746	0.0243414181506	0.202465944123	0.425839984036	0.305704458438
t	0.0123551797926	0.000503093696904	0.0101619471069	0.000906634870567	0.0103425051314	0.0722838042249	0.0270180970502	0.283542381374	0.392313673345	0.190572687479
e	0.0135949356959	0.000447464162368	0.0126234517707	0.000679404582189	0.0108799790715	0.069943550715	0.0262147928101	0.264192682458	0.252495163115	0.348928590493
s	0.0045607927803	0.000194885157523	0.0044438071453	0.00038688380273	0.0039710637515	0.033490427545	0.00974725746337	0.123022532819	0.374903671038	0.445278663498
e	0.0015408534297	0.000110955848741	0.00172579184277	0.000456804317577	0.00186752209717	0.0244851308483	0.00992294755446	0.129753954273	0.473869053679	0.356266961166
t	0.000538117190833	5.04989414803e-05	0.00207858042192	0.000397343115859	0.00597066017906	0.0308322772828	0.0145818348515	0.165537821424	0.52731122456	0.252701618055
t	0.0155745593916	0.000550762562827	0.00679591230731	0.00116443064862	0.0182046717264	0.0384597427609	0.0359608216172	0.269324040475	0.483594548187	0.130370499018
ò	0.0225145421305	0.000840260267609	0.00688671780477	0.00171542231621	0.0172003625021	0.021539755093	0.0377397937991	0.246338017825	0.348374689396	0.296850458339
</S>	0.0141854335653	0.000623822053804	0.00346219045589	0.0014013379581	0.00869251414105	0.0107808483055	0.0191138567896	0.129289215412	0.337108944698	0.475341864169
