 	avete	cucinato	le	verdure	</S>
i	0.4924228165	0.01271231015	0.0069559788	0.00069855505	0.4872103458
m	0.7724278055	0.0360440987167	0.0238704516	0.000326498748667	0.167331162133
a	0.708950695167	0.123024232906	0.0394471172	0.000298957681556	0.128279007044
r	0.447603521722	0.251454864302	0.1334718224	0.00160881772719	0.165860965681
è	0.218324860574	0.499212341434	0.170502112467	0.00189876308106	0.110061913627
t	0.0963139421913	0.784541737145	0.0802252371557	0.00110449146569	0.0378145956923
s	0.34117106273	0.611340135715	0.0330959439519	0.000817804959563	0.0135750910808
a	0.43044986591	0.274388641905	0.286689341551	0.00102918215752	0.00744301346027
t	0.15306131265	0.159461150635	0.67416011385	0.00342260448584	0.00989483115342
o	0.0529088385633	0.0950376368783	0.828615771283	0.00514699482861	0.0182907810511
l	0.0193770269001	0.0562003237928	0.854766823761	0.0478719139429	0.0217839283504
a	0.00677949769237	0.0243131970976	0.888806174587	0.0632025561476	0.0168985651168
l	0.00257921900879	0.0136055056992	0.922354091529	0.0508406102159	0.0106205350389
à	0.00219577660093	0.00805768207773	0.621105693843	0.263734410072	0.104906390013
c	0.00205687231547	0.00270065558358	0.236365321281	0.623625603357	0.135251541004
h	0.000687341373213	0.00138617044086	0.216532880427	0.727284651119	0.0541089803347
a	0.000233695438638	0.000953592850287	0.225656538476	0.69759628704	0.0755599057782
n	8.7851737546e-05	0.0223226821201	0.204865337825	0.688674582347	0.0840495765927
a	7.94947525153e-05	0.0303094864734	0.252129455942	0.517826160782	0.199655426864
</S>	0.000104904741258	0.0164683768867	0.256447352971	0.384653780391	0.342325588432
