 	se	vieni	alle	sette	io	sto	cucinando	</S>
a	0.50289578	0.06900391236	0.004107411785	0.00306853945	0.0001413767235	0.086462856925	0.3008115338	0.033508565
n	0.445790433233	0.122338447453	0.100429543262	0.0220152133833	0.00520294343783	0.0341405915917	0.1213859338	0.148696867
è	0.150553738544	0.414188102484	0.133009741754	0.0334929444611	0.00801243831261	0.0165601366472	0.0610183936968	0.183164492533
r	0.090501191748	0.611949510828	0.153013884585	0.048330976487	0.00665971577087	0.00743190066573	0.0204454866724	0.061667337011
t	0.127654698583	0.580927573609	0.167130759862	0.0832266571623	0.00510180554696	0.00498558842191	0.00692183411717	0.024051080637
i	0.101506433714	0.423236991203	0.167553821621	0.271210992387	0.00331418780565	0.017495898674	0.00231408422442	0.013367581879
s	0.0342981090913	0.179327337068	0.29514482054	0.450449654129	0.00588743760188	0.0252484968913	0.00130062097714	0.00834353352633
t	0.0375697933638	0.0974012880227	0.263470856847	0.502574028043	0.00623221380063	0.0187636136304	0.00118670501238	0.0728015247421
e	0.0385553814279	0.0393793908409	0.188135475616	0.591349539348	0.00392971696688	0.0209466282101	0.00114683465746	0.116557059914
s	0.0129490238553	0.0143952146703	0.256976635205	0.501083536449	0.00807011742229	0.02646538107	0.0268664387858	0.153193691638
e	0.00461944635777	0.00679346164677	0.335226415068	0.414554125483	0.0115335204741	0.0469904970233	0.0360399070619	0.144242669879
t	0.00183972691392	0.00413212884892	0.328432458356	0.477099608494	0.0326055968247	0.0531534556744	0.0233024204873	0.079434629293
t	0.00705379509931	0.00260180488297	0.224179056119	0.597106582831	0.0368573033249	0.0509895952248	0.0181235491758	0.063088351431
à	0.00881056098644	0.00190139022466	0.156928068706	0.54782551761	0.104325915492	0.0981119950749	0.0130401254053	0.0690564588103
e	0.00295884083971	0.000637294318853	0.110519913235	0.28590653587	0.419678218497	0.0933249365916	0.0123523104684	0.0746219646034
v	0.000993509570137	0.000779601153251	0.0546216414117	0.23180766529	0.612196882832	0.0485390097639	0.00863558765613	0.0424261462011
ò	0.000343111241379	0.000852148936084	0.0668394891372	0.27638324843	0.430548057611	0.190736179255	0.0104370287187	0.0238607884004
s	0.00132460029913	0.00110907426369	0.0805720217124	0.352679409477	0.217392532537	0.314260503085	0.0177678245729	0.0148940898001
t	0.00558143333304	0.0012606392779	0.0542473815708	0.330601856492	0.100418310246	0.378179237695	0.0204641348576	0.109247056933
e	0.00579667478435	0.000512313967133	0.0211714754236	0.151307077831	0.0478990228153	0.396056805898	0.0970157166192	0.280240925644
m	0.00193431089055	0.000176099311544	0.00769082224787	0.0546948775103	0.0301950960718	0.223089181633	0.422281368873	0.259938227215
a	0.000645693190083	6.3989143448e-05	0.00282204726929	0.0202450499701	0.0117648898573	0.149862466878	0.600435579624	0.214160264405
r	0.000221779778828	0.00191123464942	0.00570397773643	0.02297867389	0.0198951273191	0.356157792293	0.377894906541	0.215236492802
è	9.21267466093e-05	0.00252673273315	0.00651129545548	0.0223012250053	0.0232686366397	0.355801322431	0.457475025514	0.132023642267
o	4.28752007364e-05	0.000844495407493	0.00243062074183	0.00767854754377	0.0851059017466	0.13149703081	0.554790718505	0.217609830756
</S>	2.16439646682e-05	0.000425371023396	0.00159734244091	0.00419480052188	0.156647615873	0.080802162905	0.417046059252	0.339265015378
