 	non	aveva	dove	aveva	per	stare	</S>
e	0.853165225	0.08192496625	0.00905754404	0.001313895075	0.000323113445	0.0063351405	0.047880154
n	0.556689799	0.0996020930833	0.0366403733467	0.009530142525	0.00649595563833	0.136007029833	0.155034644
ì	0.189312885067	0.339917455361	0.0562122111156	0.0329167425083	0.00861446451278	0.183287196611	0.189739074267
c	0.0644331636557	0.584455641787	0.116546660372	0.0724559375028	0.0298179994709	0.0677872825703	0.0645033459957
h	0.0398171864519	0.654119960596	0.151981355124	0.0677436338343	0.0372387079903	0.0254018257568	0.0236973350719
e	0.0326305909506	0.510792476865	0.315166760041	0.0888431892781	0.0206050138301	0.0151090751189	0.0168529017906
p	0.0150862404502	0.244829782288	0.57719718668	0.110138073093	0.0232750232767	0.0126317416063	0.0168419435969
u	0.00725504680673	0.140896646496	0.482035508893	0.243376581031	0.0643846267589	0.0459568351021	0.0160947338656
ì	0.00271103109224	0.047687973832	0.242006487964	0.446469180344	0.144179045586	0.0790450203674	0.0379012642885
c	0.00105611263941	0.016109963594	0.127284587655	0.443998560115	0.228229258529	0.132425052122	0.0508964727628
h	0.000952159521803	0.006007377548	0.0845490192183	0.456920903372	0.257811576176	0.151651104041	0.0421078409209
e	0.00118622570727	0.00247220474233	0.0553772702061	0.389883021124	0.324232678725	0.12950372468	0.097344860307
n	0.000863679935757	0.00249607430711	0.055114417202	0.264084477041	0.450055966242	0.106419905227	0.120965513436
a	0.000502473538586	0.0025064089957	0.0544665107173	0.196806979014	0.418262322081	0.236179268742	0.0912760544787
s	0.000230496066195	0.00399495842523	0.0447452652224	0.166841403005	0.40760620736	0.296311479581	0.0802702104929
t	0.0118308027154	0.00499938920841	0.0446326980741	0.161862829668	0.494598002453	0.138312300527	0.143764022498
a	0.0156652498913	0.0021781558801	0.0182052671062	0.082815035756	0.356370157484	0.284357417509	0.240408747499
t	0.00522459848213	0.00196596303733	0.0064544830169	0.044366162452	0.135313726161	0.622685305836	0.1839897805
ì	0.00692101502624	0.00189552888404	0.0025456755373	0.030598289484	0.069415966387	0.566008495279	0.322615038167
</S>	0.0112287725131	0.00094829674942	0.00128739071615	0.016684252742	0.0655635941935	0.367580737639	0.536706969084
