 	questa	la	costruirono	mastri	che	erano	i	muratori	</S>
t	0.97462105	0.00988557115	0.00117414132	0.0004419505545	0.0010864278075	0.000259612782	0.00595253402	0.00068369765	0.0058949887
ù	0.910657863333	0.0775052287167	0.00255143185333	0.0005850466915	0.0010778802465	0.000115679606	0.00208211527333	0.000317702970767	0.00510698046667
o	0.848598514444	0.137665806239	0.00670114615111	0.000649306703833	0.00103081389283	0.000305744126	0.00190498714444	0.000310061377689	0.00283358558889
o	0.703276051481	0.255572618746	0.0242493580504	0.00200284106794	0.00201447416428	0.000609687042	0.00264462751481	0.000501942392563	0.00912841372963
f	0.561870940494	0.370395332915	0.0406109906835	0.00897264418931	0.00442657982143	0.000552272554	0.0017177535096	0.000425743627521	0.0110277467699
r	0.434436383498	0.514184417638	0.0310152428945	0.0111695961631	0.00426984284048	0.000289988843567	0.000599740723835	0.000205141044059	0.00382964322463
a	0.203991333166	0.701236652546	0.0408101089648	0.045438905821	0.00472229351349	0.000108965052756	0.00021669606958	6.91347451387e-05	0.00340591051621
b	0.103078696389	0.714336884182	0.0783114076549	0.0768697269403	0.0208637211712	0.000917603270252	0.000498542602193	0.00085748390728	0.00426590817207
b	0.257731425463	0.555474751394	0.0788422272183	0.0683732889801	0.0252347410571	0.00164725652342	0.000589117217398	0.00116795686909	0.0109391760574
i	0.276978044611	0.282095710465	0.0436914344061	0.177755166327	0.0956185133524	0.00158603650781	0.000376107755799	0.00044099560903	0.121457971352
k	0.099937299327	0.146928276822	0.053236636802	0.309584078776	0.218740511117	0.0076346161026	0.0009623541186	0.00332116728901	0.159655095784
è	0.0411813031423	0.112948928941	0.087515768934	0.347088602925	0.293051210372	0.0229505773675	0.0109799776062	0.00433078664634	0.079952863928
s	0.0144677059474	0.057594069647	0.323210902978	0.294857887642	0.222874007457	0.0282884677892	0.0136527872254	0.00153434985711	0.0435198125287
s	0.0350231651825	0.0493057178823	0.396023297659	0.299781382547	0.113156986486	0.0166944704297	0.00459631003847	0.00056720059637	0.0848514553956
a	0.0414341563508	0.0413100224941	0.203163025886	0.407144280849	0.187024692162	0.00793695947657	0.00253418711949	0.00023617988779	0.109216490465
n	0.0155555217403	0.016279718698	0.144658261962	0.569543343616	0.198778898721	0.00517596199219	0.00181595392883	0.000177914199263	0.0480143952883
o	0.0070570128301	0.00762401023267	0.197773603987	0.558264051205	0.149238680907	0.0583257106641	0.00309219803194	0.000443751999754	0.0181809170628
m	0.01654388486	0.00482237621089	0.248717541329	0.316386178402	0.225708206969	0.0820363502214	0.0667011730106	0.00474615549992	0.0343380945209
a	0.0195655373007	0.00344690680363	0.19381894711	0.260503600801	0.315402415656	0.0438115897405	0.0930268143369	0.00614430249997	0.064279841507
s	0.00821245234757	0.00216866533454	0.128071969037	0.474316666934	0.267100255219	0.0283618239135	0.038940529079	0.00294298903332	0.0498845925023
