 	forse	stanno	ancora	svegli	</S>
f	0.88286066	0.045076953	0.0582024744	0.0030538678785	0.01080605
ò	0.928257373333	0.0383205876667	0.0201491251667	0.00569124562617	0.0075816951
r	0.617869752344	0.365938720556	0.00749914725557	0.00455036465606	0.00414204706667
s	0.209121805548	0.782532356852	0.00320893937519	0.00153081215835	0.00360609672222
i	0.071910896716	0.921910668951	0.00154728498173	0.000781212811783	0.00384989970741
s	0.0245746049653	0.961966776317	0.00227468666058	0.000721657590594	0.0104622166025
t	0.0082861380951	0.925353195439	0.00221340678686	0.000485953303531	0.0636612415342
è	0.00302362654503	0.808293131813	0.0204238674956	0.0459833078212	0.122276020511
o	0.00128028127168	0.488701340438	0.108537555165	0.29253885594	0.108941958837
n	0.00232089551389	0.266550759979	0.126012717388	0.354068778647	0.251046851612
e	0.00579133263796	0.242068899993	0.324416124796	0.144393494616	0.283330151204
a	0.00512477612865	0.132122299664	0.420884884932	0.267971263272	0.173896777735
n	0.00236493325888	0.045070479598	0.180448192644	0.485188121091	0.286928262578
k	0.28962640972	0.0364728652427	0.0657775018813	0.33983735823	0.268285827526
ò	0.384746062503	0.0333165938692	0.34119449396	0.130144568943	0.110598263842
r	0.128303436264	0.0221339647447	0.665181774653	0.110461497981	0.0739193492807
a	0.0428312410263	0.0184101325282	0.775913458218	0.0975398476603	0.0653053500936
a	0.0142946620849	0.00614928701693	0.598183509406	0.339882120887	0.0414904290312
t	0.00849973299947	0.00370090223318	0.221925889969	0.599037506962	0.16683596501
s	0.327139131	0.00623492341106	0.0759883617563	0.387946388197	0.202691196337
ù	0.429645084583	0.00544377104769	0.145148882185	0.261130441942	0.158631840112
n	0.143299502878	0.00270199159323	0.171404651062	0.363717640647	0.318876240037
n	0.189661018059	0.0161603731977	0.088391537354	0.267185241549	0.438601833346
i	0.205391847453	0.0197743324612	0.102009572451	0.368540108516	0.304284169782
t	0.068858262231	0.0116685018824	0.080282526717	0.407306129505	0.431884648594
i	0.0230581517903	0.0090065764908	0.0514207948057	0.153864026502	0.762650516198
</S>	0.0115997149952	0.0045660525404	0.0607765774029	0.095306148251	0.827751558099
