 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a	0.96495013	0.00697071225	0.00558718295	0.00343512435	0.00018829493	0.00536614095	0.00114640362	0.01235595085
p	0.646809391333	0.0204808160833	0.0164054981833	0.100419151783	0.00570151117333	0.0101759536167	0.00402521998667	0.195982426183
e	0.429139558444	0.134728059361	0.0249498443944	0.131601166728	0.00797050872444	0.0111301688589	0.00495435152362	0.255526359528
t	0.374214012815	0.23642983312	0.0232424697981	0.197082015043	0.0177962025748	0.00943295593963	0.0117595050359	0.130043020643
à	0.154089557605	0.448951097707	0.0402752665994	0.220572007914	0.0250792871916	0.00891475882654	0.0140295416818	0.0880885180877
c	0.349080095868	0.448572887902	0.0414469275331	0.108555785538	0.0139387812305	0.00404830255551	0.00490194443047	0.0294553419542
i	0.434024735289	0.195439194634	0.268289074511	0.0784688985127	0.00845247091017	0.00292704695184	0.00185787146546	0.0105407202031
a	0.17578517453	0.111832037878	0.53805135817	0.124052276171	0.0335049769701	0.0104673739839	0.000847577433787	0.00545922663437
k	0.0616205225433	0.0928485189593	0.401791946057	0.26081582539	0.0769990573234	0.0244840589946	0.00471402896793	0.0767260606115
è	0.0219584203478	0.348041182986	0.183962162019	0.226138927463	0.0929926341078	0.0213589937315	0.00604513922264	0.0995025297038
c	0.0238062180159	0.393102812329	0.11058816234	0.342543694821	0.0631083647026	0.0276051816438	0.00568924897421	0.0335562888013
c	0.0280210260053	0.14271626811	0.157667019113	0.580925151607	0.0246237714342	0.0449940295479	0.00644282532474	0.0146098893338
i	0.0166328110018	0.0610542887033	0.368924583038	0.428614005202	0.0438877736781	0.043683856516	0.00337397986491	0.0338287001113
a	0.00830201408727	0.0314935138011	0.564008984346	0.247610056401	0.0687278978927	0.038706878172	0.00155934781164	0.0395913190371
u	0.00286113226909	0.0113911764337	0.513043058115	0.2883884188	0.0780101172976	0.0825795193907	0.00523365837055	0.0184929460124
s	0.0010231214237	0.0125696970779	0.281287148372	0.238472600933	0.349879627099	0.0917069314636	0.00883135079018	0.0162295490041
e	0.000765558888567	0.0140418158926	0.154384425124	0.253209061644	0.489487272366	0.0559316068212	0.0157729995967	0.016407267668
n	0.000680859924856	0.00772680373087	0.106548807275	0.246019374415	0.516479884122	0.0415053029404	0.0640755925322	0.0169633842227
d	0.000441639270285	0.019176633477	0.040148747325	0.142724988672	0.685910694707	0.0222258563135	0.0735155525107	0.0158558869409
ì	0.000627634523428	0.0214258811479	0.127703558442	0.120993835224	0.478797591236	0.199699321438	0.0394973968369	0.011254771847
n	0.0452551433745	0.00827067303817	0.173092606814	0.0671482540747	0.307634910079	0.304403437146	0.0740221066123	0.0201728666157
n	0.303023647791	0.00698820701272	0.0861554732713	0.0489617196916	0.268226726693	0.166287939049	0.0914517072041	0.0289045805386
u	0.344193577394	0.00543324801191	0.0833884180904	0.0482235372305	0.122537212231	0.283755423016	0.0668899314014	0.0455786631795
n	0.116492349795	0.00217976814497	0.0767390750301	0.0431010980768	0.189860244077	0.359489957672	0.156622831134	0.0555146903932
e	0.0408529312483	0.00124200783166	0.04429567401	0.0537285513589	0.250088268026	0.210975629224	0.322887660378	0.0759292861311
i	0.0138948654556	0.000564107789553	0.0337106753367	0.0569568231196	0.135901242675	0.301484919741	0.360393703459	0.0970936487104
g	0.00619692687467	0.000415164258851	0.0152912597789	0.0328298473732	0.0567874688917	0.420100573247	0.379069941153	0.0893088029035
e	0.00371728570489	0.000469520836284	0.0423616872596	0.120359058124	0.0899260242972	0.322851981082	0.335076713718	0.0852377109678
n	0.0013559600283	0.000535178362095	0.0502813018465	0.145140937941	0.101337367432	0.163844979161	0.480932237906	0.0565720059893
i	0.000578705772767	0.000698908887365	0.0253793360422	0.0730004858803	0.0840772884773	0.0959674818537	0.622456979302	0.0978407909964
t	0.000323639007589	0.000918855295788	0.0170602344007	0.0490192958801	0.0736650358258	0.0726368837846	0.675127676434	0.111248331665
ò	0.000213487425863	0.000743622474849	0.0153636911869	0.0186000020134	0.0291595084753	0.159740514428	0.711711708811	0.0644673868883
r	0.096911478732	0.00039265004787	0.0210331283956	0.00983984180447	0.0147786673584	0.203673930476	0.599730379604	0.0536398699628
i	0.129105986277	0.00027854828729	0.0215551967985	0.00914673760149	0.0104958890528	0.0943296581587	0.568857593201	0.166230355988
</S>	0.0646049831885	0.000143728730645	0.0231982673993	0.0109804788007	0.0085137929264	0.0628155225793	0.5328921316	0.296851057994
