 	non	è	li	dimentichiamo	mai	i	i	padri	e	le	madri	</S>
e	0.60950059	0.047654831185	0.0404814589	0.01142462875	0.00060563616	0.0359707	0.032689629	0.00203805057	0.025075238825	0.12945142607	0.04068737515	0.024420418
n	0.473425386	0.081469710395	0.125326772967	0.0499422129167	0.00960363700333	0.0169753233333	0.0131803125667	0.00987295707	0.00925464809167	0.04404518067	0.01392050685	0.152983340333
è	0.1643539692	0.384142086798	0.135637236656	0.0573500683722	0.0135457969344	0.00887447815777	0.00615331735557	0.0123495406467	0.00390452686256	0.0153485775003	0.004917852952	0.193422557191
n	0.0614346986	0.701392495599	0.103071381219	0.0289076281907	0.0191140625781	0.00334248086592	0.00227995908519	0.0072331328389	0.00152002268619	0.00518705293043	0.001688385546	0.0648287152637
a	0.0267838439333	0.520292881866	0.244734767073	0.0568207023969	0.108940429859	0.00480062572197	0.00387618206173	0.0083635399463	0.00111394146206	0.00181511229881	0.000612665259867	0.0218453371579
l	0.0096778642111	0.423662867289	0.306672105691	0.076707657799	0.15391430462	0.00527537924066	0.00456953935391	0.0102688944821	0.000913789620687	0.000668049294937	0.000228843914489	0.0074407375293
l	0.010927790237	0.41030231243	0.378413601897	0.0818514112663	0.101857002873	0.00211757500855	0.00208050949797	0.0083039758407	0.000509527020229	0.000272241036646	0.00010105982783	0.00326302196977
i	0.010955345469	0.1917621845	0.362650907299	0.137097587089	0.259235980958	0.00680585693118	0.00505982187932	0.00657434879357	0.00409827342008	0.000164556583882	4.66279139433e-05	0.0155485345899
m	0.003827544503	0.06406576874	0.211063115766	0.348901962363	0.292591681319	0.0267796999771	0.00814635295977	0.0148444202645	0.00603368864003	0.00331863845463	0.000583036096314	0.01984409443
o	0.001490415711	0.0214424984227	0.153563229922	0.471375094121	0.24979968144	0.0419008679924	0.0126086979866	0.0215992210882	0.00642943404668	0.00438257255821	0.000759789778105	0.01464848671
n	0.000685314520333	0.0334582047669	0.0801159313073	0.32102763004	0.468492527147	0.0290469384641	0.0179859056622	0.0220181206961	0.00910809701556	0.00167124267607	0.000340674822035	0.0160494032367
ì	0.000274609226778	0.0374436301552	0.0377694870691	0.147919723347	0.471740009049	0.0866343719547	0.0307970198874	0.142886942899	0.0243207156719	0.00772320497536	0.00219512142401	0.0102951660456
s	0.000525190598926	0.0162465029513	0.0363396856564	0.081143542449	0.411909669683	0.120884658652	0.0714143219625	0.205580067633	0.031369429224	0.0123567243251	0.00770858647467	0.00452161844853
u	0.000621765704309	0.00918126277103	0.0360848849188	0.0922178941497	0.396815233228	0.121156957551	0.0861902759875	0.212351435878	0.0258994297413	0.00904636857503	0.00811872332489	0.00231575098284
m	0.00023642822077	0.00308786709428	0.0339211846729	0.254207131383	0.232627262409	0.12965543085	0.0576257836625	0.249817801959	0.0211953299138	0.00672033432501	0.00360203067496	0.00730343102761
e	9.23016632567e-05	0.00105624851808	0.0327803845176	0.280382764461	0.157978912136	0.12173396195	0.0662459942208	0.20293530732	0.0983469346379	0.008298043775	0.00249134202499	0.0276578330092
m	3.99503584189e-05	0.000364743821013	0.0161298497992	0.22600155882	0.123829150045	0.15447603065	0.0939822780736	0.19041269244	0.125733797213	0.012585332925	0.002685650075	0.0537589843364
a	1.92050408063e-05	0.000134149892661	0.0105377251097	0.204486461607	0.0796735193483	0.17902794355	0.114146766025	0.205754364147	0.122556938071	0.018124931975	0.00368576569167	0.0618522514455
i	7.53370348877e-06	4.4917830377e-05	0.0035694929599	0.076999216869	0.0607092411161	0.194198701183	0.156011362008	0.149007408716	0.251478649357	0.047947209325	0.0146837258972	0.0453425838152
t	4.55667961626e-06	0.00671265106896	0.00166309689997	0.042309658623	0.0446453637054	0.141311615394	0.264213017336	0.0643205112387	0.307554169786	0.0621149604417	0.0280874006324	0.0370630299384
u	4.19468883875e-06	0.00893717032565	0.00112271962332	0.0393431068743	0.0546873455685	0.108294383465	0.290158369112	0.0919105547462	0.287573529929	0.0546233204806	0.0305853228775	0.0327599753128
s	3.34790201292e-06	0.0111762360779	0.00080005236444	0.0284729425581	0.0556345908562	0.091036071155	0.272003466371	0.101075498915	0.29795286331	0.0590937061602	0.0634708922925	0.0192803224376
t	0.000522888491671	0.013864815826	0.00305568592148	0.0253630014527	0.0834276636187	0.0474251770517	0.29764618879	0.0978539736383	0.286545231103	0.0595608550534	0.0715118197642	0.0132227211459
a	0.000694842516147	0.00656585615306	0.00350161609817	0.0220093273782	0.0731640062596	0.0346674653506	0.198927998597	0.0947664642128	0.365919293701	0.0784839200178	0.0481237722547	0.073175463382
c	0.000231967211339	0.00218943259888	0.0011763348994	0.00800750902007	0.0246206714332	0.0805810181169	0.122490358532	0.0396225435709	0.3244285339	0.209184456673	0.0606975774182	0.126769572461
i	7.76100477797e-05	0.000730620637653	0.000403045193033	0.00355912972336	0.0096163371044	0.136686922706	0.135762119511	0.077915890357	0.206010960633	0.267855082224	0.0703470878061	0.091035165487
ù	2.68340739932e-05	0.000243553433644	0.000136791653144	0.00143765029112	0.0046509777448	0.202285950902	0.10705407117	0.0946487207857	0.195173423544	0.228414110741	0.0900349012687	0.0758930184957
r	1.75591597644e-05	0.000308207097748	0.000339081038948	0.00101884666371	0.00655464562493	0.197728152634	0.22341977839	0.0400570239286	0.142553746181	0.18237767358	0.14632920709	0.0592960750986
i	1.69436619215e-05	0.000329868113263	0.000409582946316	0.00089143283457	0.00743930847498	0.0892938335447	0.255162890797	0.0219001573095	0.12161575706	0.160951814527	0.230324072363	0.1116643173
a	9.10264778383e-06	0.000110120732078	0.000140456543805	0.000341464090857	0.00281374803666	0.0368280128482	0.0941688282657	0.0132679740365	0.10462577902	0.264972604842	0.286578430788	0.196143472433
m	4.71291573794e-06	7.29653196693e-05	9.1602409635e-05	0.000863952662952	0.000992988895887	0.0392254889494	0.0949893394219	0.0054511757455	0.0708076996733	0.337262434947	0.243945456929	0.206292174144
a	3.26131018131e-06	6.06200863831e-05	8.16353292117e-05	0.00137755572098	0.00103629280396	0.0538186769831	0.134604313141	0.0121890470485	0.152116533224	0.294450048316	0.173913035643	0.176348964715
t	1.57443149577e-06	0.00462615657995	0.000297376885737	0.00129675420699	0.00388746950132	0.035803511511	0.096866082047	0.0162602573495	0.194797071075	0.212189459439	0.336928698548	0.0970455815717
e	1.04842909859e-06	0.00614828169245	0.000372394534579	0.001069662269	0.00464239806711	0.0138368474537	0.051735297349	0.0138870277832	0.134716530358	0.18885146648	0.455360446183	0.129378593857
s	1.05406499953e-06	0.00480201406328	0.00043808844086	0.000797891256333	0.00417688642237	0.00639081970457	0.029583757783	0.0137593452611	0.095267615786	0.167023276827	0.539447228728	0.138312009152
m	7.60301653318e-06	0.00447393615776	0.00147441127029	0.00359094071878	0.0100201126408	0.0181481170215	0.121838165594	0.0188381214204	0.119750957595	0.152457460276	0.473759859576	0.0756402842507
à	0.000401808359844	0.00161311287722	0.00151626909486	0.00422613998259	0.0098138430138	0.0220215702605	0.149246004058	0.0174308357285	0.122861822798	0.119925545759	0.186197919192	0.364745118084
n	0.000527137168315	0.000578699885707	0.000632710136387	0.00154816429386	0.00404462817147	0.00915754314017	0.0572274908793	0.00773022949783	0.047535534866	0.0921960909197	0.337708122397	0.441113658695
e	0.000176439082452	0.000233166958462	0.000337783295362	0.00065615454952	0.00213512219516	0.00480707907006	0.0266194033264	0.00497217653261	0.024317883622	0.0837634009732	0.404612580799	0.447368785565
</S>	8.8488508196e-05	0.000116621116071	0.000169205122531	0.00032986711711	0.00108961975458	0.00248478137003	0.0134734252132	0.00324922981631	0.016204634311	0.0539523814866	0.245881100399	0.662960592782
