 	lo	sentii	ee	che	arrivava	</S>
t	0.92696565	0.03331174718	0.00644025998	0.0185840317225	0.00123705567	0.013461199
o	0.62784778	0.326694682393	0.00908776566	0.0191726032075	0.00107912473333	0.0161180536667
n	0.250792524	0.420484838464	0.0856853985533	0.128814569036	0.0818628384544	0.0323598425556
ì	0.0975807	0.406467067155	0.190288129518	0.165873979679	0.108826350605	0.0309637878452
k	0.324635171333	0.423512635718	0.148558373506	0.056496715243	0.0364336616517	0.0103634782169
u	0.398475048268	0.449297991906	0.115561011502	0.0205570130977	0.0124818912039	0.00362707541413
s	0.142169256246	0.500168163969	0.273844713834	0.0749121070326	0.00588861872463	0.00301715687138
a	0.0576460209487	0.27554368799	0.558057251278	0.101315984011	0.00443860864154	0.00299843932379
e	0.0202811944552	0.12138834833	0.660483250426	0.18001841967	0.00732441628051	0.0105043631413
e	0.00684869226407	0.04350423406	0.601764350142	0.319898156557	0.0141473420935	0.0138372422804
k	0.00943429659469	0.01589904797	0.477686980047	0.395326802186	0.0845286216978	0.0171242856601
a	0.0103346543449	0.00647067001	0.336680103349	0.459203817395	0.157758770566	0.0295520028867
è	0.0035666469273	0.00226307439733	0.238104481116	0.349862735798	0.375161433522	0.0310416482956
s	0.0824797649748	0.0170938245064	0.162346860372	0.207962288599	0.507357854507	0.0227594074319
t	0.111994808325	0.0224297243355	0.116978935124	0.2198107562	0.358501344836	0.170284413144
a	0.0405521615766	0.00788374642943	0.043397552708	0.184988162067	0.343516768279	0.379661594381
z	0.0164461366604	0.00387401396074	0.0212646489027	0.114691655689	0.53229954276	0.311423976127
z	0.0129765885535	0.00406207118691	0.0255208099676	0.126416716896	0.573319767587	0.257704026709
e	0.0088935011457	0.0028788679541	0.0204220081412	0.0955791093653	0.363236039196	0.50899046557
</S>	0.00444782451465	0.00143946751474	0.0102136787986	0.0480929202826	0.246130564598	0.689675532785
