 	le	migliori	canzoni	le	puoi	scrivere	la	notte	</S>
a	0.65221426	0.21831094965	0.06494509413	0.008350828775	0.000378248475	0.00848033785	0.001665418025	0.000664158385	0.044990711
k	0.365749253333	0.25345668655	0.303627508043	0.016665734925	0.000839722091667	0.00806136975	0.00403987150833	0.000630012751667	0.0469298543333
à	0.164091796111	0.445979075517	0.344145208014	0.0141419635617	0.000858934257222	0.00290946677433	0.00399968903078	0.000583584511652	0.0232902819468
j	0.36738356037	0.477429569839	0.137657344671	0.00638101644057	0.000820702712407	0.000980490121777	0.00134699870159	0.000216581441647	0.00778370872293
o	0.434872629123	0.459241534613	0.093743241557	0.00561120614686	0.00209734323747	0.00122091961326	0.000467854863863	9.43669429023e-05	0.00265085859931
t	0.333100785374	0.457667942204	0.147979213852	0.0478838757156	0.00468075241249	0.00144302464775	0.00109318388795	0.00139361683332	0.00475758098644
r	0.598484428458	0.164121075068	0.159188074617	0.0611841077719	0.00434480557083	0.000647852470917	0.00129768065722	0.00183748168777	0.00889448299548
a	0.503459538253	0.107229778689	0.342019628206	0.0328084694573	0.00300606015694	0.00125168766864	0.00045096342364	0.000626931810923	0.00914693299849
ù	0.169448472747	0.376068749563	0.414894826069	0.0244132219191	0.00659546758565	0.00233184528955	0.000233120584547	0.000223421583308	0.0057908536695
d	0.0803059868113	0.420016883854	0.323552862023	0.115912748406	0.0522760791952	0.00223226292985	0.00249430972818	0.000780692735769	0.00242814179317
i	0.0513567345038	0.145414680285	0.330228620674	0.350374509469	0.110391086398	0.00616928150995	0.00364960584273	0.00095892615959	0.00145654141772
a	0.0179966045079	0.057545659095	0.219026693558	0.443539729823	0.210755232133	0.0439163245033	0.00373974681424	0.00196209756753	0.00151786782591
a	0.0064515335093	0.028574622365	0.124660991186	0.387510296608	0.268539847378	0.143313398168	0.0178776436047	0.0188882151892	0.0041834103753
s	0.00986656973643	0.0316645837883	0.117412657062	0.275603965536	0.303352622459	0.155033967723	0.0405474762016	0.0510204600631	0.0154976584584
ò	0.0106641745925	0.0316853649294	0.133184845687	0.195056101845	0.44858502082	0.0720716705743	0.0463589604005	0.0458293336877	0.0165645209628
z	0.0228012462112	0.0127625832298	0.0839174465623	0.422554073948	0.372102321273	0.0315501205248	0.0317369038002	0.0167461953959	0.00582910471427
i	0.0268687322571	0.0051379959966	0.0370303258541	0.580941917983	0.254775571424	0.0340268768416	0.0517672482667	0.00666438613197	0.00278693102142
g	0.0318696022724	0.00325452776553	0.0243184959514	0.447195465994	0.353537073808	0.0378600042805	0.0617697027556	0.036228582544	0.00396657787381
r	0.0724918340908	0.00282677288851	0.0257090669838	0.361319405331	0.352578664603	0.0244422870935	0.0317645859185	0.0541689601813	0.0746984719579
à	0.0631995740203	0.00194290914617	0.0159258949279	0.342350208444	0.280720284868	0.128151255365	0.0403817383062	0.0268258811271	0.100502310653
t	0.0389640963301	0.000837572222057	0.00679816974263	0.399620839481	0.198739628289	0.220720238455	0.0523315341021	0.031687022109	0.050300931551
s	0.0436671644434	0.00189600943069	0.00406106011421	0.339724788494	0.118433222763	0.162744569485	0.0451009913674	0.0452539240363	0.23911828185
i	0.0273911634288	0.0021778783369	0.0022988331714	0.170953746165	0.111391794254	0.239563449828	0.0672458737891	0.0285483811788	0.35042888395
i	0.00913611020103	0.00118320113897	0.00231220249047	0.092407184055	0.107066801418	0.424812416609	0.0766723369297	0.0620923368929	0.224317401317
n	0.00417738177744	0.00187917804632	0.00416285993016	0.035163253785	0.0824501864727	0.328835674036	0.0511344379766	0.368118478964	0.124078491439
ì	0.00252643164948	0.00194097451544	0.00398751817672	0.0251306163617	0.0744788281576	0.138783983179	0.268583589326	0.437613915655	0.046954087313
t	0.0205542603402	0.000907798695147	0.00301512182557	0.0658930021206	0.0566589973859	0.112802607726	0.354047601775	0.360828494552	0.025292123271
t	0.0328502767801	0.00710776725505	0.00320996987519	0.0680950542402	0.0282625517953	0.0816408355753	0.186441185925	0.466668231517	0.125724129424
a	0.0172461536177	0.00918614211835	0.00208530401173	0.0256179639467	0.0194685545984	0.0967538881918	0.170122058642	0.322479377172	0.337040543141
</S>	0.00863312884535	0.00470048810917	0.00127134968586	0.0152787354733	0.0147689362992	0.146467194096	0.177878454321	0.186086638586	0.444915071571
