 	mi	si	gonfiò	il	dito	</S>
m	0.4687985561	0.020205287	0.51024488	0.000258948275	3.6482775375e-05	0.000455894151
u	0.156711304858	0.01128155141	0.82733586	0.003414563775	0.000118183182042	0.00113860931767
b	0.0522797816773	0.00409406991333	0.912035576667	0.0128737002583	0.000955540560681	0.0177614009059
r	0.0221984418591	0.193470574338	0.690149242222	0.0154113264194	0.00243164952023	0.0763388279686
i	0.012202296103	0.257103819379	0.312363934407	0.262368024806	0.00755698950674	0.148404952656
s	0.00438575758433	0.0865546608597	0.284792638469	0.380091062935	0.103141658836	0.141034205552
t	0.00172548122244	0.0293019011532	0.277836556156	0.165907009145	0.130140749545	0.395088293184
ì	0.000888146535147	0.0101213516677	0.0987562573187	0.168305853215	0.241707656448	0.480220731061
o	0.000602670477049	0.00350864172185	0.0331161178661	0.249959234405	0.518048898816	0.194764449354
d	0.000460705257683	0.0012515761699	0.0132196321153	0.179943230135	0.712907779605	0.0922171054513
à	0.000499998985894	0.0005027297323	0.0066081283051	0.105713342045	0.838144339868	0.0485315139171
t	0.00133851926196	0.000635008539767	0.0053449167017	0.104291257348	0.866979326623	0.0214110405724
t	0.080717899754	0.00525734144659	0.00567305680057	0.121137629116	0.585699469541	0.201514644024
i	0.106207762371	0.0063358324681	0.00266405721186	0.097489290372	0.503554900514	0.283748158008
l	0.035952737277	0.00253002467527	0.00104616190562	0.0520932957907	0.762874083505	0.145503716003
o	0.0124791317457	0.00126132592286	0.00050768646654	0.0358908002636	0.667524311168	0.282336782001
</S>	0.00632608880285	0.00063273220808	0.00025822679527	0.0293977551318	0.509872480584	0.453512741
