 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
e	0.498787868	0.4891087895	0.002927215	0.000165272145	0.000159588315	3.0508818e-05	0.00065381655	0.000234714021	0.0001372447945	0.001451106388	0.00213342982	0.00089834275	0.0033120839
s	0.220794388	0.732779449833	0.0207652143333	0.00147925690167	0.00499720599167	0.001746789396	0.00328290085	0.000351864584333	0.000153260011167	0.000662946454667	0.0009514912	0.00248615171667	0.0095490788
t	0.122828289667	0.822112969944	0.0254446732111	0.00196963261056	0.00658230703722	0.002327678412	0.003995547791	0.000379077259444	0.000157564752722	0.000381919938756	0.00054686293185	0.00295400039535	0.01031951025
è	0.043965047982	0.848118433315	0.0867930851704	0.00682163918019	0.00532340455241	0.00155093345067	0.001360951403	0.000156051487815	0.000112072013241	0.000134103237452	0.000183566244467	0.000989353761913	0.00449139906667
o	0.015109310887	0.719248187772	0.12034098239	0.0185923053934	0.0403617465175	0.00379455778356	0.055573756766	0.0043655807126	0.00088653340108	0.00344861248315	0.00256193186349	0.0032195413943	0.0124969973556
s	0.0135915620957	0.670671615924	0.11656150813	0.0245131384645	0.0594439738392	0.00641005376119	0.073865501732	0.00629871203753	0.00176921820036	0.00469803923438	0.0034625016545	0.00405524340477	0.0146589423185
t	0.0132957801986	0.793997538641	0.10258518851	0.0164282969748	0.0303132261307	0.00476514683906	0.0248723109227	0.00265672993335	0.00127081120065	0.00171684991673	0.00126297464997	0.00144871421753	0.00538641226283
o	0.00509401465573	0.810355369547	0.125832275303	0.0150287321449	0.0195013518946	0.00278416569835	0.0088228535429	0.00102850009863	0.000725523354083	0.00064537967085	0.000436711401797	0.00059988091512	0.00914522904428
t	0.00998122797478	0.552851886516	0.244688478434	0.079194928715	0.0725245606315	0.0143870027328	0.00457155344763	0.00197730769954	0.00413609860469	0.00075000495695	0.000527022787266	0.000748285538373	0.0136616563481
e	0.0116156647729	0.278684293839	0.351712666145	0.180294412905	0.126920186877	0.0295574175776	0.00344119388254	0.00261297623318	0.00527367421823	0.000753043468983	0.000546182460422	0.000687602567124	0.00790073209603
l	0.00652157070563	0.128054753946	0.409893222048	0.276847170968	0.130629418959	0.0364813768592	0.00206364812751	0.00172937391106	0.00392490808941	0.000366777562994	0.000227450303141	0.000268118790041	0.00299223769201
è	0.00481671947578	0.052102965262	0.290678914016	0.307070876989	0.25714801632	0.0659136252864	0.0079260830425	0.00428908247035	0.00674606936314	0.00115467724433	0.00023870420938	0.00017197653668	0.00174227187734
