 	ieri	abbiamo	deciso	che	oggi	andiamo	alla	spiaggia	</S>
e	0.68738948	0.0453204453	0.0140530208915	0.00129055785575	0.00123715867703	0.0073923405985	0.0123194315015	0.013205035729	0.217792543522
t	0.893976306667	0.0168840643	0.00469220383617	0.00043267363145	0.00041273127642	0.00246596333906	0.00411032066502	0.00440180695801	0.0726239509721
t	0.956151535556	0.0120771161	0.00172360493006	0.000952072186183	0.000188897141533	0.000854855843577	0.00138272239652	0.001482700696	0.0251865341408
è	0.769314678519	0.216248206033	0.00224340268335	0.00119917442206	0.000143526140511	0.000326643393526	0.00047588932234	0.000509842279667	0.00953866046693
d	0.388591098173	0.361026895344	0.0906102812278	0.127739848401	0.0230847293568	0.00501351842018	0.000372624072947	0.000206489579889	0.00335451830464
e	0.138155903858	0.460481671781	0.177852550409	0.1810539868	0.0332808991189	0.00719472830673	0.000359196124316	0.000105255120183	0.00151581909721
c	0.195184067086	0.593673790594	0.11998786037	0.0728158671667	0.013733498973	0.00340260660224	0.000264057131439	3.6116475881e-05	0.00090215712807
i	0.214758356129	0.631105930198	0.11195922369	0.0294003796222	0.00504987405767	0.00175538348408	0.000222177017146	1.32287184603e-05	0.00573545557169
d	0.105980692476	0.532758593399	0.306533757897	0.0377933578741	0.00778520848589	0.00158356984469	0.000160766975715	1.28798390534e-05	0.00739115500723
è	0.0683413290953	0.4016631378	0.448668042632	0.0525508116247	0.0214309364953	0.0029078218149	0.000435463598572	1.98333506845e-05	0.00398258401908
t	0.0242415895684	0.2918366286	0.388000670877	0.223877564542	0.0545123598318	0.0138114190716	0.000642493146191	0.000275013385895	0.00280221486403
s	0.0283818967895	0.106483334533	0.514611256959	0.272609704514	0.0536310077106	0.0161473325905	0.000439374502064	0.000354977381298	0.00734109027901
a	0.0284434578065	0.0445954878443	0.615846608986	0.214182444505	0.0602808453369	0.0173538550968	0.000943323240688	0.000132900533099	0.0182210664263
m	0.299870999479	0.0288695966148	0.360753757329	0.208492938168	0.0618498641456	0.0201384660323	0.00131556398023	6.34801276997e-05	0.0186453674754
o	0.39040159206	0.0366576322049	0.34132953011	0.128574176056	0.0452524370819	0.0148171270108	0.00219572626008	7.82239325666e-05	0.0406936358251
k	0.134943808587	0.0317008094016	0.48102812337	0.212097442019	0.072116020694	0.0191140906703	0.00326962995336	0.000209370004189	0.045520784375
a	0.0527375588623	0.0162262751339	0.34451946779	0.322510750673	0.148490296898	0.0849301388901	0.00764198541779	0.00046788603473	0.0224756745583
s	0.0228434014208	0.0104910085446	0.237450882597	0.309782800224	0.289079762299	0.10367214363	0.00996023080593	0.00201505257824	0.0147047115528
ì	0.0097773747336	0.00592650101487	0.185402902199	0.271527853408	0.365568650766	0.142649078543	0.00891806260198	0.00357753765941	0.0066520360176
m	0.0035705890912	0.00356381190496	0.145913862066	0.279286941136	0.347127413589	0.179146092848	0.0164771958673	0.0207557672198	0.00415833577253
