 	questa	canzone	ee	l	ha	scritta	un	poeta	</S>
t	0.97937918	0.00939400071	0.000465458835	0.00278186802	5.1693365e-05	0.00015242658	0.00021730794	0.00090758052	0.0066504183
ù	0.89162078	0.0997516902367	0.000764575645	0.00278685306333	5.54596166667e-05	0.000107168655333	0.000127188827133	0.000343703468387	0.00444253103333
t	0.872467213333	0.123744967781	0.000876176928333	0.00101112701778	4.35480715556e-05	5.00016524443e-05	4.6098595511e-05	0.000115236042882	0.00164567948858
t	0.944749557778	0.0519732446287	0.000991067456111	0.00107224254593	0.000141164561519	0.000176836669481	5.4462337837e-05	4.56402583273e-05	0.000795870760327
o	0.697596252593	0.291608282543	0.00793431248537	0.00174931388198	0.00019728028384	0.00023092854116	5.73858596123e-05	2.20377243691e-05	0.000604261560109
t	0.591741197531	0.362162022914	0.0145127748285	0.0244407540607	0.00082211175128	0.00119585353172	0.000732852393537	0.000436719607383	0.00395578804004
r	0.793088565844	0.148366476371	0.0140389239428	0.0316147258336	0.00129529156043	0.00158671701724	0.000963103998512	0.000575334991161	0.00847092484668
a	0.651047855281	0.217195142124	0.0948246816476	0.0176011780912	0.00288331996348	0.00116928837908	0.000414414813504	0.00019766080342	0.0146664442822
v	0.367205998427	0.214210795708	0.184897050549	0.178598349697	0.0130727313212	0.00630108462636	0.00569463665117	0.00887571705214	0.0211436030941
ù	0.184487087832	0.237562790236	0.28898249685	0.228847639232	0.0180202261071	0.00783575754212	0.00743439173706	0.0117654615263	0.0150641300247
d	0.0667042283007	0.245047925245	0.549562022283	0.101491292411	0.0199952650357	0.00498006264737	0.00299010223235	0.004088200551	0.00514084913923
i	0.0276221445669	0.083808337915	0.687781557428	0.156867200804	0.0316633220119	0.00671613401579	0.00188653571078	0.00153916192033	0.00211553465074
e	0.00974613450563	0.034051801305	0.577969765809	0.210444256935	0.125226027337	0.0303025736719	0.00840670340359	0.00157861884344	0.00227411941691
e	0.0118205223519	0.0240141151017	0.349386003936	0.324168875645	0.187566922446	0.0661602145573	0.0273639261345	0.00632205261448	0.00319741840564
t	0.177252119784	0.0408840720339	0.141015122645	0.370431731882	0.136555470815	0.0673201095191	0.0463787437115	0.0138323365382	0.00633033200188
o	0.224832169495	0.0385949978446	0.084780550215	0.395366763961	0.115297416938	0.0777778678397	0.0439953152372	0.0122082853461	0.00714669773396
n	0.0779429472317	0.0136758393815	0.068094397405	0.342287202987	0.362696818979	0.0832388626132	0.0357689874124	0.0113607869487	0.00493420684465
è	0.0281966355156	0.00526345482717	0.0338466748017	0.165342735996	0.566558696326	0.102675540871	0.0706698658041	0.0214315343162	0.00601485714822
g	0.0109137553102	0.00238608069906	0.0451882599339	0.154843285332	0.506356738775	0.145982693624	0.0835208939347	0.0443086631054	0.00649960788274
r	0.11556311997	0.00284963688969	0.0483501508113	0.163607928444	0.378036662925	0.138711651208	0.0862105799782	0.0600006410351	0.00666961246091
a	0.148958935129	0.0030660090799	0.0195777972704	0.121681498148	0.269198814308	0.173272270403	0.149275496659	0.0664591436784	0.0485100078203
t	0.057192069515	0.0013446168533	0.0223521099235	0.0511957193827	0.412812024769	0.179114256801	0.14760897222	0.0679761995595	0.0604040090401
s	0.0533292558383	0.0008561870111	0.0243396671412	0.0332659027942	0.428621294923	0.282047398934	0.0964213560733	0.0427337943198	0.0383851451134
e	0.0445134402701	0.000461916258367	0.00962027318707	0.0245063248314	0.236940031641	0.398222676311	0.121827050691	0.0305842832399	0.133324017371
è	0.014846455864	0.000245250544122	0.00346390600236	0.0121632618438	0.162260660547	0.275602782104	0.19247095023	0.174326563413	0.16462015579
n	0.005560786038	0.000953191234707	0.00999960596745	0.0092493706146	0.199764430182	0.135744797368	0.187108326743	0.378850007804	0.07276945603
a	0.00246125760333	0.0015398498449	0.0131308003225	0.00524212500487	0.176605727394	0.117173155789	0.252856445581	0.374452375935	0.0565382527767
p	0.00486967115844	0.0017738268483	0.0294757811075	0.00383768780162	0.129418253131	0.126913980596	0.30728330186	0.345397578645	0.0510299072589
o	0.00567393790648	0.00177873724943	0.0350302085025	0.00324413970054	0.110395454377	0.113289763865	0.32544018062	0.359284569548	0.0458629954196
è	0.00189605928159	0.000961518654977	0.0129733817488	0.00170537918351	0.045510219259	0.081398276955	0.298750012207	0.505821366516	0.0509837674732
t	0.00236528731963	0.00149333772349	0.0416318113643	0.0078076572445	0.11876316422	0.0466486513183	0.168891412736	0.587668378839	0.0247302736577
a	0.00252198280168	0.00192172051783	0.0517994181881	0.0098941504015	0.142303859407	0.0408101254394	0.171829017579	0.472044182946	0.106875526719
</S>	0.00126242879354	0.00134186077392	0.0268535056941	0.00512357918075	0.0729585617035	0.0332572077197	0.208039523789	0.450050191473	0.201113143359
