 	la	casa	la	costruiscono	i	muratori	</S>
t	0.935792965	0.0292582878	0.020248764215	0.0013388311	0.00211581925	0.0007970846	0.01044817275
o	0.656349945	0.285284959267	0.0268974497383	0.00150590566667	0.00163926611667	0.000542221314333	0.0277802019167
s	0.319258501667	0.387514199756	0.250969918246	0.00550572262222	0.00294643047222	0.00313540721911	0.0306698119722
p	0.186196787222	0.422784626585	0.353103977415	0.00638302887407	0.00292194243507	0.00400419896104	0.0246054603241
ì	0.091177879396	0.730691425528	0.153485805138	0.00228087674802	0.000980383202323	0.00135484186231	0.0200288398447
t	0.038321685454	0.577423436709	0.353585799713	0.0230366710393	0.000340485622074	0.00057407736807	0.0067179215649
i	0.0220969982513	0.42050892377	0.518194406571	0.0360549793464	0.000254943982358	0.000314964014023	0.00257485153497
t	0.0106783239838	0.36716361109	0.588621918857	0.0313835854488	0.000291595600786	0.000519638769341	0.00134137403499
o	0.0189235247946	0.168804236863	0.695189689619	0.114076308483	0.00111517224026	0.000635452696447	0.001255622335
f	0.0211364482649	0.102550299288	0.718552503206	0.154618919494	0.00132908936509	0.000395588018816	0.001417157145
a	0.0096203209883	0.039322977096	0.611419721069	0.334688669831	0.0029299271067	0.000438007819605	0.001580389215
b	0.0071598288961	0.017939507032	0.486434770356	0.481325349944	0.00362290553557	0.0010200889732	0.00249754957167
b	0.299000046632	0.0102415650107	0.390191812119	0.290334691648	0.00184644981186	0.00134539395773	0.00704004562389
r	0.553891025544	0.0331519900036	0.21649522604	0.146479383549	0.00163606093729	0.00195180808591	0.0463944848746
i	0.345043807561	0.0373934391345	0.151147802013	0.0982973205163	0.0406224920458	0.00222642336197	0.325268668292
k	0.121662074234	0.0126311100048	0.0669395063377	0.0545110778388	0.0629865493486	0.0106767121207	0.670592912764
è	0.047980403678	0.0047379790616	0.0341800432126	0.0699325289463	0.277740611783	0.0239873330402	0.541441042921
o	0.0168463100137	0.00227978500387	0.0214836015042	0.115644986315	0.573862837261	0.0334424446801	0.236439996307
n	0.0122810321922	0.00187246051796	0.0953540521681	0.268530448772	0.43027030742	0.08155513956	0.110136542769
e	0.0107910372007	0.00174647683932	0.111954975056	0.586202726257	0.15439172614	0.09360906152	0.0413039802563
i	0.00363808746133	0.000810564469773	0.0428104530187	0.549723035419	0.27431051738	0.0951956121733	0.0335117160854
f	0.0173419020782	0.00663478377992	0.0417725380062	0.289001051806	0.386053879127	0.212427554058	0.0467682993618
a	0.0219250540701	0.00872563950997	0.0384479843354	0.440074797269	0.238616246376	0.210704319353	0.0415059617873
b	0.0287916984007	0.00570302841999	0.106368076445	0.519568832423	0.127548448792	0.184186301118	0.0278335789291
b	0.2274205578	0.0302275464733	0.143916577482	0.336679390808	0.0629825199307	0.173312993039	0.025460357643
r	0.404376425933	0.0367577326244	0.101368561161	0.206282250269	0.0430176426436	0.0834828803463	0.124714450881
i	0.267007416998	0.0132368257871	0.070880608656	0.0923803274897	0.0811101865479	0.0509725477821	0.424412050294
k	0.097246298353	0.0044525642497	0.0375256431543	0.0319304217299	0.165625395516	0.116361780261	0.546857893431
a	0.0406597125583	0.0015430452129	0.0265982417181	0.0224296270766	0.198725165172	0.277578470087	0.432465741144
t	0.0160432141601	0.000617975825633	0.067397685906	0.0259496270255	0.125741136724	0.489767703362	0.274482666381
ò	0.00790917370337	0.000291846741211	0.0808042061253	0.0191946783418	0.213308173908	0.560338614454	0.118153312794
r	0.00592048435112	0.000119563417404	0.0326885428651	0.130854862114	0.285725557969	0.484316324818	0.0603746372647
i	0.00519547672104	9.04261068013e-05	0.017183213955	0.178715427371	0.158324362656	0.508324348273	0.132166707422
</S>	0.00261639326652	9.25606984006e-05	0.0093991414775	0.109828963685	0.100458466328	0.549072904137	0.228531553711
