 	voglio	che	Maria	è	di	venire	domani	</S>
t	0.51474305	0.018907988	0.03182947039	0.041020266549	0.07384881268	0.137562762508	0.14620566077	0.035881986
è	0.523691183333	0.0228222956667	0.0324308304633	0.041218866183	0.07384598261	0.137713718369	0.146145780483	0.0221312968333
l	0.823609727778	0.0221916515556	0.0124557244878	0.0141788119443	0.0246626859	0.0460750770628	0.049384753721	0.0074415145397
o	0.606369500259	0.317800460519	0.0249742714959	0.00751300986477	0.00833764618	0.0153932046807	0.017110057187	0.00250180455617
k	0.36550077442	0.526531603506	0.061942879832	0.0105878942883	0.00399333529333	0.00527622551357	0.0252856383423	0.000881591851723
a	0.282553341473	0.515877351169	0.147220013277	0.0206417070961	0.00313935166444	0.00196543524452	0.0282146933974	0.000388085005908
i	0.102990782658	0.405885141056	0.194332247759	0.028343064032	0.00562432912148	0.00469961378817	0.254068178416	0.00405666867197
M	0.0350038517113	0.149522171065	0.119458200786	0.0220118016773	0.0141267897072	0.0622511549294	0.592366736139	0.00525930580732
a	0.0128211165624	0.050138844835	0.270355085129	0.0222581125591	0.0623862522357	0.11317337831	0.46563292938	0.00323428728577
r	0.0073336514208	0.017270525145	0.322018309376	0.0568429495197	0.111348337412	0.0784248691033	0.33078165046	0.0759797078619
ì	0.0043825905816	0.006076402535	0.134949537459	0.183584593173	0.118949442471	0.0340911277011	0.417281510153	0.100684788854
a	0.0014832217472	0.002070930055	0.0725804694863	0.208495071058	0.0837884038237	0.0168236720004	0.573663196718	0.0410950711847
è	0.000496356879287	0.000696043903267	0.0295257036621	0.095466059686	0.0448626536079	0.0128739377668	0.796692332239	0.0193869878116
n	0.000177211359649	0.000234063574689	0.0118603830207	0.0427008408953	0.0310844668693	0.0102953159223	0.896189977413	0.0074577828872
a	7.74023365497e-05	8.71174228963e-05	0.0354552526402	0.0959753119651	0.0883882286231	0.0687038859741	0.696191029138	0.0151217578291
r	0.0138953765472	0.000761622760299	0.0472569668801	0.137241840655	0.129113067541	0.0892518809914	0.558143413046	0.0243358276097
t	0.0905574721824	0.00293647618677	0.03641305496	0.0871529582183	0.237015930514	0.0599642759971	0.441090372015	0.0448694702032
i	0.102251406304	0.00293652216606	0.02874982002	0.0510242987394	0.339748410171	0.0973407953324	0.240459925005	0.137488811401
à	0.0340866212451	0.00097920094872	0.00975924304267	0.0263767984798	0.208727824057	0.0875760117775	0.493071675002	0.13942262285
v	0.0146673609821	0.00083101993914	0.00605923668356	0.0364028057266	0.121315425352	0.0375168719258	0.712470658334	0.070736618
v	0.0904499573274	0.00435867947971	0.0135119745612	0.0419036882422	0.120704383784	0.0212332693086	0.467376231445	0.240461797333
r	0.216589279109	0.0064820856599	0.0135107900537	0.0167816201307	0.075576947428	0.0135551284362	0.163728801148	0.493775365778
i	0.1764050248	0.0036147638414	0.00523573568457	0.00768897889357	0.048906637976	0.0173216264787	0.0650658890493	0.675761355259
</S>	0.088240260045	0.00181028410285	0.00325766054228	0.00680710314679	0.056323415988	0.0272310167394	0.0428802595246	0.77344997763
