 	nella	pasta	metti	sale	vuole	il	sale	</S>
s	0.89541177	0.0070385845	0.004288838	0.03412871999	0.0007974193	0.00859901905	0.00278034085	0.0469553685
t	0.862212636667	0.0154384768333	0.015910151	0.0534046026633	0.00485577156667	0.00685014738333	0.00947929151667	0.0318489471667
i	0.840101478889	0.0459638239444	0.025412753	0.0396711525544	0.00596632024889	0.00576886202778	0.0113941021422	0.0257214987222
p	0.584260932963	0.0650392673148	0.0769120123333	0.242887124851	0.0066846754763	0.00466452224259	0.00901095835073	0.0105404911407
à	0.209219829821	0.318649660105	0.139549944111	0.308688319184	0.0068651378421	0.0042092262972	0.00820474703061	0.00461311027423
s	0.112436974107	0.493930740035	0.19149101137	0.159641717295	0.0351623626307	0.00240117864873	0.0033764347239	0.00155957394208
t	0.112691560036	0.567719333345	0.15550281079	0.109401350348	0.0445732823422	0.00180689411524	0.00176708910317	0.00653773450403
a	0.0714148341053	0.642296214448	0.216501287263	0.0435234530327	0.0158388449127	0.000733729737413	0.000591452538257	0.00910022083468
v	0.0258269047951	0.412053628149	0.312261209088	0.206591022678	0.0270252193042	0.00620911137914	0.00541998895475	0.00461292747823
à	0.010561159905	0.20492133605	0.439713736363	0.279272850893	0.0456612531014	0.00884078202638	0.00727216391825	0.00375672659274
l	0.00477134240833	0.113995378683	0.472965508788	0.201408683631	0.186721396034	0.00959674590879	0.00768810790608	0.00285284326091
e	0.00290040632278	0.0549435320277	0.260469692929	0.30146485121	0.350808358678	0.0185277683029	0.00825706210203	0.00262834181697
à	0.00105677303889	0.0194441998359	0.18653508431	0.453308183737	0.313419266226	0.0184921807676	0.00489024550068	0.00285407627232
l	0.000354119953497	0.0066636431553	0.155568231437	0.526600661246	0.276731635409	0.0156167165892	0.0171536098336	0.00131140778611
a	0.000121435659399	0.00235090194177	0.0905773518123	0.420427520415	0.422851731803	0.0290453635297	0.0280561699445	0.00656955585737
e	4.49561722663e-05	0.000939000837257	0.0520244499374	0.252299054805	0.582332330601	0.0567164498432	0.0446262799815	0.0110174989525
t	0.00522831073089	0.00336304042909	0.0993435279791	0.196537276268	0.503444916867	0.0792885719477	0.104904783327	0.0078895773175
è	0.00695419132283	0.00404925290903	0.102918898093	0.145128175423	0.474410045622	0.0931453373159	0.167185564442	0.0062085137725
l	0.00258720353014	0.00165001933568	0.0368188925977	0.0591997854743	0.565868915207	0.0838400604386	0.242471194814	0.00756388492417
i	0.00113229373911	0.000849221460727	0.0144237324326	0.0228577959248	0.439089338402	0.17318243148	0.325622808271	0.0228423739747
t	0.0060937501321	0.000710732369076	0.0087994082442	0.0110910637416	0.276235579467	0.20654044916	0.465353189424	0.0251758825249
à	0.0077472321717	0.000663684839585	0.00667742245173	0.0064200637432	0.167415000156	0.0966510550533	0.689924496475	0.0245011020416
l	0.0026821877249	0.000299249043088	0.00304587475424	0.0023758154104	0.0922231537187	0.0491106530178	0.816262965492	0.0340001433472
a	0.0009944589003	0.000178977214763	0.00222584528475	0.00148936207013	0.0720940945729	0.0829042590059	0.704202211831	0.135910823782
</S>	0.00049943412815	9.13796379815e-05	0.00170259634237	0.00146036193507	0.0508513422865	0.127469939503	0.578693840916	0.239231131891
