 	se	vieni	a	casa	mia	ogni	sabato	compra	pane	di	portare	</S>
a	0.685562195	0.0953342246	0.00384495185	0.00197132208	0.00174892395	0.005296701535	0.001878241865	0.04151340985	0.07464082106	0.058662636915	0.00155671249125	0.027989896
n	0.482447415667	0.157457141533	0.06305761105	0.00493439689333	0.0133521021167	0.00322041000167	0.00205341709833	0.0142482582833	0.0250146288433	0.0197159653483	0.00072728217125	0.213771404
è	0.162981582142	0.420650193844	0.08903232635	0.0225893401311	0.0166998237622	0.00244981451722	0.00218957824611	0.0050788184098	0.0084526668651	0.00670104739375	0.00044897183969	0.262725819933
r	0.069459633634	0.571694734615	0.215022058117	0.0280419077104	0.0126364003107	0.00275347322241	0.00498079029537	0.0017014194683	0.00281962581697	0.0022352737977	0.000162850199837	0.0884917808543
t	0.0620384425447	0.614591081538	0.258320343706	0.0132154029035	0.0109976771536	0.0028527962408	0.00587887664179	0.0005755387285	0.000941958321813	0.000746664383083	6.77019687123e-05	0.0297735045948
i	0.0445621662709	0.507533087846	0.416280258902	0.0096515206345	0.00598228143453	0.0015777980136	0.00295022562393	0.000192423399333	0.000314128672094	0.000249079672654	2.28210851928e-05	0.0106842289983
n	0.0158041358463	0.264812979949	0.565086312967	0.138541983878	0.00521899147818	0.0015997715712	0.00438613557464	6.5619749511e-05	0.000105044925365	8.33483855613e-05	9.6206049196e-06	0.00428605133277
è	0.006211631507	0.17944627206	0.549808344322	0.210341915959	0.0340418688261	0.00436049765707	0.0132874396915	3.2047953137e-05	3.6563336755e-05	3.05105080538e-05	5.6728558732e-06	0.00239721787759
s	0.00229494982723	0.0618942045967	0.667702581441	0.117480286653	0.0953012096087	0.019205197219	0.0342887235638	7.90169950457e-05	2.24122938183e-05	1.76903497846e-05	4.68097205244e-05	0.00166688793253
s	0.0769378560424	0.0322450940322	0.681074677147	0.0563624558843	0.0850714334696	0.0255176157397	0.0388277715213	0.000115534561682	2.43475892728e-05	2.32191655949e-05	7.67381295081e-05	0.00372323875084
u	0.101611913555	0.0204138581907	0.720174109049	0.0284367346281	0.0714889780899	0.0235462145799	0.0275883488404	0.000100289017227	2.09894847576e-05	2.61443931983e-05	4.30330523694e-05	0.00654937691695
m	0.0340270983523	0.0116412859102	0.766002623016	0.0222664512094	0.101816172697	0.0218263605266	0.0191472600468	0.000406729362409	0.000134234443253	9.84679990661e-05	6.44929973231e-05	0.0225687889723
u	0.0115064628108	0.0087182004434	0.722838807672	0.0349935144031	0.110004494232	0.0198532191755	0.0309622057823	0.000580712204136	0.000183549152751	0.000147857539689	8.42978641077e-05	0.0601266576574
k	0.0038885069536	0.00386129582113	0.666224495891	0.0548145681344	0.106202726411	0.0354528010585	0.0665053519274	0.00109351308471	0.00026734635925	0.000225189186563	0.000628894639703	0.0608353488858
u	0.0013359879312	0.00230639068371	0.52896722863	0.0453681330448	0.223192367137	0.0734726016862	0.0906056273091	0.00243295736157	0.000455368086417	0.000440143438854	0.000829244135234	0.0305940276286
à	0.0004559121955	0.000847306998703	0.284992901543	0.0551334713483	0.439125209046	0.0995081805621	0.0958253257697	0.00459247032052	0.00158464691881	0.00179238185628	0.000507092853745	0.0156351672095
i	0.0001525158854	0.000282615701101	0.120909196181	0.173173297116	0.382832979682	0.124009510187	0.13222887859	0.0123740637735	0.0112840600729	0.0139508852854	0.00499874367125	0.0238032870698
s	5.50200222667e-05	0.000412263257767	0.0521080890603	0.220401699039	0.176977506561	0.167687866729	0.306143896197	0.0136399408912	0.0134347606776	0.0167352940418	0.00641294795708	0.0259907232899
à	2.22628503556e-05	0.000455940086122	0.0269456522201	0.118036637346	0.122645902187	0.170260182243	0.488682212066	0.0180100449304	0.0120423195459	0.0149139199606	0.0157959340524	0.01218900083
m	8.67994181853e-06	0.000165375007907	0.01303431894	0.109313133449	0.095697703729	0.186099357414	0.456621084022	0.0399389449768	0.0253374148486	0.0296551176535	0.0323047093508	0.0118241417433
b	1.72143137062e-05	0.000136745524969	0.00784625851333	0.104404414483	0.0487657375763	0.299176462471	0.390136744674	0.0551588696589	0.0281475079495	0.0273001664512	0.0249869821169	0.0139228589144
a	1.95649163021e-05	0.00011474483549	0.00406946401778	0.0353833149277	0.0298696131921	0.280444370824	0.361661964891	0.081904824553	0.0518293199832	0.0451879380504	0.020246284039	0.0892685736381
v	7.48545371737e-06	0.000577279845663	0.00205487418593	0.0129221654092	0.0178118157974	0.181156296941	0.48191774163	0.0715474603177	0.0541121618611	0.0495076324368	0.0183813508463	0.110003739746
ò	1.06244721225e-05	0.000731173544124	0.00126026433531	0.00520830917973	0.00811841963247	0.122211874647	0.43226381821	0.0524321989059	0.0852297358204	0.0706189772323	0.159690824115	0.062223771782
r	1.27819230408e-05	0.000297747716945	0.0011461840851	0.00187593576991	0.0114961185108	0.177831850549	0.197451983737	0.0764871946353	0.114118675273	0.0871382697441	0.285798041372	0.046345178194
a	7.02273544693e-06	0.000154237972248	0.0012140959117	0.000877049403303	0.0141037635036	0.196988929516	0.118187137079	0.0747430388784	0.184545415091	0.123682340581	0.214273993791	0.0712229603313
s	4.06260708231e-06	0.000323118540683	0.0011646113539	0.000770125281101	0.0131022561679	0.111762372505	0.0855316615263	0.0647845086261	0.220097491697	0.155599658527	0.26706179793	0.0797983499104
o	1.8361835441e-06	0.000379740218061	0.00111234679463	0.000683880067034	0.0116581452893	0.0832904963017	0.0750084821754	0.0598742862087	0.219639690566	0.174420051176	0.306351885977	0.0675791564368
t	2.9463656647e-06	0.00143271545385	0.00146032220821	0.00111710366234	0.0093205731631	0.0479904642339	0.0646870173918	0.0434642000696	0.209458306855	0.195801463725	0.361024141992	0.0642407538123
s	0.000626241916355	0.00689693365128	0.0028511184694	0.00171915085411	0.0093323697877	0.058403523078	0.0658535561306	0.0675741880232	0.212132388952	0.182610241242	0.324159102664	0.0678412296041
o	0.000832094354075	0.00741371158633	0.00230845269937	0.00111934090887	0.0054184565609	0.0437080198607	0.0297585833769	0.0686548164611	0.194159900817	0.143459591747	0.133579372888	0.369587666535
m	0.000277665506515	0.00247361041101	0.000781536439357	0.00047545749379	0.00191699802863	0.0148906603116	0.010413210659	0.032534078607	0.0859385297723	0.217150081916	0.100143517629	0.533004655512
ì	0.000284896675372	0.00082715127517	0.000272713191386	0.000261289608263	0.000758178524543	0.0052824832632	0.00391566459767	0.0208376905023	0.0539460672574	0.237662372639	0.141048205876	0.534903318504
n	0.000288452682591	0.000340541083557	0.000477190045395	0.000129885411421	0.00140044791318	0.0142605763904	0.0102329407106	0.0127665198008	0.0477618814191	0.13068730288	0.351627438625	0.430026839835
a	9.74079181103e-05	0.000178288824586	0.000556934866132	0.000101952744474	0.00190121720439	0.0174111783301	0.0129083922035	0.0113281322669	0.0657726891397	0.14126882096	0.443504246208	0.304970706945
f	3.25872349968e-05	0.000127217861595	0.000580626739711	0.000315246823825	0.00176404750146	0.0114741166434	0.0216771530345	0.00689919708897	0.0536322843799	0.13107996032	0.508040982069	0.264376532982
è	0.000209757974179	0.000114988625198	0.000578299712404	0.000414028327942	0.00144098132715	0.0093352347468	0.0240261683748	0.00371675118632	0.0260747011266	0.0849143717733	0.604122394023	0.245052304994
r	0.000268819489753	4.54585193993e-05	0.000238760239968	0.000208980732647	0.000925613735717	0.00429008378127	0.00833855798827	0.00309954665211	0.0202569713755	0.0605912035911	0.665066764674	0.236669240231
i	9.02279491443e-05	1.74906062998e-05	0.000131239220656	0.000113208139549	0.000933429201906	0.00264348088876	0.00323218621276	0.00310539911737	0.0212355781252	0.0560901218637	0.567360171558	0.345047441977
</S>	4.60139058721e-05	9.2480083999e-06	7.6991116328e-05	8.71721577745e-05	0.000769849535953	0.00137993088688	0.00180485368138	0.00206445075869	0.0187453795626	0.0473436499319	0.358134660779	0.569537740989
