 	puoi	non	parlare	di	questo	con	Anna	</S>
i	0.692739355	0.240872443	0.000752839615	0.00307315867	0.000399531	0.00588861455	0.004501195314	0.0517728523
s	0.892097241667	0.08451443696	0.000322322685167	0.00135747595	0.0001551186563	0.00224842938333	0.00150601909407	0.017798892766
ò	0.737031423889	0.09865509628	0.154724045999	0.00167250683	0.0005409225584	0.00087838385111	0.000506244222423	0.00599131161133
z	0.499957571296	0.259689735427	0.219860857666	0.0142397626767	0.00289605918613	0.0011193020737	0.000184368325141	0.00205228463211
i	0.316743946765	0.525524958476	0.124202511555	0.0262795048922	0.00512192819538	0.00132219105123	7.5774948047e-05	0.00072916484737
m	0.390329518588	0.502453782825	0.0794904216183	0.0226241366307	0.00378715924846	0.000991987243743	2.82574441157e-05	0.000294736657457
i	0.414245278196	0.307611374275	0.247914464973	0.0256286582102	0.00311891993282	0.000898161874581	1.44118248052e-05	0.000568681629152
m	0.348187988065	0.275414268092	0.304275692191	0.0598911844034	0.00338455887761	0.00778581798486	1.64799642684e-05	0.00104393384305
i	0.325286472488	0.241900876031	0.29262375793	0.112821541468	0.00531217352587	0.0112824713283	5.12447290895e-05	0.0107214024477
l	0.126150275963	0.15382060941	0.497798352643	0.147509463823	0.027023724842	0.0157726737761	0.00154028017636	0.0303845941492
ì	0.0588306302343	0.06012588087	0.436895290881	0.260651921274	0.131426868281	0.0224866212587	0.00224893770545	0.0273338185164
s	0.0201445571914	0.02883922899	0.488860003627	0.262839677758	0.17344312276	0.0143225040996	0.00203156574848	0.00951930799547
i	0.00750985093047	0.01651157003	0.523444817876	0.261025379919	0.17423632092	0.0108334437132	0.00240803221616	0.00403058682182
a	0.00279652498949	0.0119472656167	0.269338338625	0.405250749973	0.253236140307	0.0395263592377	0.0141936751721	0.00371098340727
t	0.167169498676	0.00411937208723	0.187137875542	0.325720534658	0.227950253436	0.0551572607459	0.025273916724	0.00747131780242
s	0.404968539559	0.00158521731408	0.193195938514	0.206104512886	0.132008312479	0.0353448699153	0.0167863568747	0.0100062449341
è	0.318005133597	0.000724374712027	0.122261484505	0.172053464295	0.30351579216	0.0472228306384	0.0264245432582	0.0097923406447
t	0.10607616617	0.000364144324676	0.0964902465017	0.133724441432	0.464822074053	0.0670478302128	0.118172055753	0.0133029808816
ù	0.0354325802737	0.000245515560892	0.0811398698339	0.114092560477	0.512168991351	0.0880540934043	0.153522477251	0.0153438532939
o	0.0118149195441	9.2214921964e-05	0.0287120511446	0.0754533478257	0.535459703784	0.196874591135	0.13230799775	0.0192851544313
m	0.00524724184393	6.70942596547e-05	0.0140527960815	0.0694783269419	0.377022684595	0.232289493712	0.25303164925	0.0488107324771
e	0.00306883610131	9.86392265516e-05	0.00916696272717	0.0587747076473	0.278329054865	0.180839637904	0.38135349975	0.0883686958257
t	0.0018126504871	7.96398569839e-05	0.00493821210906	0.0236041742491	0.279597901622	0.127127434968	0.49336922325	0.0694707980086
i	0.00140091181403	8.80757904613e-05	0.00325715173635	0.0102078624497	0.257023600541	0.088122585656	0.583685321083	0.0562145120695
n	0.00110492882301	0.000107959354487	0.00240270061212	0.00605586541657	0.235580703514	0.0768866468853	0.626129030361	0.0517322017232
A	0.000990370379437	5.84448271623e-05	0.00162174789071	0.00335034190552	0.202398109505	0.0736267069618	0.67191156012	0.0460427582744
n	0.000334555749179	0.000290180300387	0.000642687196903	0.00300360413517	0.121344051502	0.0662568176539	0.764078636707	0.0440494865915
n	0.00156345023399	0.000726307490129	0.000708223012301	0.00302120971172	0.070485635834	0.0473312098846	0.834784245569	0.0413797693638
a	0.001972695528	0.00060607702721	0.0006385144612	0.00173837114724	0.0383595529447	0.0475083926282	0.761479281856	0.147697199788
</S>	0.000989094339	0.000306010309355	0.00032259431625	0.00091569493862	0.0219203599723	0.0377031753141	0.702481840928	0.235361319894
