 	questa	casa	la	costruirono	cinquanta	anni	fa	</S>
t	0.975604425	0.00557999035	0.00527962042	0.00097324368	0.00041575315	0.000606770225	0.00207669507	0.00946349225
ù	0.799935241667	0.185144334117	0.00538758287333	0.00068232609	0.0003051795721	0.000261110040667	0.000783672041067	0.00750056815
t	0.748434897222	0.242871853706	0.00510592969111	0.000454770153333	0.0001056324344	9.40988132223e-05	0.000262192111989	0.002670604179
t	0.893776872407	0.0990052325687	0.0052876112637	0.000484107264444	6.76164930667e-05	6.33986450741e-05	9.2143435063e-05	0.001222993922
o	0.631917246469	0.362036539856	0.00448003895457	0.000626283621481	5.89980063556e-05	5.5530261358e-05	3.53767369543e-05	0.000790005354
s	0.470086731156	0.439776493285	0.0751504881515	0.00433777320716	0.00115879138412	0.000782469643453	0.000604117167085	0.008103186698
p	0.470433530385	0.412009087762	0.0970082995505	0.00531692117572	0.00152824089237	0.00103531379848	0.000793708976795	0.0118748963327
ì	0.229740195088	0.713134312587	0.0481836973502	0.00197761995191	0.000577054665123	0.000491134456827	0.000265514770165	0.00563042367757
t	0.0832703573227	0.555839560496	0.313209699783	0.0432301684373	0.00126342165837	0.000853789858942	0.000140469820188	0.00219250193586
i	0.0380952006076	0.273633503132	0.598860383261	0.0833556728124	0.00236878401946	0.00197143001965	0.000101171102729	0.00161385822195
t	0.0188178150359	0.179992935711	0.701103811087	0.0896814892708	0.00428484423982	0.00402068940655	0.000260801340243	0.00183763904065
o	0.024317389012	0.070880234237	0.653152530362	0.23763190809	0.00636236817994	0.00546620163552	0.000359204486748	0.00183019924688
f	0.028904657004	0.0358230087457	0.580005726787	0.34034635603	0.00599513229331	0.00661668737851	0.000214740702249	0.00209371301563
a	0.0156038412013	0.0155494552486	0.457200688929	0.486840295343	0.0119404360978	0.0103494197928	0.000189786897416	0.00232607293854
b	0.0132957842671	0.00773937914953	0.283301479643	0.661735091781	0.0167858206993	0.0139665842643	0.000317750812472	0.00285808377951
b	0.305165043756	0.00485635861651	0.194647845748	0.46346851926	0.0125013722331	0.0138589144214	0.000345224220824	0.0051567041265
r	0.639237877919	0.0161726020388	0.0840015777827	0.21023645842	0.0115360727444	0.0162625841405	0.000425693123608	0.0221271220422
i	0.45719848062	0.0193220179796	0.0485316229276	0.10151308314	0.0978102252481	0.0228384680468	0.00142496017454	0.251361098347
k	0.159218150187	0.00651452649853	0.0229887183092	0.0419077357133	0.157965728416	0.0469488646823	0.0154308572915	0.549025386116
è	0.061072020729	0.00278396573818	0.0172199977697	0.0434752595711	0.173078216139	0.0784054998941	0.109775585764	0.514189452039
t	0.0272499075763	0.00157168334606	0.0209474445899	0.310688076524	0.15541081538	0.0906161199647	0.128991626821	0.264524322546
s	0.0174493018588	0.000872330965353	0.01782823853	0.408397726841	0.130304185127	0.138889346655	0.047862619507	0.238396232715
a	0.0085253691586	0.000613505505118	0.00829776424333	0.18757311528	0.287968758376	0.169188648885	0.032368060169	0.305464750905
n	0.00531324625853	0.000279289845039	0.0217377541478	0.10781362676	0.324253679459	0.327609842962	0.0297670953897	0.183225438635
o	0.00430468237951	0.000231630498346	0.0278738503826	0.262522025587	0.193438998486	0.409031847654	0.0205430617966	0.082053884545
p	0.00426847741984	0.000264190089449	0.0474384247942	0.338709148529	0.144636091495	0.399926092551	0.0180123772655	0.046745193515
e	0.00422823202328	0.000305240636483	0.0549482939314	0.30267823951	0.133991030498	0.44020703085	0.0198133630885	0.043828556505
t	0.00822886089109	0.000373635542161	0.0793893503105	0.33391898317	0.102304484166	0.417743870283	0.0177094753628	0.0403313332017
t	0.039639909297	0.00354407222072	0.0867032861035	0.268562847723	0.084345768722	0.465555083428	0.0127057371209	0.0389433174339
ì	0.043403398909	0.00445152164524	0.0317290080012	0.151914822408	0.074865005574	0.337950277143	0.288676806707	0.0670092111446
n	0.017320697113	0.00155980002008	0.0200229983004	0.074530360636	0.133765381191	0.244540451714	0.448487115569	0.0597732290482
t	0.009760406371	0.00105129520669	0.0164256838668	0.0574987605453	0.166872870397	0.408547327238	0.245535411856	0.0943082216827
a	0.0044627512744	0.00081528533123	0.00585871160893	0.0287626549551	0.101568518466	0.383390752413	0.193645173952	0.281496100561
c	0.00149120404467	0.000308251222743	0.00215134178964	0.00990633142503	0.099491797822	0.172069451471	0.409980257984	0.30460133352
h	0.000537785834023	0.000182308940914	0.00179577249655	0.00684700514168	0.145233262607	0.268914187824	0.431099049328	0.145390620507
r	0.00534298879467	0.00298387736364	0.00665528003218	0.0202102350472	0.140899567536	0.525446642608	0.194310224776	0.104151171502
ò	0.00699156349822	0.00387700633621	0.00734530403373	0.0213285104624	0.0727029380287	0.402436614636	0.395786643259	0.089531390834
n	0.00312882079941	0.00134673198707	0.0210476133676	0.0251176792675	0.0588529848596	0.236186428645	0.589077581086	0.0652421359447
u	0.00175941389747	0.000505183239023	0.0260294353559	0.0267672324225	0.0559372506199	0.256124632882	0.369009123695	0.263867722648
a	0.000591424998357	0.000185005451341	0.0138354666853	0.0097799784075	0.0262680688733	0.181172442627	0.286618827898	0.481548790883
m	0.00675874463432	0.000359848952114	0.0129257652284	0.00421623696917	0.0189754052911	0.0839464428757	0.473518699299	0.399298840294
p	0.0170085022114	0.00376974566404	0.0168875060761	0.0112025252231	0.0332290744304	0.279647491292	0.4110803031	0.227174805431
ì	0.0139213913305	0.00462132500635	0.014638371237	0.01302793953	0.0335374465768	0.341736123097	0.443295971033	0.13522139381
</S>	0.00704629255525	0.00231605418068	0.007324898936	0.0065326394485	0.0169573059384	0.172114480549	0.670320135517	0.117388161905
