 	sta	seduta	nel	giardino	nel	giardino	</S>
s	0.86315618	0.014672299	0.0646819974	0.002419268272	0.045611434515	0.000759838335	0.0086990568
t	0.620449313333	0.0200938256667	0.0782172124667	0.006247939424	0.0530455581717	0.003056174345	0.218890049267
e	0.425472237778	0.156886017889	0.0553427484889	0.0125933714747	0.0278710797239	0.00380363444833	0.318030919756
k	0.315161812593	0.276583355963	0.098566287163	0.0442382438249	0.100078023575	0.0130132746494	0.152358973252
a	0.155421282531	0.479555625321	0.110033467388	0.0534617559416	0.121700638258	0.0157129958898	0.0641141843173
m	0.0894857458437	0.49523839844	0.238230410796	0.0323984876472	0.115429616486	0.00601449720327	0.0232028063391
m	0.0601137316146	0.282940582813	0.396319440265	0.0207995678157	0.115907290829	0.00278124006776	0.12113813378
è	0.0258385641282	0.180899605138	0.486070293422	0.0375613802052	0.0499771932763	0.00124584588925	0.218407067927
n	0.184642165299	0.217289999246	0.388532965274	0.0446191100684	0.0252285333621	0.00073328932775	0.138953888676
i	0.237341733126	0.230649105082	0.260505905891	0.203252140023	0.0167053493907	0.00170026454058	0.049845502592
s	0.085411896402	0.147400770361	0.222180928297	0.462840123341	0.0225830604636	0.0283055823469	0.0312776621973
t	0.0838443194673	0.131630481454	0.108081812432	0.542902084447	0.0337583671545	0.0372727606156	0.0625101817324
o	0.0771279402824	0.0596033370847	0.158499437477	0.540800428149	0.0632583523848	0.0226304040385	0.0780801005775
g	0.0299507725541	0.0223672086282	0.173404464492	0.47473228605	0.165623444128	0.0686832920128	0.0652385635258
i	0.0142682601847	0.0102963918094	0.198000526831	0.44774938535	0.187540641376	0.0882268123376	0.0539180065086
a	0.0048208140449	0.0040752610198	0.26255393561	0.470717941783	0.165698647125	0.0614414024459	0.0306919851695
r	0.00499124366497	0.00220382818993	0.172303912237	0.493620560594	0.162869343708	0.137571194149	0.0264398913898
d	0.0276751502217	0.00316023756331	0.0597228880457	0.639403933531	0.0923586145693	0.153915315716	0.0237638174633
ì	0.0323107234072	0.0027700673231	0.0385952262819	0.55730026451	0.20418973019	0.127755869572	0.0370780908211
n	0.0276290731357	0.0367849727764	0.0349232837606	0.370764841503	0.27988735673	0.199612476524	0.050398012607
o	0.0256475125386	0.0481391854838	0.0231753722535	0.367811460501	0.205853392243	0.270774935508	0.058598189869
s	0.0313006336729	0.0807142447196	0.0155803655845	0.340452606834	0.139452415748	0.340893848503	0.0516059152897
t	0.0528970452243	0.0951784664065	0.00680020552817	0.304008988945	0.0844649402493	0.408711409501	0.0479389390966
o	0.0373784465158	0.0353522141478	0.00354250760939	0.212103815315	0.0977296734164	0.4564993165	0.157394025032
c	0.0125470167796	0.0117935472812	0.0102315841365	0.0922299935383	0.252899561139	0.348622032167	0.271676261677
ì	0.0053056376932	0.0039463014674	0.0129380012122	0.0396828529461	0.314750973713	0.331984470722	0.291391747226
p	0.0048468511644	0.0527217641431	0.0055724558374	0.0305209333154	0.157623537238	0.554966570241	0.193747895075
o	0.00365873741627	0.0689844371104	0.00240280571247	0.0282130791051	0.060774414746	0.651404036747	0.184562511025
</S>	0.00183307375033	0.0345079921492	0.00150830910624	0.0250121265526	0.038199671873	0.631271568373	0.267667265512
