 	il	medico	mi	ha	detto	che	non	devo	mangiare	dolci	perché	mi	fanno	male	a	me	mi	piacciono	e	li	mangio	</S>
o	0.55300201	0.403914749	0.00572689488	0.001224933767	0.00248021525	0.000132532811	0.00207696045	0.001703857	0.000148346125	9.743726e-05	5.190684728e-05	0.0001440579565	0.0010598306585	0.00043951593155	0.0016173184425	0.00537346569	0.000378252095	0.005086255145	0.000923134395	0.00412431067	0.0004705339565	0.00982340568
m	0.402683153333	0.567646896333	0.00573481509333	0.00130925765567	0.00265918365	0.000152712430333	0.00205421539333	0.00116988544333	0.000101191291667	6.23902596667e-05	1.80426018133e-05	5.30182108333e-05	0.000376354328833	0.000149737002217	0.0005478193145	0.00183117408167	0.000158077035	0.00176876382633	0.000321319945	0.00150736957133	0.000171216835167	0.00952336089333
e	0.316902036444	0.640258712111	0.0177682821644	0.00499376538522	0.00831557425	0.000890504196778	0.00234174420778	0.00115222982444	0.000124163583889	9.43438862222e-05	7.30590153777e-06	2.61883912778e-05	0.000214058513278	5.52731884057e-05	0.000192309880833	0.000639666214223	7.90501276667e-05	0.000617395923443	0.000114505760667	0.00053155118511	6.01256877223e-05	0.00462125013111
s	0.186611207481	0.742980604037	0.0217710775715	0.0208186721284	0.0111438888833	0.00183850186559	0.00243105204593	0.00112267329481	0.000845548907963	0.000181248398741	0.000130266331579	3.13993550926e-05	0.000312794371093	0.0043435628598	0.000462317630944	0.000378034673408	7.21366618889e-05	0.000280326507814	0.000144513805889	0.00033115078837	0.000382947473241	0.00338613677704
s	0.135004772494	0.719545868012	0.0186446160405	0.0272885660428	0.0248127760944	0.0130323329552	0.00134282242531	0.000576772151603	0.011167276336	0.00498620555291	0.00314407540386	0.00220186944303	0.0048704022237	0.0121261682866	0.00688706947698	0.0048880986978	0.00159129533063	0.000465196469271	0.00202685365863	0.000425634079457	0.00281730509108	0.00215406589235
è	0.0547253854513	0.586021309337	0.167753702014	0.0666281906809	0.0356436926981	0.0182242771517	0.000870102150437	0.000409485133868	0.0139367535953	0.00670209945097	0.00402846179062	0.00294131666768	0.00630593504457	0.0104022895959	0.00864073644399	0.00625397025827	0.00206855471721	0.000472084180424	0.00255173575421	0.000324603185819	0.00326725301269	0.00182809899745
r	0.0217577261038	0.555633256446	0.268281214005	0.0969057888936	0.0207742790994	0.0115617772172	0.000341800007479	0.000190716650956	0.00475572897177	0.00255160716699	0.00137547754287	0.00110030235589	0.00226590923486	0.0034799018603	0.00290215960133	0.00209640012209	0.000698582239403	0.000161120679275	0.00085597859907	0.00011101278894	0.00108994491916	0.00110931797115
e	0.0105990256513	0.436466211149	0.347639518002	0.121230578298	0.0369449188998	0.0333097310724	0.00115100165116	0.00219959563999	0.00205680081392	0.001733581139	0.000520934270957	0.000924394831963	0.00095756236162	0.00117557731343	0.000992252372443	0.000706934335697	0.000254019634468	5.91898758917e-05	0.00029040616149	3.929476218e-05	0.000363998995616	0.000384442625717
m	0.0668106425004	0.394434382716	0.315231915334	0.125436182766	0.0481865549666	0.0393176184908	0.00167727735039	0.00294666268666	0.00139705297131	0.001397244013	0.000215638701319	0.000782250307988	0.000555302453873	0.00045119368981	0.000365828769481	0.000256536376566	0.000105476324489	2.87696996306e-05	0.000101848707963	2.00665065933e-05	0.000123470718835	0.000158056606572
u	0.0855253694168	0.373409670905	0.166534111111	0.252991760922	0.0768415769889	0.0352968509636	0.00147035118346	0.00240252926889	0.00112917662377	0.001853320971	0.000124651788106	0.000418439686663	0.000614369401291	0.000221182581937	0.000158898814494	0.000111714632189	4.91433224963e-05	2.26646385435e-05	3.99288325543e-05	1.59173665311e-05	4.33838250783e-05	0.000724990970191
