 	il	vestito	della	sposa	deve	essere	bianco	</S>
o	0.5255522035	0.06191816935	0.405580831702	0.000206539552	1.11200485e-05	3.01224865e-05	0.000175788191	0.0065252294
à	0.195677255747	0.0615598407833	0.737586367234	0.000378182460667	9.8633045e-06	2.29735728667e-05	6.40662836333e-05	0.00470146265767
b	0.186249404162	0.198585064594	0.612214157411	0.000831772430222	0.0002006507645	0.000240643043656	9.41955938444e-05	0.00158411565256
b	0.234238744721	0.521984321531	0.240304426804	0.00218776231007	0.0002703609835	0.000313776257719	0.000104240059058	0.000596378099853
e	0.129384210197	0.633165193844	0.120610821601	0.114383398937	0.000384897199833	0.000140675749073	3.5215411696e-05	0.00189561727328
t	0.123647895356	0.644294127948	0.0788454533037	0.150437479729	0.000416667947278	8.23210653577e-05	1.2340468032e-05	0.00226374933383
o	0.121977136952	0.763363832649	0.0491556438712	0.0630692876597	0.000514000753093	4.28665074526e-05	4.48006712067e-06	0.00187278402068
u	0.041317361884	0.573394770883	0.0692759912904	0.272577753553	0.024550872151	0.00278075483582	0.000234583093584	0.0158679284402
k	0.0476717736947	0.504847483628	0.0539658340968	0.334835521184	0.0324246304503	0.00417792147861	0.00227176073119	0.0198050768467
o	0.0570654952316	0.749245774543	0.0216137026989	0.125022713061	0.0183614508834	0.00336654469287	0.00282208129373	0.0225022943156
r	0.0419325037439	0.688983808181	0.0102027597663	0.0689087460203	0.0759386779611	0.021254572231	0.0517080208146	0.0410709681052
a	0.0503659145813	0.561811052727	0.0284972411221	0.0556166253401	0.13315299932	0.046501332077	0.0689291676715	0.0551256543684
s	0.0523269195271	0.404127037576	0.0346015968574	0.04146489678	0.194774949773	0.0720278830257	0.125931353291	0.0747453231228
ì	0.031880815149	0.168925013125	0.0120450933591	0.328915272927	0.180345444258	0.0740237643419	0.145326055764	0.0585384843409
u	0.0106482188605	0.0569560729552	0.0044314674497	0.447397384309	0.349891299086	0.0547242194473	0.0544316949213	0.0215195762136
è	0.00355253465967	0.0189950966086	0.0016143267399	0.326343578103	0.503102756362	0.0864028678158	0.0492212633071	0.0107675024045
n	0.00139055443522	0.00676389327953	0.0008308579633	0.300468589368	0.351022785454	0.136736745939	0.180117397769	0.0226691283348
a	0.00067246106374	0.00270869442318	0.0016453301211	0.160699015789	0.280554261818	0.25713572198	0.232745739256	0.0638387714449
n	0.0208258222599	0.00814026970439	0.00437066464037	0.071611253263	0.213028763939	0.35596496066	0.238533193085	0.087525101815
e	0.0275607686766	0.0099723501948	0.00429682101346	0.0288634329543	0.111088338313	0.430749833553	0.297400721028	0.0900677652717
à	0.00921079914253	0.00337582778767	0.00156588433869	0.0124243701848	0.0551170741043	0.390131177851	0.458816740343	0.0693581390906
s	0.00312806628784	0.00134057941196	0.000546042993763	0.0066878778616	0.0499385623681	0.241485422617	0.668069323448	0.0288041371635
p	0.188972940343	0.0205025601907	0.00486329201125	0.0075005555872	0.038162377156	0.154316384206	0.568926377816	0.0167555115212
r	0.525282133448	0.0392767460636	0.00629490407708	0.0070985211414	0.013038994442	0.0644518198353	0.306948522605	0.0376083628404
o	0.449518872175	0.0256944886973	0.00211889028336	0.00270615745947	0.00457570563733	0.0283774187118	0.200025377535	0.286983100947
</S>	0.224770547626	0.0128479643628	0.00106798991818	0.00185458217973	0.00242252051866	0.0216700598559	0.218131388767	0.517234950473
