 	la	sorella	mia	si	non	è	venuta	ancora	ancora	qui	</S>
e	0.792362825	0.131752425	0.005921892075	0.000800472109	0.0171206109	0.0003581624145	0.0024263335	0.0050801921	0.0108969375	3.70245525e-05	0.03324306335
d	0.678450998333	0.234554488333	0.0114515391917	0.001723182903	0.0209356689667	0.000397033584833	0.0023013295	0.00505096933333	0.0129539561667	4.19902708333e-05	0.0321388093833
e	0.450943172778	0.491790869444	0.0201229860639	0.002526738301	0.0115432159222	0.000201164968278	0.00151053383333	0.00213531574611	0.00788428328223	2.57284871711e-05	0.0113159607278
r	0.179317365259	0.682593003148	0.114960216688	0.00889598110033	0.00475043954073	0.000697982836093	0.000785951277777	0.000758613707037	0.00283947913741	9.33960092837e-05	0.00430757630927
f	0.110701881086	0.708088347716	0.145233671896	0.0291636493668	0.00210675852624	0.000897252172031	0.000509675692592	0.000291062421666	0.00113738317593	0.000117129477528	0.00175321623642
ì	0.0733039841753	0.655346015905	0.217912790299	0.0414720407889	0.00330980422141	0.00463317655068	0.00230321993086	0.000144697316542	0.000394316318767	4.06712718093e-05	0.00113928781214
m	0.0495949335384	0.591052071968	0.305982136766	0.0376933209296	0.00396515204047	0.00767006035023	0.00291482540695	0.000105705703514	0.000160917559589	2.18748198031e-05	0.00083899860438
u	0.0417127952195	0.544644163989	0.291686625589	0.0548758686432	0.0438148953135	0.00932469095008	0.012450845799	0.000784606585838	0.000159393073196	1.54230832177e-05	0.00053066716846
e	0.0141275955865	0.31097601633	0.341269335196	0.109470289548	0.114393091771	0.0378341459834	0.062583971933	0.00495836572861	0.00171788773773	9.23263200226e-05	0.00257694435615
n	0.0162245806688	0.11687747111	0.507821605065	0.116224801849	0.098608137757	0.0528416419945	0.069954885311	0.00616867954287	0.00306864401258	0.000293361880008	0.0119161894521
è	0.0167800758996	0.05174301887	0.673538635022	0.079525959283	0.0402740550857	0.0889217606648	0.0309132897703	0.00294842141429	0.00205006623086	0.000308395956669	0.0129963397774
e	0.0056105984102	0.0202828812233	0.516891201674	0.0543226460943	0.159595267029	0.121243490222	0.0763853299234	0.0243016487381	0.00648786187029	0.00060384294889	0.0142752265525
r	0.0128168392371	0.00971244867443	0.472273157225	0.0390352660314	0.195209434443	0.128774386741	0.0866904103078	0.0311993534527	0.00798589913343	0.00125161538296	0.0150511530508
t	0.281369043079	0.00979059705814	0.416584439075	0.0570128950105	0.068878543581	0.105124075247	0.0408712247693	0.0107261133576	0.00292092105448	0.00102734791632	0.00569482631693
o	0.359949024515	0.00710385824605	0.183329893025	0.0650335283368	0.043707659527	0.165475028082	0.126301209256	0.0209573721192	0.0215503381848	0.00045985598744	0.00613229687231
m	0.124779760994	0.00296407477535	0.0974389633417	0.0400170212456	0.0602023281757	0.184762742027	0.157712539085	0.0774396533731	0.243122710395	0.000420655109147	0.0111395772908
è	0.0464577731747	0.00153386523512	0.0429403947806	0.0156899060485	0.0664514513919	0.132461923342	0.234942515695	0.138937971124	0.307413495465	0.000441631323049	0.0127290874303
n	0.0192653929016	0.00361987158837	0.0829292962602	0.0179077371828	0.0404526621973	0.343110597781	0.252438491898	0.106781017541	0.113756858488	0.011407588841	0.0083304783901
a	0.0101487704285	0.00436130258279	0.0970996174201	0.0202177647276	0.0263856161324	0.556864665927	0.177960337299	0.0473422020137	0.0404575928293	0.0152301852137	0.00393194484337
a	0.00340412169353	0.0015267700156	0.0409524774734	0.0089049880992	0.0361397943775	0.463365588642	0.309163245766	0.0725125563379	0.0350851662764	0.0243283716712	0.00461695624779
n	0.0194978769872	0.0027774067732	0.0323410644911	0.00459122222307	0.0279022520592	0.286699162881	0.291152841922	0.0847671181126	0.0714773154255	0.125714636557	0.0530791195826
k	0.157594744996	0.0077972459244	0.0466023451637	0.032907570741	0.0111526568864	0.271401174294	0.153706413974	0.0442808210709	0.0658555834752	0.140841794402	0.0678596441942
ò	0.185277973397	0.00721051191693	0.0357721476312	0.0409823498957	0.00524164096213	0.304920934765	0.207374871325	0.080251016057	0.0513719028251	0.0522277120173	0.0293689640647
r	0.0618933847643	0.00290548651444	0.0208911817871	0.0161300128472	0.010905986054	0.298733581588	0.333690670442	0.126592395352	0.0597730396084	0.0374388510058	0.0310454563549
a	0.0207612336434	0.00147383198215	0.016004788329	0.00786132349573	0.0143049543513	0.233822477196	0.459786390147	0.133532011784	0.0502414185361	0.0309578196686	0.0312537434516
e	0.00693039029193	0.000498124870483	0.00622380760967	0.00265861384591	0.00891862035043	0.138909619065	0.492209730049	0.179911393928	0.0791455428454	0.0595569872229	0.0250371281505
t	0.0297944923528	0.00531424212259	0.00927501496989	0.00115134501597	0.00504077858348	0.0703213850217	0.302167122016	0.147602268976	0.160671257615	0.239330642408	0.0293314473835
t	0.305268517451	0.0150517718742	0.0194681866566	0.00556860170532	0.00204097180116	0.0538215270072	0.120459126005	0.0581919046587	0.142528299538	0.254203821469	0.0233972681278
ù	0.369612358949	0.0131528025278	0.0164275699389	0.00679856120111	0.00087844373372	0.106903565669	0.0964127386683	0.0430232355529	0.0885830115127	0.22344053449	0.0347671743759
</S>	0.184811309173	0.00657827861855	0.00837246504945	0.00342232004955	0.00053404200686	0.147331752835	0.116057404334	0.0557247027764	0.103334402756	0.318657417245	0.0551759196879
