 	i	bambini	non	lo	possiamo	non	possono	mangiare	il	gelato	prima	che	mangiano	</S>
a	0.96571794	0.010631414025	0.008556169	0.00216628876	0.00024776544	0.00114944745	9.3426495e-06	0.000536725965	0.0026760006	9.00246724e-05	0.000374759147	0.00271632446	9.32716087e-05	0.0050345545
p	0.652361645333	0.0391583580083	0.0601725896667	0.0687679995867	0.00798030431667	0.02463269655	0.00149866203683	0.006380556615	0.0253013796	0.0030167445924	0.0201633804937	0.00201204746	0.0343730210854	0.0541806539333
e	0.418480833778	0.171757189336	0.0834290132222	0.0921552018622	0.0109071846389	0.0322882414667	0.00200334007661	0.008307043786	0.03275690232	0.0039937832789	0.0267423223612	0.001741469111	0.045797899757	0.0696396076778
t	0.345895681259	0.237462189779	0.0499677150741	0.0500085259541	0.0077188467463	0.0174883694389	0.00819498108987	0.00516769637633	0.0183786632267	0.0105592431744	0.0348295116504	0.001084690228	0.186590659314	0.0266532584259
à	0.136329179086	0.438485796593	0.039111860358	0.0374890379847	0.0108441709154	0.0125666194696	0.0109176691966	0.00419459515211	0.0135997197889	0.0127756129715	0.0375203606241	0.000868071765333	0.233521493543	0.011775789372
c	0.342672008362	0.463060054198	0.035994863786	0.0281539953282	0.0109097523051	0.00611391024653	0.00470271326553	0.0020510722107	0.0065655067763	0.00430288331383	0.0129758147154	0.000644270311111	0.0778622529223	0.00399087852833
i	0.421126272121	0.246686066733	0.220029440262	0.0416211111094	0.0214809551017	0.00629790784884	0.00202843048518	0.0015212847369	0.00442462645877	0.00145329532561	0.00482110440513	0.00056618261037	0.0259758398154	0.00196749445044
a	0.157630408707	0.183776719911	0.434754300087	0.11654989637	0.0505853640339	0.0239025792829	0.00691744285839	0.00504902057897	0.00441043321959	0.0022966505862	0.00243572503504	0.000985146643457	0.00866796565911	0.00203832488348
e	0.0631723882357	0.090965199637	0.400161640029	0.29448562879	0.0593953033446	0.0431194774276	0.0108324632861	0.011980448193	0.00887587640653	0.00394537662873	0.00424909951168	0.00310880141449	0.00306062308237	0.00264765056116
t	0.0287294794119	0.164394301879	0.232638018676	0.35784462293	0.0509399181149	0.0389395314759	0.025218642762	0.020651625731	0.0280754491355	0.00961299630958	0.0213251565039	0.00542239533816	0.00355945070746	0.0126483779871
o	0.013604599804	0.18193193396	0.110045808225	0.304225800977	0.183132494372	0.0356799678253	0.047092652254	0.0280656549103	0.0368445730452	0.0103132882699	0.0261527346013	0.00449632429939	0.00356862136015	0.0148455163624
s	0.006681936218	0.25868211132	0.0610818951083	0.226125293659	0.237712858124	0.0265989916418	0.087929327418	0.0249819046368	0.0221884796817	0.0098671989233	0.0281030333004	0.00263956145313	0.00205344647772	0.00535396418747
ò	0.00242169090267	0.278794397873	0.0374026350694	0.255039594553	0.173283989375	0.0250765362473	0.0994520324727	0.0521856158789	0.0279592738939	0.0119844166411	0.0307873211001	0.00190483409438	0.00155051886757	0.00215718097249
z	0.232581919514	0.0973799500577	0.0304890888565	0.302409178184	0.142296828792	0.0246881376491	0.0512906403576	0.0603738009596	0.0292887034313	0.00655044659703	0.0203256903667	0.00097732212146	0.000563700390857	0.000784674284163
u	0.309343801255	0.0364526434326	0.0260024351188	0.235822862728	0.139659061931	0.098648764783	0.0270645893192	0.0633111426532	0.0424757846104	0.00304188644901	0.0169146246222	0.000658840820487	0.000230322174052	0.000373291324721
m	0.106150623668	0.0140490375575	0.0270983143729	0.307209460909	0.151136048977	0.142410253928	0.0197261337731	0.0760437252177	0.10897263487	0.002270617883	0.0384094913741	0.00175735164016	0.00419672847512	0.000569577521574
e	0.038382425676	0.00659509106917	0.0158848134576	0.333008463636	0.236463464659	0.124751050309	0.0180438129244	0.0627200094059	0.110622113957	0.001474454841	0.0432397656247	0.00238863154672	0.00551820567521	0.000907685907191
e	0.012886997302	0.00225473151972	0.0115762894859	0.265750371212	0.27299327822	0.174361830103	0.0506420796415	0.0682191531353	0.0579979036523	0.024171751627	0.0268601930416	0.0266082690822	0.00390057957524	0.00177657676906
s	0.00455699901067	0.00402978445324	0.00737791747197	0.183009171737	0.138112636073	0.136472844368	0.115963974547	0.0694785577118	0.0543904778841	0.0669635225423	0.142205125681	0.0438345376941	0.0270128560251	0.00659160725635
ò	0.00174657807989	0.00460912878308	0.00267644581732	0.104317921912	0.128844715358	0.0559420127893	0.210936191516	0.0993889025706	0.0799500059614	0.0678843901808	0.176847784227	0.0263144756647	0.033410716675	0.00713069767212
z	0.160546937316	0.00171491415969	0.00157089128911	0.154023310637	0.141605771786	0.0295601752631	0.179737250705	0.104579416524	0.0720886476538	0.0335588773936	0.0929181370757	0.0129213519882	0.0125925707583	0.00258170247071
