 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
à	0.79128235	0.0352182985	0.00114243023	0.000393801665	0.00136573833	0.002064167858	3.31871165e-05	0.0044913718459	0.0038999804737	0.0370757996326	0.123032827055
r	0.593888224	0.336790984167	0.00724330266333	0.003301913755	0.00159988196333	0.000861799191333	5.84337938333e-05	0.00151179586023	0.00130601232803	0.0123619871366	0.041075645645
t	0.217432222667	0.643529828056	0.0725677042211	0.0185026979183	0.00205487245444	0.000549326580444	0.000102822335944	0.00052970338441	0.00047514996201	0.00414183427353	0.040113863805
e	0.0814359816557	0.703129776019	0.148245158074	0.0237248719728	0.00139663893481	0.000411226410148	9.14423233147e-05	0.000191439988137	0.000193175505703	0.00139877331334	0.039781541
n	0.0279560415186	0.689049338673	0.252852296025	0.0141886456576	0.00133538722827	0.000351129703383	0.000335911841105	7.33704727123e-05	6.9907229601e-05	0.00046908124094	0.013318891454
a	0.0126184873729	0.617885526224	0.340799135342	0.0197958162192	0.00292349500942	0.000703022334461	0.000526484937035	4.40942195708e-05	2.9803627867e-05	0.000159423499847	0.00451472117367
i	0.00814127165763	0.703682288741	0.249608098447	0.0244003694064	0.00557459966981	0.00180651894482	0.00356103833568	0.000594025201857	0.000270980866289	0.000141699057816	0.00221918415789
v	0.0362697070859	0.80028745958	0.124127762816	0.0163215705688	0.0069781575566	0.00185804478161	0.0109458701119	0.00126301516729	0.000384157838763	0.000147778305939	0.00141652922596
ò	0.0465833264953	0.66610016986	0.177561460939	0.0654742336229	0.0194407231855	0.0094932573272	0.013161661704	0.00123705252243	0.000276541936254	7.13214579797e-05	0.000600259691987
s	0.0174733939784	0.38940833162	0.373879700313	0.131089061208	0.0516509777285	0.0185637601091	0.0159813969013	0.00106423854081	0.000320110088751	0.000223886321993	0.000345156093996
t	0.0111368136728	0.184440172207	0.428534913438	0.144060973736	0.0503343615762	0.0132574741697	0.0139223544514	0.000751396653603	0.000242868879584	0.000280154599331	0.153038558318
e	0.00904685397427	0.107794197402	0.372521564479	0.226897937912	0.0551065261921	0.0114626855232	0.00718506230147	0.00146758902453	0.000233086396528	0.00012646403411	0.208158069106
s	0.00312245785476	0.0668427345007	0.42157906816	0.291254155971	0.0883732587307	0.0155630138411	0.0356568074338	0.00252558557484	0.000896719308843	0.000370659257037	0.073815503202
t	0.00142067763159	0.0235207481336	0.34929539472	0.448383068657	0.0761522495769	0.014973638947	0.0428980477779	0.00246593232495	0.00143755560295	0.000504818282346	0.0389478315673
u	0.000857821981863	0.00962163277787	0.19614638024	0.569047506219	0.120989329859	0.020246047649	0.018637948226	0.00583954024165	0.00142955483432	0.000375887837449	0.0568083238558
d	0.000362802128621	0.00529437119262	0.138577416747	0.475568835406	0.214539579953	0.0259184482163	0.0678021664087	0.0101386444139	0.00329291051144	0.00202663460582	0.0564781792853
i	0.000221024876207	0.00231717656421	0.085267242249	0.389856145135	0.307014703318	0.0695159184054	0.0988767938029	0.0111590394713	0.00422489550381	0.00256833566861	0.0289787512618
è	0.000125719736369	0.00141689345474	0.0436547117497	0.272997901712	0.399301521106	0.142696582802	0.100705036268	0.0212569721571	0.00397493816794	0.00158766348954	0.0122820522206
o	4.90673417563e-05	0.00156033548491	0.0265627085832	0.169160023904	0.365434153702	0.211909250934	0.114288985423	0.0788587463857	0.021471267056	0.00547233949651	0.00523309320687
n	0.000300701682585	0.0019193309283	0.0423292651944	0.118593716301	0.244927004567	0.243444906978	0.184372671808	0.0954612681286	0.0503961456853	0.0153367994988	0.00291821890229
