 	non	mi	aspetti	che	non	vengo	</S>
m	0.45741395501	0.041417111178	0.0047501052	0.00487963335	0.02957982638	0.0618791005025	0.400080253817
ì	0.461527974003	0.327960530393	0.0423617408667	0.00297366968333	0.01107538728	0.0206286631935	0.133472038417
m	0.204611060334	0.558358890131	0.143257433622	0.0295995715611	0.0124556883267	0.0069596363455	0.044757728719
e	0.117458374445	0.517621333377	0.290153757874	0.0423246895204	0.0145661454422	0.00240494237967	0.0154707775863
m	0.194283399148	0.521391534459	0.250800209225	0.0194632161568	0.00767227326407	0.00080599973349	0.00558340609377
ì	0.217414484349	0.355000456653	0.276495219675	0.109332016036	0.0311469262047	0.00170118617693	0.00890972622959
n	0.14219903275	0.225041764051	0.349904353225	0.179269382012	0.0457089330682	0.044711627059	0.0131649014099
e	0.116955761792	0.180341839455	0.330695757742	0.153342120671	0.150516548689	0.0595954806863	0.0085525179033
k	0.0458419634724	0.0725999532567	0.343358789247	0.231545793557	0.194279881896	0.0966312185621	0.0157424414011
a	0.0221374881577	0.0366724445679	0.272301586416	0.271898471186	0.254311819632	0.121231000854	0.0214472178004
e	0.00737965337559	0.0122280035724	0.177104364139	0.253391973729	0.462313099877	0.0727004382847	0.0148824906001
n	0.00273502458129	0.0044643586582	0.089418008713	0.216559314576	0.403423159959	0.207673579428	0.0757265642
è	0.00118685865663	0.0018763284026	0.0478925527377	0.133918098192	0.284578509986	0.430361749809	0.100185892733
r	0.00039599399691	0.000637271736067	0.0423816087459	0.145457512731	0.273805813329	0.482437939936	0.0548838462443
k	0.000132819604337	0.000224931818789	0.040298770282	0.126117577577	0.179951927776	0.605861889979	0.0474120760814
u	4.52330888457e-05	7.5695166656e-05	0.014024841634	0.043876515839	0.151558435925	0.619456423326	0.170962838694
m	2.19316841486e-05	3.15123115117e-05	0.00536638838467	0.0210829859263	0.350760881975	0.352576792442	0.270159516231
e	1.45312733829e-05	1.67938603672e-05	0.00247938552822	0.0144959051088	0.387411353992	0.195473925481	0.40010814541
</S>	8.46581869145e-06	8.4161394786e-06	0.00126830136411	0.0092410012544	0.265181166996	0.169047987741	0.555244707705
