 	mia	sorella	quest	anno	che	viene	vuole	diventare	dottoressa	</S>
a	0.836805265	0.10741474405	0.009647072247	0.003512277535	0.00367506429	0.00512418525225	0.00091677044	0.00127562235	0.0047832536	0.0268457735
d	0.728142898333	0.15317246135	0.0589437134157	0.0100375775117	0.00640710856333	0.0170496340841	0.00103372004667	0.000986956206667	0.00185533505867	0.02237059612
r	0.512753256111	0.37341485045	0.0715733921386	0.0103633960039	0.00491436142944	0.0176397162447	0.000502696320223	0.000410822663456	0.00064142432349	0.00778609583667
e	0.233786285704	0.703334816817	0.0430815110462	0.00740393366797	0.00194782611815	0.00596973247823	0.000171656305174	0.000138391549952	0.000214209629653	0.00395165225556
f	0.098516963568	0.624671025606	0.225288229682	0.0348016493893	0.00320508000605	0.0105021336727	0.000146000088825	7.78926392173e-05	0.000103980723108	0.00268706006185
f	0.090145175856	0.545980895202	0.286408898227	0.0604900484631	0.00356843503535	0.0120410164042	0.000142542728942	5.89782793058e-05	6.73712439027e-05	0.00109665037728
ì	0.0758219014153	0.524564641734	0.289090584409	0.0918628514877	0.00996625681178	0.0054079199814	0.000230884882314	4.07993376686e-05	2.56356868342e-05	0.00298853697243
m	0.0820232032684	0.405593797245	0.36476734147	0.105089578829	0.0303347199373	0.00674194932713	0.00153772532744	0.000311537399223	0.000103107861611	0.00349704949548
m	0.107880344423	0.553254149082	0.238577943823	0.0597857012097	0.0294667453124	0.00695000967571	0.00181016927848	0.000384211932741	0.000126505472204	0.00176418100316
u	0.0600448141743	0.513570993027	0.258508564608	0.11178315367	0.0349519851041	0.00490564932524	0.000749431695493	0.000140727863914	4.43721009013e-05	0.0153002930011
f	0.0330917354248	0.252352126342	0.314098088203	0.33555360789	0.040351159368	0.00474280220841	0.000418075713164	6.09642694713e-05	1.68335675338e-05	0.019314623867
ù	0.0239777482749	0.118204086447	0.257786929401	0.529773925963	0.044229357456	0.0103382509695	0.00546102011905	0.000561151041324	9.37309945779e-05	0.009573810489
e	0.00808913568863	0.0417916858157	0.180186076467	0.569119675321	0.146148805819	0.0207591653232	0.0222636757063	0.00396922144711	0.000470625921526	0.00720194442967
p	0.00645093835988	0.0160720264719	0.102320025489	0.644881491774	0.15922158894	0.0394199334411	0.0231192184021	0.0046061610537	0.000516661269509	0.00339194340656
