 	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
e	0.786722185	0.0378290085	0.019802626	0.00152398125	0.000496986525	0.00540162963	0.01070078889	0.0437925419	0.032070478905	0.0616597228
n	0.571137264333	0.0463722381667	0.0503571773333	0.0340714452833	0.0168670718817	0.0212810922967	0.0110082892233	0.0222716815667	0.012326347905	0.214307359467
è	0.198089660578	0.316774014722	0.0629795864444	0.0732995797611	0.0253559332939	0.0263880829922	0.0111327002411	0.0149369756556	0.00574356465033	0.265299879956
g	0.083503643326	0.574288204907	0.111740656148	0.0792041879204	0.022462307098	0.0223360138907	0.0067540969137	0.00768397035187	0.00298044816544	0.0890464321947
r	0.129147617775	0.580610768302	0.137034635383	0.0693874293068	0.0205652320327	0.0210860735802	0.00515635230123	0.00522904724329	0.00204951882348	0.0297332937042
a	0.129601222292	0.405619031434	0.161056595128	0.177631869769	0.0721328336776	0.0245915121434	0.0139981547637	0.0026767854071	0.000693785584493	0.0119981934647
t	0.043565462504	0.192601005811	0.194143658376	0.34501329659	0.157629954559	0.0332019337145	0.0226864102546	0.00467447800237	0.000382495449831	0.00610130046157
s	0.0158252018747	0.127224238604	0.361081939459	0.277789222197	0.128890387186	0.0472254289048	0.0145662493182	0.00470218240079	0.000301779143277	0.0223933914605
a	0.0066477067649	0.0499596213447	0.453144446486	0.252448184066	0.100885018062	0.0699812829683	0.0143085223394	0.0024189829336	0.000182998267759	0.0500232838202
m	0.0026462605483	0.0175200237916	0.349444405495	0.265714183355	0.110185030687	0.174103234323	0.0260135507798	0.0109709857112	0.000324774442586	0.0430775876067
à	0.0012005765061	0.00647720524053	0.251637323498	0.263881516452	0.181598008229	0.216891261441	0.0369212532599	0.0152300102371	0.000976091827529	0.0251867708689
i	0.000448402417367	0.00217316737951	0.131640651166	0.258469958817	0.23387976941	0.191837977147	0.133661616753	0.0226830634124	0.00298440944251	0.022220990623
è	0.000173215037456	0.00072916923597	0.088393028722	0.146311726272	0.207648179803	0.276678169049	0.219606215584	0.0415151644708	0.00390307891417	0.0150420469743
n	0.000201271298819	0.000308615855457	0.057260019574	0.126160718757	0.233922449934	0.30402302635	0.170566688528	0.0571213294903	0.0354453905714	0.0149904834248
a	0.000221884851273	0.000169789119986	0.0394033085247	0.116740959586	0.265787059978	0.271570582117	0.170437852843	0.0702947511634	0.0486763098571	0.0166975093416
g	0.000110557898758	0.00924628868483	0.0267197615082	0.124300826529	0.341060009993	0.192033895039	0.176584724281	0.0724608370545	0.0451806362857	0.0123024923139
r	0.00479028262959	0.0145729809949	0.0308824781694	0.120082658843	0.322684236664	0.145255746013	0.167140888094	0.124937159018	0.0569315994286	0.0127220271046
à	0.00636690523653	0.00716066121452	0.0230504272048	0.059863584121	0.166167805888	0.255263255338	0.142563978365	0.132926151006	0.194573825143	0.0120634680349
m	0.00219772497551	0.0027548976544	0.0164476715499	0.0254194442137	0.0761844389627	0.297199705113	0.108452598455	0.0835032016687	0.364637281714	0.023203044345
m	0.00078202432517	0.00135217535813	0.0175701441833	0.0404668030712	0.112814356321	0.181840850038	0.130145572818	0.0794378905562	0.303122823905	0.132467323448
a	0.00027511958129	0.000516812181443	0.00925810116443	0.0405103490237	0.110115051107	0.090292168346	0.175014960939	0.0959004035187	0.234841227968	0.243275794483
s	9.948868233e-05	0.00651396178255	0.00389338412481	0.0230607883412	0.081105349369	0.0527177911153	0.270857210313	0.176746494506	0.208045102656	0.176960453494
o	3.97969841367e-05	0.00851337587488	0.00208651546827	0.0171744852971	0.069620359623	0.0283984653718	0.313201573438	0.267647498169	0.184296264219	0.109021693165
n	1.36538746056e-05	0.00371706477233	0.00076135324609	0.00684376758237	0.028003565041	0.0152099856706	0.217611640479	0.245449132723	0.400611768073	0.0817781047217
a	5.37308356853e-06	0.00211938669924	0.00037640469203	0.00363540529412	0.0141891801803	0.00921199310353	0.15792428616	0.275045500908	0.477451306024	0.0600411985739
d	4.18037535618e-06	0.00495892947488	0.000385279577343	0.00338741589804	0.0113430085601	0.00752315116784	0.151624307053	0.320143396969	0.447423238675	0.0532070966913
e	5.83279011873e-06	0.00590651875529	0.000458219185781	0.00336346823268	0.00987147465337	0.00576064985595	0.123586080684	0.357494552323	0.431367906225	0.0621852760638
r	1.71414540396e-05	0.0115453335154	0.000729569021927	0.00596287401089	0.0106113036845	0.00533093581865	0.0884958385613	0.332630990774	0.480983295408	0.0636927109213
f	0.000687995368013	0.0252522925051	0.00359073967398	0.0096579946703	0.0130400482282	0.00470790247288	0.0593222278538	0.395148206925	0.453725978469	0.0348666258738
ò	0.00103515702267	0.0202477058618	0.00412284882133	0.0066218152073	0.00795348698607	0.00414845509096	0.0444919824713	0.370735671308	0.511511186156	0.0291317056246
m	0.000482418034957	0.00681305226732	0.00144387613711	0.0022913855963	0.00292017967202	0.00232902009699	0.0207759596771	0.130965362769	0.758268985385	0.0737097788749
m	0.000162054715342	0.00233477163651	0.000557577902703	0.0008739626421	0.00148561490067	0.00235453416566	0.0431292022257	0.0987827775897	0.718316838462	0.132002639625
u	5.40871794773e-05	0.000778429263267	0.000194534714301	0.0003219106947	0.000761979850223	0.00186019627189	0.0473734824086	0.0972493625299	0.544364279487	0.307041706542
</S>	2.71274368486e-05	0.000389269317168	9.81825917505e-05	0.00016605371835	0.000409141385111	0.00108886746094	0.0274922537043	0.071736931265	0.421999689743	0.476592483271
