 	avete	cucinato	le	verdure	</S>
è	0.2801488965	0.22543296715	0.0089680698	0.000578076514	0.48487197137
c	0.2839836435	0.274460675717	0.268088949267	0.0100964834807	0.163370235237
h	0.4006676925	0.179878006906	0.350256578609	0.0132622924469	0.05593545163
e	0.700268850833	0.150912207302	0.12569838639	0.00442567467577	0.0186949205543
t	0.653891250278	0.266011632434	0.0679992167967	0.00152559849876	0.0105722958448
e	0.390197730093	0.531998177478	0.0628954309322	0.000615467049587	0.0142931422816
m	0.230713590031	0.598135219159	0.155025792311	0.000350433283196	0.0157749620939
a	0.158629756344	0.41871582972	0.368589477437	0.00422460717773	0.049840336698
r	0.0578682999147	0.26658875324	0.603631135812	0.0143148780592	0.0575969225993
à	0.0203077110049	0.139532470413	0.689592775271	0.0471370170197	0.103430054566
t	0.00785559020163	0.119339879471	0.547121851757	0.206890765673	0.118791914655
a	0.00330975316721	0.11093375999	0.604875723919	0.232918466558	0.0479622803517
t	0.00165242459174	0.04133739283	0.752334131306	0.180873316853	0.0238027434839
a	0.00067714448658	0.0182902602767	0.773429120435	0.187246525618	0.0203569521946
l	0.00036059193086	0.0111136590922	0.836754546812	0.131019365206	0.0207518477315
à	0.000634801092287	0.0081023691756	0.570386170271	0.352922591735	0.0679541062438
c	0.000710335251649	0.00270323936338	0.19492188309	0.719813580578	0.0818509995479
h	0.00023684746867	0.000945938311107	0.131651082697	0.828913543526	0.038252593316
a	8.06468104567e-05	0.000367393713036	0.114380744899	0.738013314509	0.147157900439
n	4.67728398189e-05	0.0601528794837	0.0885532622997	0.635080551503	0.21616654348
a	4.49902586063e-05	0.0803575076279	0.0836637217666	0.442959030501	0.39297474116
</S>	3.92301283031e-05	0.040604165514	0.0555343223833	0.291183315251	0.61263895558
