 	ieri	abbiamo	deciso	di	andare	al	mare	tutti	ma	mio	fratello	non	voleva	venire	</S>
e	0.71169851	0.05105499115	0.0312428508049	0.005048454592	0.00307369845265	0.01182367701	0.0049259126908	0.00142377291812	0.00343831973633	0.004658337161	0.00951460988497	0.0553596896237	0.00233106044197	0.00446859036848	0.099937482935
t	0.902067603333	0.01879351515	0.0104242297839	0.001687622991	0.00102501122542	0.00394267033657	0.00164200841288	0.000474866626313	0.0011463423433	0.00155281790638	0.00317156007269	0.0184536976682	0.000777046611646	0.00148960532157	0.0333513089966
t	0.958923681111	0.0129982843833	0.00366566330697	0.00144710762933	0.00042032431458	0.00137702253209	0.000574591939713	0.000271526583628	0.000463851354737	0.000542293152835	0.00107644112728	0.00615233850425	0.000273493159557	0.00053325144361	0.0112800802771
è	0.772853773704	0.213950300128	0.00306404316899	0.00165544519311	0.00026062946486	0.00053566864903	0.000220608189304	0.000206228773743	0.000242348978579	0.000205549376738	0.000379187846927	0.00205225931062	0.000105696965059	0.000214460909313	0.00405384390903
d	0.390926653568	0.354606566709	0.122402168723	0.103959882148	0.020868651815	0.00338183709468	0.000719170559168	0.000130011693781	0.000400616903193	7.68547530393e-05	0.000244197544809	0.00068720022874	3.94151342263e-05	7.2258466381e-05	0.00148457218884
e	0.137316639423	0.448256202236	0.230608336241	0.145643465049	0.0308286432717	0.00460262179823	0.000960582599723	0.00010852557126	0.000489708671064	3.42124879464e-05	0.00020032780737	0.00024017033458	1.73730967988e-05	2.48295289873e-05	0.00066839139878
c	0.185139839041	0.584969714079	0.149169431547	0.063016890683	0.0137134673239	0.00247578986608	0.000406290348908	0.000224859973753	0.000267929197021	1.87365442488e-05	6.993882739e-05	0.00010281129686	7.57357465627e-06	1.34564136894e-05	0.000403278440927
i	0.201491535347	0.626664518026	0.126439993316	0.0354977078943	0.00559853827463	0.00175233308869	0.000156641728636	0.000266955897251	0.000168524925674	1.42265428163e-05	2.755703663e-05	5.230676562e-05	4.64623345209e-06	9.72154278647e-06	0.00185482507164
d	0.100034280782	0.531840609342	0.273034324439	0.0782011356314	0.0115426523582	0.00158016532956	0.000240678576212	0.000615602205084	0.000401877915225	2.00557693388e-05	2.506347721e-05	3.10769982067e-05	1.51443160507e-05	1.53100748188e-05	0.00240211378388
è	0.0651972452243	0.351893913114	0.42901717148	0.10488070921	0.0394004834527	0.00501455027652	0.00140073414874	0.000900410335028	0.000970035571742	2.91552411129e-05	7.502581907e-05	4.01047744022e-05	1.94283762169e-05	1.72376978129e-05	0.00114387294129
t	0.0221444784384	0.217587583271	0.35657724716	0.28339134707	0.0924308198176	0.0130165187588	0.00635046351625	0.00236560167834	0.00499570265725	9.1704286371e-05	0.00033504758969	3.42478308007e-05	1.46332376056e-05	1.2187404811e-05	0.000652420381997
s	0.0380852592128	0.082577660657	0.442169732387	0.32406606849	0.0838989969392	0.0119918343829	0.00689376371208	0.00267979616778	0.00584980041508	0.000112873762124	0.000395829579897	2.33221009336e-05	3.16912182019e-05	1.08803176037e-05	0.00121244027557
a	0.0431003220576	0.039170199219	0.551393790796	0.26168393563	0.0789705726464	0.015013119591	0.00314646277736	0.00106648539759	0.00251923850103	6.17141323747e-05	0.000233699836632	0.000137290753645	3.6857910734e-05	4.4602072679e-06	0.00346182325852
m	0.266460515006	0.0233054107397	0.300428953265	0.30020219521	0.0794456513155	0.018864298697	0.00198740151579	0.0021076812992	0.00204943223368	0.000138209035792	0.000161612032211	0.000193678937882	3.3941100578e-05	2.74830018226e-05	0.00459356681951
o	0.340948414549	0.0271662779132	0.285335917422	0.23772594507	0.0645349108718	0.0209835817323	0.0018137854286	0.00308954529973	0.00308085497789	0.000204818105264	0.000339014470737	0.000338322382627	4.57220581927e-05	3.83965216075e-05	0.0143545185065
n	0.117618598396	0.0244338266377	0.547848349141	0.17967528369	0.0851742936239	0.0198489210441	0.00231175254287	0.00201928606658	0.0035341917593	0.000141011351755	0.000519050090246	0.000363048368542	5.94845807309e-05	2.18649508692e-05	0.0164310655222
a	0.044493556632	0.0119036147126	0.457338596714	0.264006126563	0.144364834541	0.039537214148	0.00807119358096	0.00930579688886	0.0115169383531	0.000320299207252	0.000796796896749	0.00212551849718	0.000109231890244	2.81035362897e-05	0.0060822130274
p	0.017637536044	0.0068159653042	0.263901622571	0.378179455521	0.22957203818	0.049534895716	0.012964698527	0.013826511963	0.019247785451	0.000426450025751	0.00159929639892	0.00273651560906	0.000185996106748	7.31303320966e-05	0.00329812154247
à	0.00722920927193	0.00457292278807	0.20001553519	0.276697520507	0.303275469393	0.098871909572	0.0487552718423	0.023288629321	0.0289335594837	0.00140874937858	0.00329588823297	0.00128606657969	0.000207208872249	9.68933440322e-05	0.00206519443416
m	0.00276050948124	0.00189241850602	0.138054489397	0.222376555502	0.288658109798	0.136803319857	0.0834059989474	0.035621629107	0.0440091698279	0.00602921845953	0.0313544509777	0.0049257835599	0.00242960842742	0.000597341614677	0.00108141663139
e	0.00127397902041	0.00104530748201	0.114825068232	0.236099441834	0.297780636599	0.115178483286	0.0961999129825	0.035148796369	0.043674799276	0.00690670551984	0.0397090563259	0.00710138051997	0.00320332790914	0.000758380564892	0.00109474217713
s	0.00463450773347	0.003110646684	0.0623434545107	0.188117377278	0.431647668866	0.0865579140953	0.114337382328	0.0309852487897	0.0485872824253	0.00325755527328	0.019674954442	0.00392747841999	0.00153842673638	0.000340477128297	0.00093965014571
i	0.00582431319449	0.00390064444133	0.0440009580702	0.152576355759	0.409452162955	0.0803629510318	0.116451842109	0.0721244362632	0.0752335558084	0.00450966232443	0.0154542454807	0.01684175472	0.00169534931213	0.000396022869432	0.00117577023524
t	0.00664725384816	0.00423170136044	0.0288962479234	0.127301055253	0.383764480985	0.0818103626773	0.128588640703	0.0897515934211	0.0963728669361	0.00534712427481	0.0209737821602	0.02146496334	0.00276677350404	0.000674663036477	0.00140852596175
à	0.00684887651909	0.00417820719348	0.0238699171411	0.082253761751	0.390934706995	0.0815381398924	0.181383440234	0.075527955807	0.093672622312	0.0102820627583	0.0293832730534	0.01269474388	0.00530782850135	0.00116458904549	0.000959896270583
l	0.00236321565606	0.00146118769949	0.0103976998804	0.107119923917	0.278860108998	0.142857559964	0.200466313411	0.0794473119357	0.095711814104	0.0249445515861	0.0390959606845	0.00957252119333	0.00546386963378	0.00135504268183	0.000882930456861
a	0.000867996194287	0.000532324255497	0.00556340880347	0.103828931639	0.185403982999	0.202543806655	0.226375341137	0.101270300645	0.0971157480347	0.0273657806954	0.0354462062282	0.00807952496444	0.00335426291126	0.00111886536061	0.00113352461895
s	0.000899484193696	0.000548563212499	0.00273075511116	0.0630042375463	0.204280984333	0.169186267218	0.288853417046	0.108357546215	0.107364696012	0.0195790273985	0.0226274927427	0.00750409240148	0.00306911600375	0.00110862095354	0.00088569600965
s	0.0295035082979	0.00510225207083	0.00962919370372	0.0580203725154	0.250671188111	0.143056114073	0.235250969015	0.0579113150717	0.106291333337	0.0141986161328	0.0361236779142	0.0117006045472	0.00793497580125	0.00130063525118	0.0333052478399
a	0.0384283690435	0.00627847577461	0.0111147813612	0.0341125429385	0.180185776037	0.192056174691	0.154915723005	0.0556679153572	0.110933452446	0.0164880747109	0.0872827849714	0.0482163848491	0.0118728869338	0.00195393435039	0.0504927069466
ò	0.012809565213	0.00211501961354	0.00381027043373	0.0155861254128	0.138467075346	0.170865324897	0.192696521002	0.120023805119	0.120602077482	0.0309276499036	0.0909593173238	0.0614059186164	0.0116230816446	0.0035949472168	0.0245132750822
l	0.004315151722	0.000847931088847	0.00265270233124	0.0201833534709	0.143253851782	0.132205728299	0.252803407001	0.128794126373	0.110601299161	0.0523884543012	0.0906307814413	0.0312853599055	0.0148049885482	0.00548039417227	0.00975245017073
i	0.0014839717752	0.000453575522949	0.00223581847375	0.0199373204903	0.0921520622607	0.1325893461	0.271582172334	0.106527603458	0.0984939277203	0.0632184294337	0.10219116148	0.0627123166685	0.0282804645161	0.00943852605742	0.00870326843358
m	0.000662334996267	0.00131922412098	0.00186380262125	0.0128702221634	0.0525214384202	0.137908602033	0.205273090778	0.180768167819	0.105254273907	0.0607991008112	0.0561586724933	0.0964021588895	0.0289437565054	0.0126624556858	0.0465926678112
a	0.000388256740989	0.00158590780199	0.00171902584708	0.00962143242113	0.0372713721401	0.145995707344	0.135593070259	0.197644312606	0.115556794636	0.0559611319371	0.0676893218311	0.130968056296	0.0177358425018	0.0101824835619	0.0720872726037
t	0.000848703855896	0.000948659895663	0.00129734748903	0.00675729034038	0.04358910738	0.112841709115	0.20697548342	0.125354434202	0.149899381545	0.0436747273124	0.111515487277	0.125466920099	0.0208019901673	0.0072716182873	0.0427571273346
o	0.00100269746757	0.000778235208554	0.00115856414901	0.00597743058013	0.04143999096	0.0666076223717	0.221310019473	0.127667684734	0.160826010515	0.0464033991041	0.0970309324257	0.159640918033	0.0360483870558	0.0137957865291	0.0203123229115
n	0.00040645720479	0.000492592936185	0.00066213305567	0.00501153882671	0.0269491854867	0.0465816111239	0.195001764824	0.116853616578	0.129970843505	0.0488214730347	0.161449147475	0.167149005011	0.0600466780186	0.028304436843	0.0122995216372
a	0.000207973047463	0.000483851168728	0.000526263845223	0.00488298694224	0.0225809554956	0.0362427963746	0.192003868275	0.0866661988593	0.109234482168	0.0478343070116	0.186463584492	0.17707309067	0.0861240120062	0.0373854189477	0.0122901995457
d	0.000935364061688	0.00120945242291	0.000947572421741	0.00529511398075	0.0215315848319	0.0323418754582	0.188221706092	0.0887703112864	0.103216205056	0.0529925550039	0.138506040164	0.198502318557	0.113258572002	0.0417372929826	0.0125340627819
