 	ho	finito	di	scrivere	</S>
s	0.88315175	0.0258641095	0.0288803553025	0.035152582603	0.02695119705
p	0.552484488667	0.3090529815	0.0332932237675	0.0357236516343	0.0694456606833
ì	0.189857430556	0.706088927167	0.0189352545892	0.0160262656448	0.0690921182278
c	0.170283005852	0.775137892389	0.0175711615297	0.0113024495483	0.0257054845759
c	0.197432245284	0.53503257413	0.0872056825099	0.157615483183	0.0227140030253
e	0.105426513428	0.464283831377	0.18039660417	0.207824410394	0.0420686426751
t	0.047171049476	0.601851790459	0.237356818057	0.0737964326313	0.039823911225
s	0.029855927492	0.68086031682	0.226612306019	0.0253679025771	0.0373035244083
a	0.0138021194407	0.500873382273	0.297139102006	0.0276903983924	0.160494979136
à	0.00494057782357	0.180532345091	0.435352587335	0.181407655131	0.197766804379
t	0.0719238180079	0.0890587313637	0.519950815778	0.22342514271	0.0956414654597
s	0.152023566003	0.0587804693546	0.519383805259	0.08617800047	0.18363412782
e	0.108797963374	0.0221685524049	0.50994046842	0.0504821040567	0.30861087594
g	0.0415116538313	0.00857884402163	0.434628039473	0.0919304900189	0.42335097198
r	0.14910023261	0.00569823984054	0.307190723158	0.087113644673	0.45089718066
à	0.18187460237	0.00358272657295	0.203129683109	0.355991092891	0.255421945553
t	0.115216658957	0.00174349275042	0.104805963093	0.571604040964	0.206629907184
s	0.148358672986	0.00208017685014	0.0778532863643	0.319129002988	0.452578919061
i	0.107148932172	0.00164392702535	0.0322933529748	0.201736366996	0.657177459687
</S>	0.054006757851	0.000822439125625	0.0164908947674	0.241986813498	0.686693109844
