 	il	muro	vuole	uno	specchio	</S>
o	0.559788945	0.361895565	0.0202551848	0.00286585986	0.00472619175	0.0504683123
t	0.264860979667	0.3629563699	0.0285708789333	0.00424960768667	0.314626172583	0.0247360463
ì	0.117864464556	0.421904554867	0.0278305049778	0.00329460526222	0.41542843857	0.0136774356867
c	0.165716874852	0.499562571622	0.148343084326	0.0151963612541	0.166581880566	0.00459920291757
h	0.423469408284	0.275730290541	0.194200923775	0.0207471320847	0.083731879882	0.00212033764119
o	0.407847609938	0.443631793514	0.109255446925	0.00986204436157	0.0280254977007	0.00137758202373
t	0.136656981223	0.458594197838	0.127359532308	0.108849769121	0.164866820614	0.00367270458458
è	0.046228223331	0.286083322613	0.296038494103	0.155878267707	0.210965901771	0.00480581172819
l	0.0191233513003	0.420190897538	0.377603364701	0.089483350569	0.0914555604903	0.00214350643606
i	0.0104834460668	0.437291715846	0.416687871567	0.0766049268563	0.0571148704968	0.00181720333869
n	0.0178474163223	0.271904198615	0.428376607189	0.211707625619	0.0682312921656	0.00193283994623
a	0.0202882395074	0.133595917538	0.456552702396	0.274060483206	0.112035774055	0.00346682428208
n	0.0144182905691	0.0629453235127	0.403771848799	0.323741192402	0.191042268018	0.00408104762736
g	0.0440103068564	0.0273143028376	0.2402300776	0.481547594134	0.179319908006	0.0275778174091
h	0.0506078729521	0.0208655212792	0.1637998652	0.359003683378	0.0680455401687	0.33767750247
i	0.0208414875915	0.0162989119597	0.0589916737333	0.190413679793	0.0364425688896	0.67701166749
a	0.00694978248167	0.00617980775323	0.0346782139111	0.352163223264	0.0501674562965	0.54986149583
l	0.00235411286429	0.00263264264774	0.0240670132037	0.412511834421	0.310953772099	0.247480578777
ì	0.00084809728143	0.000926383223913	0.0092346238679	0.207623873807	0.688069607366	0.0932973930923
</S>	0.000463461090715	0.000495285878957	0.00616582328395	0.116639410404	0.816064578683	0.0601714365461
