 	sapeva	che	fa	freddo	e	non	aveva	di	nuotare	</S>
ì	0.935631305	0.00781194745	0.00362805545	0.000381059575	6.08442825e-05	0.0017556269725	0.000211238245	0.0059277593537	0.00366475822135	0.0409273349415
t	0.961824518333	0.0175233711167	0.00245166738333	0.000539315075	7.76621441667e-05	0.000637113099167	8.64867136667e-05	0.00198419991937	0.00122170583932	0.0136539031403
s	0.825629906111	0.154490297039	0.00662941029444	0.002839438425	0.00383181659139	0.000253977086389	8.54138132222e-05	0.000671337611123	0.000407731261873	0.0051606560456
e	0.51300180537	0.438382352346	0.0257921120981	0.012070381475	0.00749565509713	0.000329773135463	0.000210952984407	0.000234104527708	0.000136353204021	0.00234647379853
r	0.34329166179	0.596236867449	0.0369712876994	0.016552803825	0.00543873253238	0.000346474943821	0.000214396819136	9.8125223236e-05	4.61253164703e-05	0.000803476474843
e	0.239671060263	0.58298053915	0.0978602528998	0.0594627626083	0.0175266611108	0.00168844556661	0.000441042857379	7.2212103412e-05	1.60571477368e-05	0.000280953245614
k	0.126251269754	0.63506881305	0.1277579353	0.0833081635361	0.0245986820369	0.00217710830887	0.000592413945793	0.000112839211137	1.26727586256e-05	0.000120100680538
a	0.091547919918	0.51835658435	0.200388452767	0.141205837179	0.0418938240123	0.00510345222296	0.00118553567526	0.000203451787046	1.16973923085e-05	0.000103224610179
k	0.0622539366393	0.40381644145	0.256730250922	0.202357265726	0.0655347426708	0.00637600977432	0.00208443125842	0.000543418802349	0.000128591907203	0.000174895756726
à	0.0457826579731	0.314639236817	0.304666373641	0.254256715242	0.0622300262236	0.0128819699581	0.00365159311947	0.00140414536745	0.000177392105068	0.000309886172242
n	0.0216914100844	0.125005965272	0.43312064788	0.343797848414	0.0549655784079	0.0147639299894	0.00441979560649	0.00156557318915	0.000381662571023	0.000287610800747
n	0.334282128361	0.061118753224	0.313625998627	0.246204990138	0.0357051242693	0.00517716396647	0.00251824598716	0.000793727719717	0.000440567319741	0.000133359260916
i	0.432276362937	0.0211687371213	0.168498225542	0.260708610713	0.0904189238898	0.0142397922888	0.0102511050141	0.00145133182991	0.000154398639314	0.000832546217639
t	0.145354470696	0.0170242282871	0.153691196847	0.415455626904	0.219738437963	0.0175743848296	0.0248234650047	0.00347429060997	0.00144212851644	0.00142172647255
s	0.0619310954653	0.0239743570957	0.128931040616	0.350396932301	0.386623412654	0.00705074077653	0.0237426610016	0.00329033610332	0.00196044253881	0.0120989310242
ì	0.0331232644718	0.0165861560186	0.152254750205	0.3520326341	0.358727807551	0.0252422223588	0.0351365543339	0.00764589360111	0.00132519364627	0.0179255050081
c	0.0120939748073	0.0062315972262	0.198747593402	0.3378402547	0.154856397184	0.15318811912	0.0688928894446	0.042298026867	0.0161697915488	0.00968133703603
h	0.0124192702691	0.00344216640873	0.174307277801	0.244740228233	0.216947600395	0.18452480404	0.0840115231482	0.0509788249557	0.0207855716363	0.00784272637868
r	0.039994942423	0.00952297690291	0.1087278276	0.293181986078	0.354035276798	0.08515015568	0.0645309790494	0.0291377446519	0.0079178809321	0.00780022435956
a	0.0419517191943	0.010914124811	0.0669425862	0.326932022026	0.317721672266	0.105296531893	0.0856869676831	0.0342199052173	0.00406632824403	0.00626812268652
c	0.0205567094514	0.00376034382033	0.0431134194	0.224052115009	0.185319244422	0.271805790631	0.0905400178944	0.120373905072	0.0154529944147	0.0250254282288
e	0.0132062738455	0.00132514204511	0.0342139584667	0.13063726267	0.108986888474	0.327906393544	0.174202557965	0.148820927024	0.0203459278049	0.0403546470763
e	0.0044203061095	0.000512086946703	0.0222975608889	0.101077224223	0.090415023158	0.286917071181	0.321284765988	0.111220517675	0.0335900326016	0.0282654241921
n	0.00944112983583	0.0051899428489	0.00881333602963	0.049845786741	0.100006514719	0.209651937394	0.369946675329	0.122201871225	0.107269208867	0.0176336248974
ì	0.0112151177019	0.00669814120297	0.00498513300988	0.0488506209137	0.13375417324	0.107170109465	0.401598558443	0.144480389075	0.128460596289	0.0127871668658
c	0.00389783184397	0.00226795805966	0.00539898386996	0.0552734669712	0.0904108837467	0.168814276488	0.327351372814	0.141064303025	0.19002000543	0.0155008855219
h	0.00137159935466	0.00079449533422	0.00409268615665	0.0427878366571	0.0801852655822	0.157365195496	0.356204050938	0.107628694342	0.220280118477	0.029290040174
e	0.000486373171553	0.00028702608374	0.00215249681888	0.027408720119	0.0739386785274	0.129043601832	0.377570966979	0.162813151447	0.171197686159	0.055101323058
n	0.000357985110518	0.00296609809125	0.00175548537296	0.0148529109397	0.0458546461758	0.115714759491	0.254494888993	0.182481113816	0.33256487872	0.0489572645527
a	0.000431968356839	0.00393382532708	0.00207504755765	0.0107339928132	0.0389256313919	0.0472816350437	0.224038586331	0.213728081272	0.414510622907	0.0443406263842
n	0.000613042885613	0.00330338240569	0.00314812178588	0.00687900853773	0.0209687639306	0.0242967504112	0.159376850444	0.204841582757	0.534021784302	0.0425507190414
a	0.000638904481871	0.00308457685523	0.00363928669529	0.00509089694591	0.0115407737769	0.0151644525337	0.109168815148	0.213397119919	0.581589411434	0.0566857765938
t	0.00218944854729	0.00393572000508	0.0036319619651	0.0037812171153	0.00736477755897	0.0121039597512	0.0857861410493	0.21204732764	0.607700300478	0.0614591592979
è	0.00262385300476	0.00414808843663	0.00264610539003	0.00204652729843	0.00310187024732	0.0050591094904	0.0342209543498	0.0905512102133	0.816719696826	0.038882595866
t	0.00089088710992	0.00145260470381	0.00269567193168	0.00101902274281	0.00118710858677	0.0027412787968	0.0176886527833	0.0427867830711	0.897527392275	0.032010606622
s	0.00969371418931	0.00239314259127	0.00330143167723	0.0013122192976	0.00167820610559	0.00122441123227	0.0144109265944	0.12047187069	0.753820834092	0.0916932212073
i	0.0126323575898	0.00263819355226	0.00172272575908	0.00109758158253	0.0017054576242	0.00101360027742	0.00986839759813	0.149537947897	0.556647121364	0.263136597069
</S>	0.0063357280849	0.00132028445888	0.00088072842954	0.000558843716265	0.0008586204456	0.00106645993871	0.00610478839906	0.0839823704485	0.538488685682	0.360403498534
