 	il	morto	vuole	pianto	</S>
t	0.728551465	0.213002746	0.000520918782	0.0436586385125	0.01426625565
o	0.416049753	0.500792732	0.00518900536067	0.0530710911708	0.0248974638833
n	0.170588420333	0.507205790667	0.0139995964536	0.159267012057	0.148939205961
a	0.0746754484443	0.543673043556	0.0172081101512	0.185598818219	0.178844604137
p	0.0381815588148	0.523742598852	0.0429429067171	0.20059635694	0.194536576862
e	0.0225580561049	0.514507563951	0.056427096239	0.206595370647	0.199911905021
s	0.017457668535	0.517818949984	0.176191062746	0.185468661882	0.103063711074
a	0.015121786145	0.503272631995	0.230997890915	0.179770286294	0.0708374863913
m	0.010004231015	0.611220577332	0.113053480305	0.230016561098	0.0357052041638
m	0.0113447423383	0.483409375777	0.0514229286017	0.267649645033	0.186173310721
è	0.00745060249277	0.323833278592	0.0477948980339	0.262360646344	0.358560543574
n	0.285958425211	0.138891927197	0.0778980260113	0.241237065115	0.256014550358
o	0.378700007214	0.058387295899	0.279825292004	0.171857381372	0.111230022619
t	0.130196210215	0.022335958833	0.488498847335	0.262084123791	0.096884838873
è	0.047508641105	0.00859311127767	0.611695265778	0.24691568793	0.0852872776243
l	0.032338069735	0.00787248705922	0.785082421926	0.12727987331	0.0474271832081
i	0.027357928045	0.00748618225307	0.689725063975	0.19961320177	0.0758176950694
g	0.0238209034817	0.00371028645102	0.631914434658	0.246758373923	0.0937960223565
l	0.0452491158272	0.00340218148367	0.513810841553	0.239550697974	0.197987131452
e	0.0379814785344	0.00277090702122	0.194075223784	0.257524072658	0.507648283817
m	0.0141422330035	0.00114114789041	0.0784046068613	0.257492970886	0.648819024606
m	0.00617724419087	0.000599052752803	0.0391943120871	0.266039253629	0.687990118202
è	0.00211600051999	0.000276027843601	0.0171499761624	0.213672117876	0.766785872734
n	0.22216398434	0.0006579842412	0.0603199833875	0.166914065959	0.549943994245
o	0.295458579703	0.000721561174533	0.0734524897958	0.12365004532	0.506717351415
</S>	0.147732167236	0.000362352828467	0.0403942878979	0.12535378266	0.686157450708
