 	voglio	che	Maria	venga	domani	</S>
i	0.92154377	0.01860533775	0.0182891429	0.00591053705	0.01300457	0.02264673085
t	0.607665963033	0.01775440645	0.0234616736333	0.0230967590167	0.319175167	0.00884611305
è	0.520565110711	0.0164455320167	0.0167597932111	0.0278891700056	0.414930945933	0.00340949667
l	0.79510560357	0.0284425330056	0.0102699984037	0.0147862100019	0.150031728911	0.001363953325
o	0.57737522619	0.288962666002	0.0525248468012	0.015302515334	0.0649926649703	0.000842076656667
n	0.21124779473	0.365869067001	0.0733453612671	0.109384814111	0.23941809699	0.000734839775556
a	0.0854037215767	0.169058847334	0.275923642756	0.155134036037	0.31388622033	0.000593533828519
r	0.0345005151922	0.101181246111	0.345836377585	0.216030653346	0.301952351443	0.000498877396173
t	0.158335977397	0.0517006903703	0.255958315862	0.217841689115	0.278967129748	0.0371962010054
i	0.198136234866	0.0341852735901	0.318549115287	0.179336011038	0.210762609183	0.0590307236685
à	0.0660592996216	0.01176526876	0.218375751096	0.245306890346	0.429151723061	0.0293410387815
v	0.0220677255968	0.00404541408333	0.086692719032	0.265092843449	0.61133484102	0.0107664449525
v	0.0140946309889	0.00336322816111	0.082804652344	0.201346128483	0.435652876007	0.262738472784
r	0.056199382663	0.00548176812037	0.106156280781	0.112454008161	0.171959515336	0.547749040928
i	0.063615659361	0.00439329985012	0.311324116927	0.11852677072	0.096553746112	0.405586445309
i	0.0212779254799	0.00160321552371	0.353819339309	0.214314366907	0.212319762037	0.196665433436
M	0.00715969916291	0.000601340824903	0.12216713657	0.287905335636	0.308838697346	0.273327814479
a	0.00424046183764	0.00159336116163	0.241385885323	0.228829691879	0.191222355782	0.332728281493
r	0.00510779227921	0.00203076918721	0.280705787674	0.143906507293	0.124092285261	0.444156887164
ì	0.0036315436414	0.000855843980403	0.131074355125	0.201607209098	0.24460864842	0.418222390721
a	0.00123226925368	0.000292855795301	0.0820552161417	0.282310459699	0.478229602807	0.155879577907
</S>	0.00061630686416	0.0001479044234	0.0426999047209	0.268363999849	0.602348131403	0.0858237429535
