 	è	che	stanno	ancora	alzati	</S>
è	0.893111425	0.0819757	0.012641663635	0.0040928032	0.001525111065	0.0066532435
n	0.810339328333	0.166909133333	0.014421377045	0.00270242598	0.000554420937333	0.00507324974
a	0.518621572111	0.417896261111	0.0593959051817	0.00188206647333	0.000203316177111	0.00200082132
s	0.278983366704	0.597823853704	0.120149268394	0.00189031109111	0.000198471998037	0.000954696223333
t	0.222512915568	0.550365327901	0.212239532798	0.00116736448704	0.000199495414679	0.0135153660244
a	0.101684651189	0.4033745193	0.392808370933	0.013229907819	0.00286873787356	0.0860338246748
s	0.0376466128963	0.263629129767	0.550299270311	0.021297406773	0.0139597946245	0.113167822892
ù	0.0161655048988	0.171869013256	0.52370248677	0.209969143091	0.0184018582082	0.059892046964
n	0.0185090147329	0.116568161085	0.54616896559	0.277662719697	0.0126800344027	0.0284111531547
e	0.0192792582443	0.0931842711617	0.467719531863	0.397474445232	0.0093148753009	0.0130276326516
a	0.00764115817477	0.0317548723872	0.203758543954	0.683782568411	0.053668527267	0.0193943529839
n	0.00932668581826	0.0112859530291	0.0909823396513	0.49905382947	0.112805425756	0.276545807661
k	0.132412653939	0.0069550607097	0.234290128217	0.18590808549	0.089460800252	0.350973325554
ò	0.166815519796	0.00511239522657	0.276671162072	0.344176027497	0.076342935084	0.130882041518
r	0.0562744340153	0.00507529539886	0.133734063357	0.635647942499	0.0908973516947	0.0783709638393
a	0.0193954504551	0.00506172740529	0.083977103299	0.752689020833	0.0824197922316	0.0564568982798
o	0.00653751173917	0.00169399907476	0.028339802193	0.745121346944	0.160294985744	0.0580123197599
r	0.0116263896505	0.00204563789225	0.0113128214443	0.452300570315	0.423494488581	0.0992200932533
t	0.29727506755	0.00520767716408	0.0287690306148	0.162071198438	0.420438319527	0.0862387364178
ì	0.38314184773	0.00478604959326	0.0329788760983	0.125370286479	0.336368186509	0.117354780806
</S>	0.191716411685	0.00239571360448	0.0165948693891	0.16488790824	0.441119128255	0.183285990403
