 	non	ho	finito	lo	posso	finire	di	scrivere	</S>
e	0.811928065	0.04364479425	0.004122210875	0.00171470912	0.000198028065	0.014523653995	0.048675147255	0.034512023	0.0406813321
n	0.58066762	0.08381855775	0.041164216625	0.0675105272067	0.0553101467783	0.006692994895	0.0205044845883	0.0206546843333	0.123676748767
e	0.237660963333	0.313657733917	0.101372878875	0.0919632400689	0.0743956333594	0.00422719818167	0.0110883795094	0.0147908016111	0.150843190856
s	0.112662530298	0.444388887972	0.132651699625	0.082744151023	0.159240348886	0.00275368651056	0.00544823698313	0.00580399097037	0.0543065142187
p	0.0380529918527	0.255163380991	0.410807826542	0.078369995441	0.187020059262	0.00210915956685	0.00354963391038	0.00258958667246	0.0223373789062
ì	0.0134715368842	0.120725331997	0.558629555514	0.16794115358	0.100491850721	0.0206016467856	0.00347817871946	0.00121146210649	0.0134492578021
c	0.0071069855614	0.0936421486657	0.307975847505	0.397115351193	0.10605769324	0.0506268932619	0.0184837665732	0.0067942518355	0.0121970471007
c	0.00650433998713	0.0688468308886	0.126558590168	0.547308617064	0.0754242474133	0.050620375754	0.0451857121911	0.0513503852785	0.0282009352002
e	0.00437060376238	0.0341091616295	0.142516158723	0.581455939021	0.0427596504711	0.0533377632513	0.041287180397	0.0603938182928	0.0397697437334
t	0.00172931516079	0.0168879335432	0.281777289574	0.44858482634	0.14399721349	0.0468797160838	0.0169501923657	0.0204149389876	0.0227785545778
s	0.00320873542693	0.0116335678477	0.518344509858	0.258035545447	0.165694519653	0.0192713160279	0.00681775508857	0.00685898422653	0.0101350410926
a	0.00368660215098	0.0072061977359	0.476230194619	0.253348448482	0.0737996827077	0.103999641009	0.0162586100962	0.00515533378284	0.0603152502642
o	0.00125710132966	0.00244488270197	0.17940747464	0.345472599494	0.0565544669026	0.256432247003	0.0446752766987	0.0269636920943	0.0867922527547
s	0.00042363690092	0.00097666184399	0.07309424098	0.265954955831	0.306158733968	0.218093350668	0.0470751085662	0.0381088590314	0.0501144832516
ò	0.00015143203234	0.00047017384433	0.03595072966	0.206606051277	0.504249711323	0.148265701889	0.0567420925221	0.0195906488505	0.0279734945839
z	0.00365704755578	0.0167238902378	0.0293205765533	0.331118093759	0.378976787108	0.15538517063	0.0651366375074	0.00781013989017	0.0118717141613
o	0.00490715527859	0.0221410979509	0.0267040254844	0.28550035792	0.302987979036	0.239995896877	0.103482139169	0.00401334400672	0.0102680558538
s	0.00180001056953	0.0142983978553	0.0113698488948	0.164792519307	0.363874843012	0.279137292292	0.151525929723	0.00185897471224	0.0113422196179
p	0.00188107873984	0.0124089917518	0.00711410966493	0.119572664436	0.299474677671	0.310953937431	0.225708546574	0.00100816755075	0.021877865206
i	0.00183535700348	0.00486419349402	0.00327784718298	0.0482449313787	0.115445556557	0.404376892477	0.337469918858	0.00566113206358	0.0788241917353
c	0.000612305486813	0.00162182806886	0.00109450601286	0.0165022023596	0.044851997239	0.266885632826	0.253018291619	0.299803406355	0.115609857245
c	0.000204374723951	0.000541316900153	0.000374490803153	0.0157998997865	0.0186049844663	0.0965063482753	0.114088077206	0.501543738785	0.252336792415
è	0.00019009231421	0.000180846700158	0.000134060985718	0.0154742118822	0.0590494858221	0.0421129180918	0.077114295402	0.496970969595	0.308773137472
t	0.000243670914737	0.0157696282171	0.000592309271573	0.0127313952474	0.0942335686074	0.140817626031	0.191488490134	0.390480826532	0.153642520824
s	0.000426350194912	0.021152312939	0.000847451300524	0.0122826146158	0.0574105185358	0.27332452201	0.387604170045	0.134459797544	0.112492281941
i	0.000429074962904	0.00723726071591	0.000385296315655	0.00459489319527	0.0207478320786	0.22352067067	0.409789530015	0.0525918108813	0.280703650647
t	0.000146741721901	0.0102077371082	0.000388288664032	0.00377961195509	0.0146152782595	0.216025723557	0.432819916672	0.0257511546271	0.296265585882
s	0.000166335543634	0.0119103051694	0.000513629998011	0.00427835628503	0.0120789150532	0.292000657852	0.513721125557	0.00988194454237	0.155448737627
e	0.000169558348411	0.00468255564025	0.00029564509948	0.00220798524534	0.00435329840107	0.219907692617	0.436338051852	0.0177035731808	0.314341625876
g	5.75112511703e-05	0.00168233541054	0.000103571988637	0.00111740876545	0.00193084408369	0.0961582742057	0.323448773951	0.177006567727	0.398494738625
r	8.48732082234e-05	0.00328458265018	0.000381296541546	0.00303262165515	0.00139385659456	0.0905649180686	0.435494257984	0.216593606576	0.249170019542
à	0.000614344379408	0.00369800970059	0.000468949543825	0.00329472686378	0.00101878643152	0.0802834410395	0.381784866328	0.384992749525	0.143844125181
t	0.000737122859803	0.00235735495073	0.000291429787918	0.00233311129999	0.00203633491051	0.0641803886965	0.247471102443	0.480759571508	0.19983356706
s	0.000491977819934	0.00247111498358	0.000392206072639	0.00303110206666	0.00244072513684	0.0655708172322	0.254722924148	0.201693367503	0.46918574902
i	0.000401870094978	0.00138546511746	0.000290834979846	0.00203169380915	0.00138867334561	0.0289004390107	0.144753888716	0.103877607834	0.716969503007
</S>	0.000204963379989	0.00069320074313	0.000145536123373	0.00101889768497	0.00121767022281	0.0147550829054	0.081155530358	0.104857523917	0.795951551504
