 	se	vuoi	restare	sempre	magro	non	magniare	la	sera	</S>
a	0.51444259	0.357937895	0.0043742831	0.006392264	0.00109787841	0.0166230117	0.00025418137175	0.075659603567	0.003427122	0.0197911522
t	0.268017767	0.370333274333	0.0893080455333	0.0109925036667	0.0854770949767	0.0157594453667	0.0123377843051	0.034211973567	0.00910553923333	0.104456582867
e	0.0936909441	0.437937234111	0.146527141844	0.0136488210556	0.113685319392	0.0150097478722	0.0163654974619	0.0203721474898	0.0109970424119	0.131766105829
l	0.0337344191667	0.721967444704	0.126221307281	0.0112001961852	0.0409912341973	0.0050969935014	0.00554310969413	0.0068103844124	0.00368022296811	0.044754706283
ì	0.0117497952082	0.679545121568	0.243362182427	0.0225032533951	0.0195452693991	0.0020820261278	0.00193995881871	0.00229209620313	0.00124122753981	0.0157390587477
s	0.00555591292207	0.496090370523	0.434727870809	0.043641635465	0.011624883933	0.00108190940593	0.00068519121357	0.000785293913043	0.000417906303377	0.0053890105894
i	0.00359214083402	0.437540270174	0.484503076936	0.0608725318217	0.008708734111	0.00218696933198	0.000268809982857	0.000282668275181	0.000143432608544	0.00190140920997
n	0.00136495269801	0.463342103391	0.447023775645	0.0753463906072	0.009178773037	0.00254900344399	0.000160036745952	0.00010813827456	5.0813997933e-05	0.000876092573323
a	0.00064365889267	0.35537222113	0.479765615215	0.151389046869	0.0101815473457	0.001909921248	0.000167184108651	6.939025152e-05	2.0220274711e-05	0.000481238744441
m	0.00053102601089	0.181276867043	0.507085331738	0.16789697429	0.104819230449	0.0209860028493	0.00335073335622	0.00706997663717	0.0019768944763	0.00500697182481
ì	0.000376246298297	0.0772794799143	0.529804330579	0.141813646763	0.186608956816	0.0393935209498	0.00494091698541	0.00970216092572	0.00263798224043	0.00744278510827
n	0.000161382745766	0.0575239542048	0.579058520193	0.205007775588	0.121219824605	0.0262428590156	0.0028301048618	0.00359359187524	0.000899441478477	0.00346255876542
i	0.000115833126922	0.0507951836349	0.476108086731	0.383976721863	0.0669082338683	0.0164156357042	0.00216409035393	0.00164621791175	0.000321767010159	0.00154821951781
p	9.7777188974e-05	0.032210865445	0.379311942244	0.478398460621	0.0918049112894	0.0132799351414	0.00232114915131	0.00113883227058	0.000156279164053	0.00127988433927
à	5.90853673247e-05	0.0241912108509	0.272328583748	0.307429146874	0.31928912043	0.0470209822871	0.0124436341838	0.0125983529569	0.00143715761468	0.00320277944642
n	0.000165889606775	0.0132046029862	0.182351984249	0.318570298958	0.388673613477	0.058232578739	0.0166421976279	0.0166120373856	0.00202842917156	0.00351840013881
t	0.0320929613489	0.0343216099954	0.163844297416	0.412142939653	0.283823881159	0.0204913693563	0.0074445571693	0.00607116482853	0.000922350903853	0.0388449148363
a	0.0426023263583	0.0362257863908	0.0728646982387	0.281873259884	0.42708241372	0.0509195049188	0.00370433654977	0.00645604390951	0.000880329481284	0.0773913149454
l	0.0142193722014	0.0141347950559	0.0327140488462	0.200180903295	0.59762927124	0.0612087263063	0.00575917528326	0.00965672896984	0.00176527049376	0.0627316993151
e	0.00476449745213	0.00679492616197	0.0210798296154	0.275955761098	0.506172210413	0.0857813601021	0.0158689407611	0.0372125476566	0.00373469883125	0.0426352107717
t	0.00161181042904	0.00386589423066	0.0186593682051	0.356924053699	0.404172413471	0.0939070499674	0.0334895289204	0.0508259202189	0.00642648611042	0.0301174692572
t	0.00888022454301	0.0116025856436	0.017145975735	0.4718528879	0.36673886449	0.0354577455891	0.0302705591068	0.0287789147396	0.00549398553681	0.0237782927524
ò	0.0113503636543	0.0126089162982	0.008252976545	0.387670132967	0.238217861497	0.0424619041964	0.0380188405023	0.0774121319132	0.110799039012	0.0732078849175
m	0.00385545144343	0.00560027641643	0.00414454114833	0.159003791322	0.227362133832	0.0906547780655	0.0704097535008	0.121136313971	0.187538429671	0.130294538306
i	0.00130875541548	0.00326653148114	0.00301245928278	0.0885682474407	0.193342714611	0.100919212689	0.0891366678336	0.192314454657	0.180535083224	0.147595866102
f	0.00044953426616	0.00144501700271	0.00373557032759	0.0493195494802	0.10471333287	0.0573792702297	0.0895239359445	0.364287658219	0.219017954408	0.110128203701
à	0.00019260680072	0.000835227455597	0.00370068823686	0.0271181388934	0.0586456270567	0.0239643994099	0.0688578999815	0.339120184406	0.398717134803	0.0788481429003
i	0.000105302278013	0.000278490345384	0.00126831265862	0.0093673344978	0.0213257499856	0.0250247398033	0.128506221327	0.190398776469	0.521544711601	0.102180407633
t	3.6800109211e-05	0.000418986887286	0.00472272633821	0.00760629896593	0.0100715606285	0.0232083506678	0.312729297109	0.137643218823	0.4263899372	0.077172835011
o	1.39569266103e-05	0.000467703263429	0.00594541976607	0.00702962477864	0.00612904477617	0.0106274098226	0.30041076237	0.238016232941	0.3536404724	0.0777193474703
v	6.7202963101e-06	0.000508420855476	0.00721792490869	0.00539461754955	0.00451973049206	0.0058532245842	0.20162505079	0.321830767647	0.376977734133	0.0760657789901
r	0.0013229998681	0.00737112838516	0.0112991186362	0.0147496050165	0.00525197873069	0.0029729328714	0.152994703263	0.451784045882	0.300565193044	0.0516883194967
à	0.00184563084603	0.00930827742307	0.00752842135923	0.0150409376132	0.0038506280909	0.00203478303713	0.0542925837877	0.418267314627	0.387232872681	0.100598586499
i	0.000701154420313	0.00310298943849	0.00253347194258	0.00505552097873	0.0014603119443	0.00167593185904	0.0391070349626	0.170283604209	0.59370986756	0.1823701055
</S>	0.000350639932611	0.00155156172341	0.00129677598479	0.00257617923937	0.00097024677215	0.00217333742952	0.0499152834813	0.119290702104	0.59403718378	0.22783807275
