 	l	anno	che	viene	devo	mangiare	molti	dolci	</S>
o	0.69883775	0.2104549605	0.014081588995	0.00946076681	0.01525993041	0.00475378091	0.00024196222075	0.0050827154	0.0418265155
c	0.530416716667	0.260384090167	0.045071231665	0.0742975619367	0.0360301281367	0.01139833697	0.000287215026917	0.00271415509733	0.0394005951667
h	0.646492625556	0.149970086722	0.048925276555	0.0945936536456	0.0329506733322	0.0107430778567	0.000407708155639	0.000927439426777	0.0149895297022
r	0.586330725185	0.308211988907	0.0367563498517	0.0463045815485	0.0110324619624	0.00393285209223	0.00055362091188	0.000318893175926	0.0065586017474
ò	0.253866416862	0.653734229636	0.0531088382839	0.0286969901828	0.00480113375247	0.00152002263741	0.000345686491293	0.000115794654642	0.0038109240158
n	0.157102530754	0.588775323212	0.187541202761	0.0600933123943	0.00281027935082	0.00172142587914	0.000208278157764	0.000102134917547	0.0016455071206
o	0.125838859118	0.393952501071	0.311046677587	0.0989411441314	0.0663935416836	0.00279717582638	0.000214409305921	0.000103233327516	0.000712426248867
k	0.0483944722393	0.337063247024	0.320182549196	0.20121887471	0.0877940363145	0.00462182414213	0.000263265521974	6.37788258387e-05	0.000397906366956
a	0.0236774779131	0.220656175675	0.361008429732	0.287292804903	0.0998407011915	0.00676600304738	0.000256219320658	8.04802902796e-05	0.000421697979652
m	0.0135792891377	0.213735518558	0.291699256577	0.338526414968	0.124843397064	0.0164972183491	0.000292100343553	9.29586700932e-05	0.000733873126551
b	0.0185051360459	0.229973979519	0.335991628859	0.306724741656	0.0650889525547	0.0210633741164	0.00137412680452	0.000168205526698	0.0211098822755
è	0.0171495442886	0.13161809744	0.340868532953	0.141709726552	0.304398724385	0.0194641023721	0.00178970548151	0.000299424512233	0.0427021254252
n	0.0507045103695	0.0572573967467	0.357664714318	0.097370998184	0.383690497695	0.0207660617907	0.0019324444405	0.000821873130744	0.0297914498084
n	0.18766478679	0.124566398916	0.351032662439	0.145275686061	0.141932004798	0.0346347569302	0.0024839337135	0.00106462853025	0.0113450951361
i	0.188436469645	0.136230000359	0.14535915948	0.15755472202	0.272709700933	0.0770016739767	0.0020651198045	0.00436131809675	0.0162818202454
è	0.0628276626083	0.0460318302397	0.0841720974933	0.125094384007	0.480656933644	0.137795097992	0.0386804586015	0.00604772476558	0.0186937904151
n	0.0479377995474	0.0178143589466	0.168511495831	0.116823354669	0.343675900215	0.157016085997	0.130924160867	0.00785575148853	0.0094410494717
a	0.0429734732608	0.0078990134552	0.180508091044	0.089555874223	0.259161145738	0.272095161999	0.132948248622	0.00936659346284	0.0054923818239
f	0.0494557044986	0.00487867622473	0.110769192781	0.0858963074077	0.242180005246	0.348224027333	0.147148067874	0.00837576228761	0.0030722669413
à	0.0516230039405	0.00386676204991	0.086818868477	0.0790006631359	0.136563011749	0.406073859111	0.224569129291	0.00746138439587	0.00402330998043
o	0.0172224552508	0.00129047498357	0.0290225939323	0.0270543712986	0.136045853916	0.348696670704	0.430536363097	0.00540128659862	0.00472991966014
p	0.00807084467988	0.00149443641979	0.0110928898674	0.0148259093529	0.103065922305	0.136307347901	0.686408827699	0.0350043726995	0.00372946755338
o	0.00502610410263	0.00157139505826	0.00537293242247	0.0126478377843	0.0565672451017	0.257755015967	0.5078419529	0.1300997209	0.0231178181845
d	0.00867644914354	0.00176494547109	0.00616973660749	0.0084978279281	0.0384279249339	0.333152888656	0.285173374633	0.2867205603	0.0314163080615
d	0.0508641230478	0.0224904923904	0.0106203805358	0.038218715976	0.0160012930446	0.359635829552	0.203042748544	0.2772656801	0.0218607320205
h	0.0902775976826	0.0377927381301	0.0186909915119	0.0469957980587	0.0264922351815	0.350778316517	0.0726464021813	0.136703921367	0.219621974673
à	0.0635234026942	0.0222626894	0.0169106073223	0.0167488690329	0.0323523590605	0.180096896839	0.226265229727	0.0690851434557	0.372754784891
g	0.0223280806247	0.00749871682333	0.0063368721591	0.00577610809097	0.0168455563535	0.0905641134797	0.285806448576	0.335373829485	0.22947027663
l	0.0084627711349	0.00281517440778	0.00335875148637	0.00211404633699	0.0087516225745	0.0456359966932	0.107462994192	0.696863523162	0.124535115877
i	0.003772971824	0.00123717780126	0.00168808030146	0.00117380758566	0.00356296704817	0.0356142092311	0.063565224064	0.645376834387	0.244008740626
c	0.00125880092745	0.000435452695887	0.00062550318982	0.000781136770553	0.00609209508272	0.0290808384104	0.050062429288	0.546899938129	0.364763833542
è	0.000490333099563	0.000147620098696	0.000253180937663	0.000273811162851	0.00654114045757	0.0214557327368	0.334868611029	0.37908902381	0.256880524514
a	0.000235256688588	5.28174964987e-05	0.000109668770278	0.000688950951617	0.00357286508252	0.0108717611789	0.539184053676	0.244454525703	0.200830061505
</S>	0.000119637952394	3.06334887494e-05	9.2536985139e-05	0.00123108437581	0.00378357929126	0.0101750570895	0.437394701838	0.298201422851	0.248971320753
