 	tu	le	hai	cucinati	le	verdure	</S>
e	0.48388269	0.170126585	0.00099387145	0.00230881051	0.01040254685	0.00463256479	0.3276529595
s	0.390573068667	0.197556468333	0.00347272771667	0.23138236827	0.0265692855167	0.00221409029	0.148232006167
ù	0.134391056556	0.388358406111	0.0493076382389	0.307819345423	0.0315304914722	0.00132759788133	0.0872654207223
t	0.0691594505187	0.684099568704	0.085404359413	0.116136564474	0.0144745817907	0.000560816991777	0.0301646226408
a	0.0448857474062	0.645853679568	0.221927756471	0.0658612814913	0.0107630527636	0.000293786854926	0.0104147046136
m	0.0172021783687	0.485095523189	0.27185195349	0.205944960497	0.0159485820879	0.000107183080309	0.0038496147612
à	0.0076333771229	0.288864485396	0.330966389163	0.325217830166	0.0390993380293	0.000672240011103	0.0075463118104
r	0.00306518320763	0.133931742799	0.566141279721	0.248348453389	0.0386986282431	0.00129229187037	0.0085223728468
e	0.00144327023588	0.0798087138897	0.538758049907	0.311035617796	0.0641303983144	0.00110358682346	0.00372034875893
t	0.000665690905293	0.0292564812532	0.469390339969	0.407970529265	0.0888037674381	0.00164665554115	0.00226653536631
s	0.0107383204618	0.0168732324177	0.56467117999	0.309305646422	0.084460027146	0.00177254285705	0.0121790293354
e	0.0140703540656	0.0102517288982	0.424113837663	0.213863215474	0.274625265715	0.0142575709957	0.0488180007785
t	0.0047058215162	0.00369157894173	0.168719940221	0.187098648491	0.529484755238	0.0307574886652	0.0755417269262
a	0.00163352668473	0.00152791742891	0.0800204790737	0.195246796164	0.626321885079	0.0343189855551	0.0609303703087
l	0.000610823458243	0.0011059108413	0.0531516186912	0.159665440055	0.69575952836	0.0515829218517	0.0381237517696
à	0.000383787199414	0.0009411803579	0.0369492952237	0.070922653685	0.516945649453	0.323797833951	0.0500595709232
c	0.000300365958205	0.000315430008277	0.0125268967179	0.0346143815617	0.208713650818	0.696335927984	0.0471932869411
h	0.000101143091635	0.000113526014269	0.0060839374893	0.0282370751872	0.302517544606	0.632863845995	0.030082890947
a	3.5866478145e-05	4.6922141823e-05	0.00379979485443	0.0224108561957	0.388419098202	0.514690751998	0.070596705649
n	2.34346544817e-05	0.00332717078434	0.0137813957095	0.0163295731986	0.322084559401	0.562855283999	0.0815985885497
a	2.41008368272e-05	0.00444401497145	0.0174670514032	0.0190277263995	0.3822703698	0.455329534666	0.12143719285
</S>	2.10103344136e-05	0.00225831055072	0.0092981034516	0.0185902711997	0.4217252449	0.362360177333	0.185746866425
