 	i	bambini	piccoli	a	volte	si	vestono	pure	da	soli	</S>
a	0.9587652	0.011514797895	0.00866654585	0.000374948285	0.0025664263	0.00107292125	0.000194498755	2.69157965e-05	0.00482661234	0.00552045072	0.00647064725
p	0.644598762	0.0369742626317	0.02296307895	0.019937300705	0.0261210122	0.07452540985	0.00523238582167	0.0118473252265	0.01237757634	0.01191676472	0.133506079917
e	0.388429349333	0.185891605877	0.0399269569833	0.026929365835	0.0340040184	0.0988634906733	0.00695558910389	0.0157851951672	0.0147759181287	0.0137424984217	0.174696013306
t	0.328098263111	0.293559245292	0.0362616226611	0.0299567428783	0.0252074298	0.0892637509478	0.010901626198	0.0675735251474	0.0106760677249	0.00975371432223	0.098748021102
à	0.143655982037	0.478640931764	0.0420384752204	0.0381722199594	0.0225041967667	0.0862352841693	0.0129464582327	0.0849224585058	0.0093025648603	0.0084062873281	0.0731751615007
c	0.339115055012	0.463838466588	0.0426309974068	0.0313551583198	0.0122989195889	0.0460457885764	0.00561843997757	0.0284596816586	0.00330632293877	0.00283308424006	0.0244981222236
i	0.413031101671	0.222351868196	0.254873189469	0.0403377867733	0.012081052363	0.0340769946588	0.00284062809252	0.0095646477262	0.00131157453626	0.000975409743853	0.0085557446312
a	0.152932566557	0.146620691732	0.51425507649	0.116249999591	0.0259137414543	0.0278620900196	0.00472511873084	0.00425595678207	0.00165067073542	0.000391932035118	0.0051421324104
k	0.0553291109857	0.116641789577	0.394047175497	0.16638422653	0.0652844151514	0.10982483334	0.0158399099103	0.013630371994	0.0151457506118	0.00913598904504	0.0387364333701
è	0.0198878283619	0.337912053192	0.194438103499	0.138775202177	0.0648208950505	0.123612105213	0.0234836579701	0.0179008673313	0.0188765531039	0.0120044850007	0.0482882698234
c	0.033039476354	0.365301827064	0.134150826166	0.129409810726	0.0719581983502	0.209398182504	0.0168161834234	0.0103479302771	0.00782796806797	0.00517771971923	0.0165718838245
c	0.043615775118	0.135387615688	0.224632525389	0.118697736909	0.128896916117	0.315290194168	0.00777920884113	0.00762414609237	0.00620832168932	0.00469239310641	0.00717516645817
i	0.0243716883727	0.0617683992293	0.419443628463	0.11123049097	0.146125398706	0.195736406389	0.00541269954704	0.00464230742079	0.00555199652977	0.00407521363547	0.0216417404861
a	0.0111890387742	0.0338145036431	0.541037996154	0.159075862323	0.125216749569	0.087055384463	0.00645047384901	0.0026270653636	0.00388405817659	0.00217950954516	0.0274693296954
f	0.00386621769473	0.036311196781	0.392530920718	0.222989447441	0.0950590911897	0.0698413321543	0.10670641895	0.0160182877879	0.0168676182922	0.00228598951505	0.0375234714318
o	0.00158532231824	0.0375831421937	0.187255928906	0.28070499248	0.113108665063	0.112765047385	0.168827508317	0.0321612069293	0.0238453214307	0.00246567240502	0.0396971600106
r	0.000751697599413	0.0232304589979	0.109487561969	0.248045490827	0.103265910688	0.103006153795	0.304297738106	0.0673550989764	0.0176394434769	0.00133855960167	0.0215818402035
à	0.000277938259804	0.0174190842819	0.0584939639897	0.130572993609	0.290785915896	0.0662584059317	0.324998831035	0.0822859956588	0.0137867955923	0.00082219117389	0.0142978509345
e	0.000137911001601	0.00582091514393	0.0998456189966	0.0855968245363	0.472737405299	0.0981919953106	0.130173050345	0.0715184512196	0.0133987852974	0.00635599166463	0.0162230095115
n	0.0001542367322	0.00440729848198	0.0932723464422	0.0654981935121	0.286167155266	0.0875947247702	0.211476751782	0.196868330407	0.0279886710991	0.00847436732154	0.0180979030372
d	0.0029234829274	0.00688193282733	0.0369780905907	0.0623642531707	0.145478548589	0.12254374459	0.346144867261	0.213331803802	0.049882909033	0.00341088620718	0.0100595185457
ì	0.00378151786747	0.00525397335411	0.0202505824302	0.0565657139569	0.371057502863	0.148909213863	0.251888035754	0.0872375416007	0.0458941926777	0.00254870920239	0.00661306114857
n	0.0279211548475	0.0026969875297	0.0361452780434	0.050507804219	0.515323434288	0.100997680288	0.143581825251	0.0527616525336	0.0438060905592	0.00915610086746	0.0171020280162
n	0.190794704949	0.00334770317657	0.0440107855145	0.0500238007397	0.322003896763	0.086778059096	0.132929965084	0.0292304163779	0.103179710186	0.0133605299558	0.0243404726721
