 	sembra	che	il	ladro	è	entrato	da	qui	</S>
i	0.78669475	0.12847690394	0.061178155279	0.001150397056	0.0003354977942	0.0110616898525	0.002298891005	0.0002923058575	0.008511373
f	0.458523869	0.150493364647	0.110694960093	0.027590631552	0.0104718068314	0.0542208586175	0.144868228202	0.0078907050375	0.035245591
è	0.165752654667	0.335369854882	0.130788420031	0.045420917184	0.0190407536105	0.0616725060058	0.190910971631	0.0104033847238	0.0406405400667
n	0.257497654222	0.488674404961	0.099534305677	0.0332721070613	0.0160817395368	0.0216543460019	0.065655031107	0.0035610287326	0.0140693206669
e	0.278548509317	0.522858501654	0.114693954226	0.0344300846871	0.0109832767456	0.00862696790063	0.0238679754837	0.0012780601878	0.00471263840697
t	0.121839584349	0.454907113885	0.195468371409	0.146703022562	0.0338036098152	0.0138246040002	0.0295792586092	0.00226985145953	0.00160458425299
e	0.0715913451163	0.278652911295	0.339085213803	0.216227144187	0.0422959229384	0.0174246486667	0.0315409301831	0.00260157052261	0.000580309346663
k	0.0341471860388	0.207291387098	0.449267227934	0.225938891396	0.0422765286461	0.0152777558889	0.023922653041	0.00161081664364	0.000267528100554
a	0.0202576323463	0.105101609033	0.504369685978	0.281492333799	0.046505792882	0.0190697212963	0.0216742150137	0.00128332967955	0.000245654800185
o	0.00751668835543	0.0509785582443	0.535303195326	0.302880231266	0.0528071496273	0.0196068614321	0.0156110466712	0.0131846370249	0.00211164946673
l	0.00354097355848	0.0187985948581	0.356134958442	0.228110879089	0.0555255945424	0.0492205008107	0.254639905557	0.030172604675	0.00385602332224
à	0.00221678254283	0.00638581404937	0.166711306147	0.27507510503	0.0684938775141	0.0948212302702	0.351328160186	0.0304488848917	0.00451887360741
d	0.00995478700428	0.0153479415698	0.308242528716	0.315752051677	0.0723387105047	0.0892424567567	0.164165195062	0.0210780796306	0.00387826256914
r	0.167316613335	0.0187557328566	0.417647709572	0.172066703892	0.0595585715016	0.0597746642522	0.0814113811873	0.0197876108769	0.00368104282305
o	0.210643059272	0.0067527372582	0.236020755957	0.103602441297	0.0895091405005	0.0712436200841	0.129443849896	0.0298791276256	0.122905310874
m	0.072254185584	0.0022756654154	0.0837583857523	0.060287695099	0.0718252792668	0.138753260028	0.367554716632	0.0406840865419	0.162606709791
b	0.028014530328	0.00137376029513	0.0333747552508	0.0390449243663	0.266759025522	0.158477073343	0.375196068877	0.032034446614	0.065725388097
ì	0.0120417621093	0.00105717938994	0.0136271253336	0.0282197401688	0.330766574141	0.0873580991143	0.156146653292	0.0240122093047	0.346770664699
k	0.0096748149031	0.00172316882155	0.0085960208612	0.0298951274363	0.29892712368	0.0362017567048	0.0663560964307	0.101374466435	0.447251408233
e	0.0082031750477	0.00194467113488	0.00699172574373	0.0329244728121	0.308000457893	0.0456657812349	0.16707049381	0.201476495478	0.227722706078
a	0.0028209585182	0.00064932868206	0.00243375095191	0.0136748792374	0.123051011731	0.043136419445	0.20353920127	0.466583885159	0.144110579026
p	0.00133815592837	0.000228898130087	0.0013016031313	0.0054476280458	0.0422650999437	0.0182298338483	0.0892569337567	0.787164118386	0.054767716342
ò	0.00088003019279	8.87611507823e-05	0.000919412838867	0.0025271176906	0.0149001510072	0.00906825679943	0.0582751822522	0.881180529462	0.0321605284473
t	0.00921136361426	0.000552473197681	0.00398295600806	0.0014692376722	0.0055092398284	0.00796165878314	0.0596559650841	0.886223409821	0.0254336740491
t	0.0382487398714	0.000887514065894	0.00544342026935	0.0017161251574	0.00361411000947	0.0117589199277	0.049398733028	0.85049866994	0.0384337759164
u	0.0390614429385	0.000476438854991	0.00225451213162	0.00117514400403	0.00246118979582	0.00839471276257	0.0261925811093	0.646439166647	0.273544855305
</S>	0.0195532809413	0.000238309627036	0.00112753872856	0.000588937179365	0.00124001758691	0.00421969406129	0.0150546987046	0.472589998324	0.485387577652
