 	Marìa	però	sta	ora	sta	seduta	nel	giardino	e	non	può	rispondere	al	telefono	non	può	parlare	al	telefono	</S>
e	0.249007836	0.288051428	0.0109947414385	0.00312261195	0.00271293969515	0.0106893093331	0.0112902724825	0.0076360744922	0.012958735054	0.0402773311835	0.000227203394092	0.114978105067	0.0898739702413	0.0540369104873	0.0783003152383	0.00018663043862	0.00176333748261	0.0100308419526	0.00287602683034	0.010985385315
M	0.374985788667	0.464578042667	0.0042358383385	0.00644010575	0.000914062618483	0.00356863439041	0.00379135870983	0.00254834898253	0.00432007143701	0.0134425480788	7.78192113253e-05	0.0383319306834	0.029961265293	0.0180148920282	0.0261129269116	6.41887478533e-05	0.000589656183343	0.0033525527309	0.000973971025003	0.0036959715959
a	0.305232222889	0.631574280889	0.00212857011283	0.0107577979167	0.000333117568161	0.00120424419447	0.00136854634394	0.00086337256251	0.00144201120217	0.00455285170493	2.97743382084e-05	0.0128011640571	0.00999869249267	0.00601312464863	0.00875773899053	2.40361257178e-05	0.000198896589648	0.00113494100863	0.000342966176001	0.0012416007062
r	0.151025601963	0.51110975763	0.174226453804	0.0763368599722	0.00606363249472	0.00079723763849	0.00097621962798	0.00108176053217	0.000652003974223	0.00166732645164	0.0012134922366	0.00440034516503	0.00349639256089	0.00223932348121	0.00301691217684	0.00106703172244	0.000164779934349	0.000433430639543	0.000346369341667	0.0596850494621
ì	0.0668016019877	0.47209708321	0.259052891268	0.101857465657	0.00855170216491	0.00065568253783	0.000807266515993	0.00115757202339	0.000389754939074	0.000655921471547	0.00160709852537	0.00158236253374	0.0013208230791	0.000976070062803	0.00106233413605	0.00141413107445	0.000152951682853	0.000190908454463	0.000344393480318	0.079321987264
a	0.0282646096626	0.655353527737	0.141655917089	0.131163967552	0.00741079505497	0.00037003363761	0.00179733977866	0.00074797068713	0.000161584644025	0.000717398611516	0.000543773281623	0.000585065903313	0.000523840105167	0.000347036713334	0.000557532055783	0.00047413860779	5.21483348877e-05	7.44249461027e-05	0.000119532558868	0.0290793474647
p	0.0131639938209	0.446113139246	0.31203241903	0.200054899184	0.0109490313517	0.000317213039203	0.00217998207955	0.00062824375571	8.59853990083e-05	0.000745647105172	0.000215702473874	0.000257020042438	0.000263752743722	0.000140218050445	0.000396915941928	0.00018060846193	1.95934785626e-05	3.74083032342e-05	4.9203346956e-05	0.0121689690218
e	0.0304741485403	0.265174033082	0.49362452301	0.189561589728	0.0143507361172	0.000164261143734	0.00109238947985	0.000297780151903	5.56069206694e-05	0.000343815369724	0.000103716926291	9.45977604793e-05	9.63098029073e-05	5.15325445817e-05	0.000153000620643	8.06936444433e-05	7.7387067542e-06	1.44921432614e-05	2.10401388753e-05	0.0042379389075
r	0.0361626824868	0.181399937594	0.583879901003	0.180866119909	0.0146205793724	8.44217639113e-05	0.000641101766617	0.000177994027301	4.76391618898e-05	0.000194542888908	9.46861304303e-05	3.65467211931e-05	3.56359970024e-05	1.96247177939e-05	6.37682890143e-05	5.81656552811e-05	3.52095768473e-06	5.53171743713e-06	7.57358104843e-06	0.0016000450485
ò	0.0122114962923	0.0812679924313	0.659214743668	0.205030283303	0.0371688494575	0.00042340189997	0.000496491395539	0.00179077931243	0.00088536635563	0.000224697315303	0.00038064132681	6.66679030977e-05	4.02814853675e-05	4.78973057646e-05	7.12401718048e-05	7.6412848427e-05	4.19993972824e-06	4.95710117904e-06	3.18086065948e-06	0.000590477668833
