 	io	non	ho	niente	da	mangiare	</S>
e	0.757337365	0.147921935	0.00348426315	0.0005365689	0.00148654595	0.00066462653	0.0885686765
v	0.892664931667	0.0694019216333	0.00296446440667	0.000439021770667	0.00134976760333	0.000448305776667	0.0327316111033
ò	0.669355870556	0.125456463844	0.162724273826	0.0301304123076	0.00103051578778	0.000261632946556	0.0110408590644
e	0.269945352519	0.252421431281	0.408679647942	0.0564971267692	0.00684102132926	0.000585249956519	0.00503015778147
n	0.223102446506	0.198938980427	0.450174492647	0.0686192699231	0.0377608171098	0.00551586055217	0.0158880615938
è	0.203253940835	0.110883414809	0.422545367549	0.189754643308	0.0467436277033	0.00719846021739	0.0196204649979
c	0.0717837791117	0.237403162936	0.374801529183	0.216205991103	0.0559680445678	0.0357073037725	0.00813014527597
h	0.0403717098706	0.291862807645	0.409201456394	0.129613187034	0.0657821641893	0.0453604169242	0.0178082215687
o	0.0292382483469	0.151106526882	0.509883998798	0.230067259011	0.0410305927298	0.0159455617814	0.0227277533562
t	0.0105341313723	0.0534675972373	0.407254992933	0.385688883004	0.112799326243	0.0176040497338	0.0126510114521
ì	0.0042237482341	0.0181481676358	0.211399232978	0.545509107668	0.162547308748	0.0484434305779	0.00972903041737
p	0.00148538605137	0.0068288742586	0.130913726326	0.685982869223	0.100983316249	0.067215335526	0.00659048140579
o	0.000566312026457	0.00311377951953	0.0963820137753	0.679235789741	0.128385752083	0.0831242335087	0.00919207130193
t	0.00105740835482	0.00145763340318	0.0416892035918	0.674681129914	0.181274697361	0.0895602648362	0.0102795721006
i	0.00121459295927	0.000662730614393	0.0219690112639	0.572053126638	0.217199635787	0.166138160279	0.0207626560335
n	0.00091506729409	0.000355683828131	0.0089683045213	0.373321925546	0.291997438596	0.30053600676	0.0239055402112
a	0.000813038059363	0.000172053909377	0.00383676824043	0.244901075182	0.296132409532	0.418644422253	0.0355002466037
f	0.00113628571445	0.000114208547792	0.00232911528014	0.179242565061	0.275509276511	0.501822127418	0.0398464118679
à	0.00124792168382	5.50098235973e-05	0.00158938103305	0.117723168387	0.190012378204	0.666756409139	0.022615699956
o	0.000426366144207	2.90311351991e-05	0.00053684479335	0.0496725041623	0.070597118768	0.79679638638	0.0819417213187
</S>	0.000214447178004	2.44738740995e-05	0.000278640910675	0.0402426640812	0.045933759384	0.77266961819	0.140636355659
