 	qui	dentro	deve	mettere	un	tappeto	</S>
c	0.65765552	0.1184313972	0.077075135022	0.0040000393705	0.0009648778995	0.0144798265022	0.127393260837
i	0.87115606	0.0534573182	0.025941299772	0.0013970195705	0.000337859392833	0.00482769000897	0.042882791137
ù	0.623615274667	0.341740313733	0.0168430180073	0.0013448192235	0.000138627280944	0.00161019070129	0.0147077040177
m	0.225390533889	0.445687708911	0.286144379336	0.0363690487412	0.000849644550315	0.000628507325297	0.0049301250857
è	0.0801174098797	0.488568640637	0.380394443112	0.0478624713471	0.00108509882144	0.000301412813132	0.0016704747997
s	0.0270250647979	0.485129916879	0.388383077704	0.0956023002157	0.00240100224515	0.000875589009077	0.000582963913567
a	0.0093003782873	0.291598692293	0.557957275901	0.135897006739	0.00343469941505	0.00107647055303	0.000735415988189
è	0.0033613623336	0.234472708764	0.643131008634	0.11529572558	0.00240879980502	0.000423299234343	0.000907065936063
n	0.0011232547265	0.0880160867413	0.643144949545	0.260759498527	0.00462628326834	0.00186266007811	0.000467255405354
a	0.000377356353067	0.0317820765338	0.582826463182	0.368591482842	0.0114380120894	0.0027781678927	0.00220644655512
v	0.000614816617789	0.0136311289779	0.530083411061	0.427773110947	0.0209916696965	0.00355330769757	0.00335258238504
à	0.000693915949596	0.00720180812597	0.447178520354	0.487614386982	0.0480926422322	0.00656779133252	0.00265092822835
l	0.000280704783532	0.00453425467532	0.442054016785	0.395593262327	0.115087217411	0.0393419297775	0.00310856967612
i	0.000143073021844	0.00213464092511	0.304285712262	0.270139430776	0.31316086247	0.0952230532592	0.0149131860587
è	4.94218590703e-05	0.0011521059197	0.145020207421	0.278340493592	0.360594940823	0.195132977753	0.0197098356862
n	1.73273155458e-05	0.0004800757179	0.11423919914	0.314796347864	0.244849640274	0.310991232584	0.0146261778954
a	6.87680931527e-06	0.0005042081393	0.11054786638	0.233114889288	0.289243813425	0.322420250861	0.0441620949651
t	0.00255923779251	0.00933830427977	0.199865562127	0.195456633096	0.312063614475	0.226565506954	0.0541511379884
a	0.0034110558054	0.0125818686933	0.200087701042	0.146328731365	0.282872591492	0.303711218985	0.0510068273295
p	0.00124963728303	0.0049820614311	0.0944089773473	0.0691687141217	0.259277207164	0.525857416328	0.0450559617098
p	0.059636870401	0.0777180294104	0.0709943867824	0.0416266433739	0.206321169055	0.501337748776	0.0423651215033
è	0.079001771232	0.101750170927	0.0400815599708	0.0203193130463	0.121250077818	0.552376979592	0.0852201138344
t	0.0264000758323	0.0341805118857	0.0206721520336	0.0078244741371	0.0719644687393	0.757537946531	0.0814204026115
o	0.00885325649307	0.0118949272819	0.0178239450112	0.00614122291237	0.0668206935798	0.746180648844	0.14228532887
</S>	0.00442797358498	0.00634038794095	0.0144536510056	0.00683890395618	0.0526914007899	0.683579074422	0.231668584435
