 	le	buone	canzoni	si	scrivono	alla	notte	</S>
t	0.59451409	0.044937956	0.3066494029	0.0062115649	0.01869089926	0.001172614285	0.00098240477	0.0268410305
a	0.461322956667	0.102918538667	0.362217190967	0.0084600401	0.0208740227533	0.00129146752833	0.000405832588167	0.0425099351667
k	0.346427912889	0.104077827222	0.475059576989	0.00662709883333	0.0276876642511	0.00119074254278	0.000370631114222	0.0385585321889
à	0.118674311796	0.377282113407	0.457780455163	0.00372939435444	0.0277614208274	0.000858564264927	0.000354472887871	0.0135592391526
j	0.290313117432	0.468998587802	0.218534191221	0.00652502919481	0.0101014000195	0.000811155772309	0.00018085043242	0.0045356384322
o	0.351311909477	0.428365145934	0.196756807074	0.0159138523983	0.00502745647317	0.000866775637436	0.000124209542873	0.0016338617924
t	0.151907354826	0.419044531978	0.270774869025	0.119637750133	0.0225190749577	0.0118415488258	0.00163083375969	0.0026440766208
r	0.371905966275	0.177300945659	0.247609739675	0.154324490044	0.0275401695702	0.0154357384793	0.00213933584556	0.00374364390693
a	0.415514863125	0.33909438022	0.151978673225	0.0726015000147	0.0104105448411	0.00552028753043	0.000725730073853	0.00415404500231
v	0.139727474375	0.370957567273	0.392877234408	0.0465318500049	0.0407943730137	0.00395720057681	0.00108659992428	0.00406770540077
ù	0.047135946025	0.401866402958	0.454694698136	0.0343024556683	0.0536342146712	0.00490838295894	0.00121615041143	0.00224171676692
d	0.0315561789417	0.412314348119	0.422547319379	0.0590097575561	0.0618961085571	0.011102033853	0.000551202490477	0.00102300614231
i	0.0282851379806	0.146562696173	0.461051239793	0.226102555852	0.105887909519	0.0292231756177	0.000350542556826	0.0025367367341
a	0.0115395151815	0.0614513997243	0.349812313264	0.390125431951	0.0971218015063	0.0665400918726	0.0153525453956	0.00805692307803
i	0.00433177911517	0.0319901342414	0.254913252421	0.36649733065	0.116453298835	0.132856007291	0.0765082041319	0.016450030026
g	0.00208825773839	0.0209846177471	0.15419861214	0.22093176855	0.380177469612	0.123220315097	0.081883940044	0.0165150371087
r	0.0210746960795	0.011930634249	0.100980544047	0.36836378785	0.403512658204	0.054236283699	0.0279471381147	0.0119542701362
à	0.0272716084365	0.00683642801633	0.045758652559	0.409274526217	0.176846037735	0.3092562339	0.0104592526049	0.0142972663787
f	0.0490836735555	0.00309129550544	0.028405632063	0.263631469006	0.123729884245	0.458007367967	0.0486979946683	0.0253526834596
u	0.0563881715185	0.00547061940181	0.023835203821	0.218036132335	0.149487643082	0.439783095989	0.0659092508894	0.0410899201532
t	0.0648043058395	0.0068253523006	0.017399831407	0.0953146441117	0.139573945361	0.401797471996	0.238957646296	0.0353268470511
t	0.0777350646132	0.00777146126687	0.0150030354357	0.130889902037	0.060153730787	0.277536797332	0.301000128765	0.129909906017
e	0.0361241884204	0.00797265968896	0.0063311964419	0.124883857012	0.034577559929	0.381861165777	0.112269277755	0.295980108672
a	0.0120477325411	0.00416725722965	0.00390029131063	0.0444681231373	0.0208510749763	0.373341308592	0.236382214085	0.304841996224
t	0.00565549746537	0.00427540747655	0.00700503493688	0.0173793708791	0.0105911020921	0.193655717531	0.583212638028	0.178225243741
s	0.0388538002551	0.0888684184922	0.0213712836456	0.0451597656597	0.0162264067974	0.150892327177	0.513007063676	0.125620956247
è	0.0483260037784	0.115123596664	0.0221931450102	0.0538745684982	0.0173456991658	0.302581352392	0.239959575559	0.200596058749
n	0.0222999396195	0.0387207350813	0.00801476276507	0.0198869942777	0.00708676114527	0.284787297464	0.434848811853	0.18435468725
ì	0.0136836843398	0.0134111863871	0.00329949113836	0.0085379918099	0.00361551023842	0.213125802488	0.551039497284	0.193286820083
t	0.0162715065799	0.0049069251357	0.00244266549612	0.00353631995397	0.00272003447947	0.183454834163	0.603586242428	0.183081446361
t	0.02320215586	0.0386191723852	0.00278873803204	0.00332365121799	0.00216293105982	0.0733282680543	0.635727540809	0.220847541787
a	0.0139137788813	0.0501119195484	0.00159578896935	0.002580983426	0.00174493478661	0.0371297226848	0.372065343603	0.520857540596
</S>	0.00697017733265	0.0255401079042	0.000817317922675	0.001305825093	0.0010043517933	0.0275303163424	0.240122326801	0.696709570298
