 	non	vieni	alle	sette	perchè	io	non	sono	pronta	</S>
m	0.68283686	0.004668773	0.000335709985	0.000832952365	0.0004252310549	0.0002210648929	0.115658610298	0.0266815888426	0.0839712935503	0.084367887265
i	0.75779588	0.0593406483333	0.0311739773517	0.0265570713317	0.00290049782157	0.00113412590623	0.0489899969647	0.00909066050929	0.0281036667637	0.034913442265
n	0.4527006216	0.215159956111	0.175270925784	0.0633181437772	0.0201613879405	0.00557958036874	0.0268333149016	0.00362851343643	0.00960750193457	0.0277400080883
d	0.152044995867	0.528089112037	0.203403911928	0.0533002065924	0.0242655584802	0.00625035615625	0.00901960300708	0.00161833162814	0.00332921640532	0.0186786507294
è	0.0522177057557	0.493353880012	0.124320843976	0.0734204941975	0.237385955327	0.00549527925208	0.00425519566224	0.000599004428713	0.00111872694224	0.00783285444313
l	0.0192910414519	0.189649839337	0.165930831325	0.178766754733	0.424428151776	0.0143614832507	0.00270962422741	0.000305163019571	0.000442839627413	0.00411422765671
a	0.0134563219506	0.0899366304457	0.235974177108	0.305786391578	0.326892970592	0.0203285447502	0.0045838102158	0.000209144206524	0.000211782094471	0.00262023239457
à	0.0103757605735	0.0328052215552	0.201374969036	0.290782223859	0.435318243531	0.0173716799167	0.0091145867386	0.000339782785508	9.35643668237e-05	0.00242397337819
l	0.00350842227617	0.0109864791784	0.097837333012	0.152865870286	0.703204447844	0.0217245233056	0.00786281971287	0.000757266818503	0.000135506538941	0.00111731386406
l	0.00157982968706	0.00639057697947	0.129018271004	0.296104452429	0.537413246948	0.0233860464352	0.00368363209429	0.00114483400617	0.000187832289647	0.00109127177935
e	0.00140607126235	0.00482100042082	0.151314082001	0.50205764081	0.198018262316	0.0584662901451	0.0757790764214	0.00243830833539	0.000381463373216	0.00531782875978
s	0.000979835970783	0.00333927256794	0.118581119	0.58900586027	0.103140779772	0.0748290570484	0.0998267047738	0.0029075220118	0.000491762424405	0.00689811101993
è	0.000355762246594	0.00284357763935	0.101539779667	0.661555076757	0.0926762732573	0.0781877826828	0.0458743008913	0.0103420958039	0.00187059860814	0.00475475363998
t	0.000168479448531	0.00117869311648	0.0653873865557	0.719912568919	0.0792976144191	0.0808083318943	0.0284739594304	0.0145227669346	0.00682136736938	0.00342884984666
t	0.0382077938762	0.00121170412549	0.0496287605186	0.65742015964	0.0378615880664	0.0402190094981	0.0696974289435	0.0191072569782	0.00918538302313	0.0774609467156
e	0.0508852764521	0.000993196746963	0.0309800885062	0.47026669988	0.0144326899488	0.0632046576994	0.202101202981	0.0309203693261	0.00910947324104	0.127106370572
k	0.017078437784	0.00190532412079	0.0255613908354	0.51834206996	0.0210989273163	0.0826689525665	0.19472658966	0.0432519881087	0.011640860747	0.0837255101907
a	0.00578510640467	0.00221490880126	0.0225261801785	0.468573579987	0.0226324301721	0.0674266475222	0.18371604522	0.14410702937	0.0208152345823	0.0622028627302
v	0.00195246822056	0.00236996856142	0.0143787202928	0.283066366662	0.0439754444574	0.0660824591741	0.176735276073	0.273362453123	0.0913031448608	0.0467736662434
ò	0.000667554857187	0.00241540282571	0.0104152823976	0.183130656887	0.0513583170191	0.0605647123914	0.178567006358	0.316472984374	0.162715418287	0.0336926214145
e	0.000233247781962	0.000805475112303	0.0038105102992	0.0794639779623	0.025590542873	0.0743140667971	0.442751842119	0.228100442458	0.118798037429	0.0261318203048
n	8.4134023554e-05	0.00391755656927	0.00349871063307	0.0364236246541	0.040072199291	0.062784520599	0.419653002706	0.272719888486	0.146503980476	0.0143423402016
ì	3.46215980513e-05	0.00495567274382	0.00355167186102	0.0243976628847	0.038448382097	0.027473039333	0.165237822902	0.541350652829	0.184783970159	0.0097664686672
m	1.60487872171e-05	0.00170541088867	0.00191701803701	0.0325479262949	0.0149397053657	0.018614153911	0.254022214301	0.46560608861	0.110573970053	0.100057452889
e	1.58499724057e-05	0.00062130453349	0.001249670739	0.032138492965	0.00802477778857	0.014121130737	0.2818436691	0.299921947203	0.172226916684	0.189836220963
p	1.76433358019e-05	0.00041163330843	0.000986499406333	0.0144137781883	0.00959446792952	0.007286014879	0.129144635033	0.301735072401	0.404582648895	0.131827570321
r	6.65809726006e-05	0.00052420869281	0.00108165020211	0.0083287994961	0.00881726960984	0.004676852893	0.0597907426777	0.323806247467	0.525079349632	0.0678282824403
ò	0.000692424650867	0.000363324769937	0.00067467676837	0.0035342398587	0.00342392370328	0.00205767971433	0.0270325772259	0.257645903822	0.471326843211	0.233248413147
n	0.000870172704956	0.000301851552312	0.000407797390457	0.00208703367957	0.00187712770109	0.00119151753811	0.019579480742	0.100599205941	0.59178474107	0.281301065716
t	0.000334385187985	0.000303181569437	0.000454336996819	0.00179171304986	0.00159495736703	0.00073578333937	0.0118935158807	0.131293845314	0.694701947023	0.156896333239
a	0.000132212284895	0.000128816305679	0.000293846689606	0.00085106295762	0.000988211175677	0.00031741323979	0.00546508296023	0.132376605438	0.475530152341	0.38391659108
</S>	6.66871782975e-05	6.45427986395e-05	0.000148698530803	0.00044071535531	0.000631073367839	0.000174115994895	0.00397870753012	0.072182988219	0.30970248117	0.61260997054
